iter,td_loss,critic_teacher_error,tracking_gap,mean_rho,mean_rho2,mean_rho_raw,mean_rho2_raw,mean_rho_exec,mean_rho2_exec,min_rho,max_rho,p95_rho,p99_rho,p95_rho2,p99_rho2,max_rho2,clip_fraction,mean_abs_a_diff,p95_abs_a_diff,max_abs_a_diff,delta_mean,delta_std,delta_p95,delta_p99,delta_max,w_norm,delta_theta_pi_norm,delta_w_norm,w_norm_contract,theta_pi_norm,theta_mu_norm,tracking_gap_contract,w_dot_wr_over_n,cos_w_wr,action_mean,action_var,dist_action_kl,td_loss_est
0,0.00012573451408736026,0.04066235564136207,1.6717759295361813e-09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00047357092214906667,0.01120313548383019,0.010780349763311957,0.012949272281798598,0.013315539670807971,1.168489428623101,0.00028911727114928735,0.0007646927828636388,0.10328084984052362,0.14170307808379404,0.14170573169051726,4.0887356597561806e-05,-0.0019781366138229284,-0.11869244870334578,-0.0011084188449249268,0.044719994027469456,4.271198363510938e-09,6.286725704368013e-05
1,0.00037660750348283463,0.04063574664569036,4.696032863970941e-09,1.0000059787508635,1.000011960401598,1.0000059787508635,1.000011960401598,1.0000059787508635,1.000011960401598,0.9997823406483526,1.000230807892695,1.0000912248694418,1.0001705991493814,1.0001824580608627,1.0003412274430312,1.000461669057673,0.0,0.0,0.0,0.0,0.004294304085765816,0.018925286151120928,0.01955697887908505,0.02648721976674533,0.12534222379568047,1.1680205175481213,0.00043823298833138276,0.001648476418837516,0.10323940356541217,0.14170381619591768,0.1417053444512414,6.852760658282865e-05,-0.00196911186360645,-0.11819837692332859,-0.02081953730454984,0.040347061994708555,1.3145001526160272e-08,0.00018830375174141731
2,0.0004271458957875205,0.04060556316623411,1.0361202244855124e-08,0.9999980536635967,0.9999961307328431,0.9999980536635967,0.9999961307328431,0.9999980536635967,0.9999961307328431,0.9995659741910687,1.0004114794773982,1.0002483242783953,1.000387640666837,1.0004967102218862,1.0007754322167473,1.0008231282701567,0.0,0.0,0.0,0.0,0.001300858650195683,0.020626528126656007,0.0203912968724211,0.022055855566156253,0.023058180275940726,1.1675808429814418,0.0006431864645299375,0.001649936575655368,0.10320054145696038,0.14168454452794374,0.14170117557082434,0.00010178999088739091,-0.0019580314696444447,-0.11757752192541353,-0.008826236363199779,0.041863678564805884,2.549158648797641e-08,0.00021357294789376026
3,0.00014139142786582132,0.040595571684025,1.0005293408639472e-08,0.9999744611079949,0.9999489484155487,0.9999744611079949,0.9999489484155487,0.9999744611079949,0.9999489484155487,0.9994799631330388,1.000384576651859,1.000216411931467,1.0003096024175098,1.0004328707030754,1.0006193007030404,1.0007693012029193,0.0,0.0,0.0,0.0,-0.003127961820783745,0.011472021736099552,0.009208866473142101,0.01381821016533483,0.015346448914486607,1.1674782163436834,0.00028136731672193766,0.0008893333512838879,0.10319147045802421,0.14167932493005073,0.14169679688590883,0.00010002646354160218,-0.001953971819400146,-0.11734405879927061,0.005381983134386148,0.03541492149125523,1.5553025724720134e-08,7.069571393291066e-05
4,0.0001648285814067995,0.04058392911543403,1.0612503826899589e-08,1.0000072304757595,1.0000144853588053,1.0000072304757595,1.0000144853588053,1.0000072304757595,1.0000144853588053,0.9995424305635167,1.0004680374344526,1.0003075442582456,1.0004571651552914,1.0006151831010246,1.0009145393128047,1.0009362939279451,0.0,0.0,0.0,0.0,-0.005023964113898622,0.011814752049410869,0.006521619704687758,0.00890951146005343,0.011160920589151552,1.1673746493826567,0.0003093507595670826,0.00122871879205261,0.1031823163454681,0.1416847605518637,0.14169438033875245,0.00010301700746429973,-0.0019490951195411787,-0.11706157740840699,-0.007405637310239495,0.033309323569172766,2.0003600971948052e-08,8.241429070339975e-05
5,0.00022572223722293734,0.040567977492809985,1.4789288493665722e-08,0.9999874481056283,0.999974930643464,0.9999874481056283,0.999974930643464,0.9999874481056283,0.999974930643464,0.9992828764446031,1.0003730275801512,1.0002479635586994,1.0003219028490062,1.0004959886779783,1.000643909324992,1.000746194309878,0.0,0.0,0.0,0.0,0.0006174854206268335,0.015011360663785634,0.014340216047414167,0.025499766885387166,0.09864594854052298,1.1670541591233485,0.0004174331580119897,0.0010101791750465727,0.10315398874101048,0.14167897241511684,0.1416912858409613,0.00012161121861763297,-0.0019440418148470226,-0.11679014220469972,0.004459166724602151,0.03974062246268387,3.129130840366183e-08,0.00011286111861146867
6,0.00014226160038977492,0.040557922454455025,8.73486521023729e-09,1.0000224331400367,1.0000449260146305,1.0000224331400367,1.0000449260146305,1.0000224331400367,1.0000449260146305,0.9990562863236573,1.0006794907994412,1.000393593860338,1.0006139348167846,1.0007873426368104,1.0012282468713813,1.0013594433066288,0.0,0.0,0.0,0.0,-0.002676103820019475,0.011623255513592227,0.015320276593031555,0.021812587298300917,0.02253598041941778,1.1669621117849247,0.00019037781713235056,0.0007790086128298975,0.10314585282886177,0.1416834677089353,0.14168971454308701,9.346050080241004e-05,-0.001939853514363192,-0.11654771840614511,0.00333983563675043,0.04218841704121285,1.7605873451712974e-08,7.113080019488746e-05
7,0.00024370124056489537,0.04054070552677487,8.718327183303808e-09,0.9999979504611829,0.9999959169545605,0.9999979504611829,0.9999959169545605,0.9999979504611829,0.9999959169545605,0.9996166150704456,1.00049286151906,1.0002245790127224,1.000313549846979,1.0004492084612495,1.0006271980239003,1.000985965950597,0.0,0.0,0.0,0.0,-0.0030319196316482395,0.015313677021281379,0.01191068554375235,0.013903233404743984,0.017078818712125687,1.1667821058886656,0.0003789544929238438,0.0013700261049904448,0.10312994240512446,0.14168376629902224,0.14168851722279607,9.337198286051232e-05,-0.0019328860181775786,-0.11614702237314717,-0.007590316256669807,0.03743482100519527,1.72300349173445e-08,0.00012185062028244769
8,0.00028046931465877493,0.040520885390885164,9.972941797239194e-09,1.0000010602493434,1.0000021519922155,1.0000010602493434,1.0000021519922155,1.0000010602493434,1.0000021519922155,0.9995831144151172,1.0006989787632008,1.0002589921839873,1.000501602171829,1.0005180514465264,1.0010034619931472,1.001398446097713,0.0,0.0,0.0,0.0,0.0006633681778709682,0.016734074737473927,0.02308302281671719,0.02502764039605012,0.02805159835582246,1.1665354724680397,0.00035923700415803214,0.0012759330479339532,0.10310814288460049,0.14167229589701,0.141685264307712,9.986461734387808e-05,-0.0019252238959192713,-0.11571106474453288,0.016395782874576187,0.03784779048368478,2.342543309145443e-08,0.00014023465732938747
9,0.00030189215450641347,0.04049955447317632,1.1774120954090836e-08,1.000007881810559,1.0000157912926564,1.000007881810559,1.0000157912926564,1.000007881810559,1.0000157912926564,0.9995535915656004,1.00046941387937,1.0003122589953808,1.0004327433133806,1.0006246155001772,1.0008656743776223,1.00093904810813,0.0,0.0,0.0,0.0,-0.004428817879518389,0.01680112278082842,0.012541741891785642,0.017139759573643137,0.01788546843908244,1.166411535908209,0.0004551071676126301,0.0014338158844737021,0.10309718833686383,0.1416690239749959,0.14168200600228784,0.0001085086215657117,-0.001915687880137059,-0.1151501588231734,0.0140097528373225,0.04135625170769397,2.105063452069918e-08,0.00015094607725320674
10,0.00021709154169567214,0.04048421697859535,1.066203795212521e-08,1.0000131491673718,1.000026321184124,1.0000131491673718,1.000026321184124,1.0000131491673718,1.000026321184124,0.9995463879399369,1.0005937007115122,1.000234472833889,1.0004921963763753,1.0004690006579247,1.0009846426260816,1.0011877539035592,0.0,0.0,0.0,0.0,-0.0026434789729662656,0.014494949486464495,0.008927032991713648,0.01758240009621306,0.019444802576576617,1.1663035802698931,0.0003461583423491206,0.0012051941122754183,0.10308764631637378,0.14167202514981808,0.14168000048124826,0.0001032571447994046,-0.001909002842805075,-0.11475894900778605,0.000761028486789318,0.03600810979099213,2.023270749644072e-08,0.00010854577084783607
11,0.00038310983860043206,0.04045715350660264,1.590273705193664e-08,0.9999924962590323,0.9999850263071934,0.9999924962590323,0.9999850263071934,0.9999924962590323,0.9999850263071934,0.9994040466354535,1.000469875000062,1.0002871953119565,1.0003860805540108,1.0005744731332982,1.0007723104536472,1.0009399707826396,0.0,0.0,0.0,0.0,-0.005885293772431719,0.018667435705329444,0.016626210001877507,0.019503490458052018,0.01965562480606118,1.1658985148656513,0.0004647773521742706,0.0018139318956795945,0.10305184325460334,0.14168540254474,0.1416810668800244,0.00012610605477904953,-0.0018991613192479372,-0.11420699461047906,0.016408967531271204,0.03797690053081249,4.914492063856635e-08,0.00019155491930021603
