iter,mmd2,mmd_sigma,mean_l2,num_samples,dist_action_kl,dist_action_tv,action_samples,rho_mean,rho2_mean,rho_min,rho_max,rho_p95,rho_p99,rho_clip,rho_clip_active
5,0.027507801933749354,2.3437259501756476,0.548526717620205,4096,0.6199927415176002,0.333847214558409,64,0.9680001835109735,4.172159461087732,0.39064763722232276,58.337658881120454,2.408340199165102,6.014039120553777,10.0,0.0
9,0.021345283549126348,2.328038383957601,0.4601683057670098,4096,0.6199927415225254,0.3338530360016113,64,0.9429774664737475,4.052653472629242,0.3906306057936784,68.96037681504328,2.230220674494202,6.545289541675787,10.0,0.0
10,0.054970705350240845,2.329238733134744,0.8320666853973776,4096,0.6199927415213611,0.33332762857277476,64,0.9920460515990099,16.42809259179636,0.3906801091316201,175.99686265320378,2.157113816290499,4.936128648586749,10.0,0.0
15,0.03347483172748977,2.3442513475171443,0.6281131061509402,4096,0.619992741532537,0.3334573017087009,64,0.9625073968344606,4.045875611220263,0.39081474781412995,69.05662164307988,2.5127819101631177,6.192409735245919,10.0,0.0
19,0.02634345958020523,2.3011077550500008,0.5740029951859036,4096,0.619992741540063,0.33370639254990375,64,0.9512510459257897,3.3701052664429465,0.39064402277301663,46.84415380653377,2.2974110136081665,6.635558534194534,10.0,0.0
20,0.022678639159274483,2.3336813645820924,0.5151027445413316,4096,0.6199927415404018,0.3337765319400249,64,0.9604302529982899,3.253080496022741,0.39063403780749756,46.380153471609354,2.4853536672701275,5.94328451192686,10.0,0.0
25,0.02912954199435136,2.3724448717881637,0.5899929795685536,4096,0.6199927415541091,0.33341360407801746,64,0.9660968775285024,5.79412159919575,0.39063540886448767,116.82368446885884,2.370612482194587,6.514223848459445,10.0,0.0
29,0.014487339524161591,2.338273679919702,0.3021135133364524,4096,0.6199927415506472,0.3332046262847617,64,0.9364131656055223,4.6586578357310415,0.3906424695882563,97.3988428971354,2.3219206966954022,5.52990512866403,10.0,0.0
30,0.015639034953532693,2.337562724771285,0.3929683396576529,4096,0.619992741553419,0.3336355606778829,64,0.9626383139023404,6.216342930136397,0.39064999016231877,81.80608472883517,2.2665219396941727,5.86634430441386,10.0,0.0
35,0.025555774875717363,2.330980938299587,0.5253652866826317,4096,0.6199927415649198,0.33364449984444633,64,0.9820482302316575,4.665636434600973,0.39072931989832727,61.270888372041036,2.4899073059029577,6.150599956502377,10.0,0.0
39,0.019115845694691158,2.3539771638967717,0.42785464420256114,4096,0.6199927415734219,0.3338006068743614,64,1.00357679617607,10.722661321077748,0.39066252837147736,164.18126619451252,2.4018732557750937,5.853324884655458,10.0,0.0
40,0.023326047851501164,2.3336976577894872,0.504772116378669,4096,0.6199927415699533,0.3332634768352606,64,1.0331231442549718,9.20351232869193,0.39069684572202823,103.25372484541916,2.4374370452599163,6.6924307177844184,10.0,0.0
45,0.01825912651112338,2.3474956043086412,0.40172649906537267,4096,0.6199927415888216,0.3337535319413827,64,0.9822845676623599,4.898556575998526,0.3907215855863885,66.80037387075379,2.398855542701286,6.390595337627633,10.0,0.0
49,0.013799915567947796,2.313911233786954,0.364497502742362,4096,0.6199927415744719,0.33311663813705056,64,0.9589434747907349,3.5502566039898524,0.39073025062299666,61.30186648342715,2.3381035434971023,6.174305260354732,10.0,0.0
50,0.0226228016941733,2.292134838178931,0.4979506318701864,4096,0.619992741574757,0.3335122377123377,64,0.9412268463322566,3.45907391690353,0.3906703166840335,35.412639751474686,2.253561311539826,5.88744639936662,10.0,0.0
55,0.012310542375462918,2.3363776528153717,0.3535015376921434,4096,0.6199927415865762,0.3335723347771052,64,1.0325594639257722,15.803649278512573,0.3906727762044306,170.080270991125,2.3340100224575053,5.984870871294162,10.0,0.0
59,0.01653175345548763,2.3293681419934686,0.40058232802651744,4096,0.6199927416178528,0.33370905499754616,64,0.9790036483061347,5.488789585983844,0.390718949829803,80.04971918289031,2.411074094292131,6.823838492989832,10.0,0.0
60,0.02896181879257298,2.331360645178706,0.5407782317408248,4096,0.6199927416209043,0.33313447503689386,64,0.9771949080173128,5.385023167769025,0.3906579427934293,88.91790482165453,2.3438172505270556,6.677851770294716,10.0,0.0
65,0.027334621041233742,2.3621020522107226,0.5682770636877027,4096,0.6199927416285298,0.3336807939702343,64,0.9699302893752584,3.7053287335452563,0.3906340713959073,42.5308510812265,2.4015757373619375,7.108850958531688,10.0,0.0
69,0.024551144052965768,2.3471631253951455,0.4988777938382632,4096,0.6199927416273798,0.33387435430913237,64,0.9575234301062041,7.224798988912875,0.39065191551929657,139.16922303373914,2.3589249329297104,5.360317585730683,10.0,0.0
70,0.025954395536867958,2.338539413352244,0.5110236502837183,4096,0.6199927416373957,0.3339591755180675,64,0.9970110846541705,7.686368234292,0.39069629355441965,102.47880727158562,2.4380344121092454,6.010739618953908,10.0,0.0
75,0.01638602113287746,2.361320898488354,0.3789482324521916,4096,0.6199927416266385,0.33351049397128796,64,1.0044344888747048,7.0375627006306996,0.39063439031503594,113.09088791834259,2.4300372501811847,7.483821642295805,10.0,0.0
79,0.046311230480623355,2.3795777734774592,0.7595395255355486,4096,0.6199927416403329,0.33376523727023644,64,0.9759049983296084,4.6478266894873475,0.3906743665566177,66.95814621065001,2.3852753176901746,6.065442351738437,10.0,0.0
