iter,td_loss,critic_teacher_error,tracking_gap,mean_rho,mean_rho2,mean_rho_raw,mean_rho2_raw,mean_rho_exec,mean_rho2_exec,min_rho,max_rho,p95_rho,p99_rho,p95_rho2,p99_rho2,max_rho2,clip_fraction,mean_abs_a_diff,p95_abs_a_diff,max_abs_a_diff,delta_mean,delta_std,delta_p95,delta_p99,delta_max,w_norm,delta_theta_pi_norm,delta_w_norm,fixed_point_gap,fixed_point_drift,fixed_point_drift_defined,stability_proxy,dist_mmd2,dist_mean_l2,dist_action_kl,dist_action_tv,td_loss_from_Q,td_loss_from_Q_abs_diff,td_loss_from_Q_rel_diff
0,2.4249761079518328e-05,0.04455253588869354,7.510800216295793e-14,0.9637168231657482,4.829928360127706,0.9637168231657482,4.829928360127706,0.9637168231657482,4.829928360127706,0.390693717271885,58.85648163794639,2.410618417801001,5.977217576206757,5.8110910233505395,35.727175909167606,3464.0854307979203,0.0,0.0,0.0,0.0,-0.0008916819657619037,0.004843001584911295,0.0027262913193878036,0.005561244848039383,0.027022567131249838,9.163368541756261,6.2638722373625575e-06,0.00018891374019951577,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
1,2.3859180808078443e-05,0.04455236067202635,7.340395206650091e-14,0.9971954741774707,5.427602674406033,0.9971954741774707,5.427602674406033,0.9971954741774707,5.427602674406033,0.39062510054512284,83.12022470050904,2.471827997048399,7.225485154908807,6.109940453632943,52.20831624921115,6908.971754263113,0.0,0.0,0.0,0.0,-0.0007313610310840242,0.004829522942309121,0.002787891496701009,0.005365099057362854,0.017942801017620018,9.163366346838115,3.063042078943238e-06,0.00015272807559428894,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
2,2.4080322489337406e-05,0.04455201351465115,3.1134186811060953e-12,0.9991920315182163,12.225560056927218,0.9991920315182163,12.225560056927218,0.9991920315182163,12.225560056927218,0.3907629104123298,172.44642674333795,2.30579684328706,5.9488924210417595,5.316708865149436,35.38951232957448,29737.770096545424,0.0,0.0,0.0,0.0,-0.0009017631362930284,0.004823602982767172,0.002800545769048287,0.005757316696502555,0.020994501729426716,9.163368269556067,3.9914972489100246e-05,0.0004206321027472998,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
3,2.5469978903120035e-05,0.04455179703539567,3.1463144850366726e-12,0.9716874812653187,6.872629195944496,0.9716874812653187,6.872629195944496,0.9716874812653187,6.872629195944496,0.3906631729702579,112.07027913788028,2.300285938327083,5.869655666167546,5.291322870930403,34.453359776720326,12559.747466042403,0.0,0.0,0.0,0.0,-0.0006860269638709309,0.004999934590368365,0.0028399980725309676,0.005727098391258594,0.027293442006704655,9.163366510374253,3.5768114859890057e-06,0.00019859034818773164,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
4,2.587185197001422e-05,0.044551486031416426,4.298413900189407e-12,0.9944260791276552,5.38972162834554,0.9944260791276552,5.389721628345537,0.9944260791276552,5.38972162834554,0.3907174010994094,60.763458880467674,2.3576070612159548,5.9043878670392855,5.558311611360288,34.86284546865105,3692.197935118286,0.0,0.0,0.0,0.0,-0.0009341614743178045,0.004999919430342314,0.002627563376287292,0.005144425596810389,0.0329451650743384,9.163364321213859,1.2568131338738676e-05,0.0002990404809138627,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
5,2.5460321190966876e-05,0.04455129740994634,4.17036115416764e-12,1.0051327268613246,9.615413605110843,1.0051327268613246,9.615413605110843,1.0051327268613246,9.615413605110843,0.39076072392223005,150.64127024437457,2.4901524596846087,7.1482581057803305,6.200864465877008,51.098382981013096,22692.79230083869,0.0,0.0,0.0,0.0,-0.0007762502820308647,0.0049857553781361835,0.0028466328537724746,0.005292258317627582,0.025961469755253617,9.16336267536311,3.991445807820204e-06,0.00016922215965579267,0.2947277222688076,0.0,0.0,0.9999843623137714,0.1736378640698939,1.4380572197261767,0.6199927415123059,0.33384721441429344,1.3137393030608049e-05,1.2322928160358828e-05,0.4840052121860468
6,2.7632026396100135e-05,0.04455105026572839,4.617071206450771e-12,1.067104183676864,19.048412131561058,1.067104183676864,19.048412131561058,1.067104183676864,19.048412131561058,0.3907199004052755,172.7810095520212,2.4199012313605857,5.538840360390873,5.8559255852113115,30.679098584472968,29853.27726181564,0.0,0.0,0.0,0.0,-0.0009329540611133253,0.005173163743392654,0.002710095882892842,0.0065359335446513395,0.021349180053174537,9.163357176499819,1.2406895997078513e-05,0.00020129845996746205,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
7,2.2428823740508973e-05,0.04455089848721293,4.5598771466052654e-12,0.9558043496952962,3.496508673381003,0.9558043496952962,3.496508673381003,0.9558043496952962,3.496508673381003,0.39064898206667753,48.20301390244224,2.513698998310027,6.138757953693378,6.3186829796257475,37.68481461109835,2323.5305492790394,0.0,0.0,0.0,0.0,-0.0007528384955900236,0.004675687964360617,0.002469767572478626,0.004048596558857433,0.012119340820461231,9.163355435869178,2.606937114283702e-06,0.00013645402372079913,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
8,2.5440105518883535e-05,0.04455068895914949,4.502300484486268e-12,1.1025051078000814,42.38243959186389,1.1025051078000814,42.38243959186384,1.1025051078000814,42.38243959186389,0.39065252599241834,323.71476312340764,2.529493352695177,7.0026630537785985,6.398342079185703,49.0373047225598,104791.24786404392,0.0,0.0,0.0,0.0,-0.000715367651777836,0.004992830323741575,0.0027758284539184373,0.005092754658776898,0.027895223046015716,9.163353694786041,3.456099785356223e-06,0.0001858425010446822,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
9,2.5525380384196547e-05,0.044550509524016374,4.7583891853178945e-12,0.9460390979762119,4.160549885979223,0.9460390979762119,4.160549885979223,0.9460390979762119,4.160549885979223,0.3906466555781479,70.7266585620394,2.2945162688085174,5.704328532982,5.264809096066688,32.539801297572225,5002.260231351302,0.0,0.0,0.0,0.0,-0.0011440457926220925,0.004921030340140186,0.0023651359976533857,0.00435948916463588,0.025602471955067582,9.163351829981206,3.1258228823024234e-06,0.00015784796746605448,0.418095286617839,0.2057183604004975,1.0,0.9999837377580291,0.33191959661684467,2.066896753153744,0.6199927415128592,0.33385304104994806,1.2302354159462728e-05,1.3223026224733819e-05,0.518034443589352
10,2.3137135297752906e-05,0.044550311043695556,4.527826176896881e-12,0.9421074591805666,3.292105601554705,0.9421074591805666,3.2921056015547037,0.9421074591805666,3.292105601554705,0.3906480178377193,53.80716409000319,2.3112182818986295,6.050504667212557,5.341730799193782,36.60872608696241,2895.210907408529,0.0,0.0,0.0,0.0,-0.000717860317711424,0.004756239256177948,0.0028557117796005464,0.005782702795264908,0.015395796435239941,9.163349127322665,3.9600691452809725e-06,0.00017053361449331214,0.3123595008250817,0.19012674617946873,1.0,0.9999842658655909,0.20255904157585702,1.5601276216158582,0.6199927415120104,0.33332763071629434,1.1910469623558763e-05,1.1226665674194143e-05,0.4852228043669902
11,2.747792909961748e-05,0.044549853871365744,9.566087165861336e-12,1.0967774392918195,28.46340156846043,1.0967774392918195,28.46340156846043,1.0967774392918195,28.46340156846043,0.39070682980649407,262.90223559780526,2.4402072898502913,8.526141238376406,5.954630194140333,72.70015881369528,69117.5854823239,0.0,0.0,0.0,0.0,-0.0005552875070093789,0.005212445192438649,0.0030504149402437726,0.006953364434521636,0.027145628355648595,9.163351756720047,4.8142598945510444e-05,0.0005431240201501581,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
12,2.7373805014100546e-05,0.04454962686558836,9.695267042916837e-12,0.9973292086376222,7.975211656797569,0.9973292086376222,7.975211656797569,0.9973292086376222,7.975211656797569,0.39070426938091385,111.43219880387898,2.3479373692272647,5.608060700593381,5.5128204315562135,31.45036451989719,12417.134930267206,0.0,0.0,0.0,0.0,-0.0009101197284459621,0.005152231273341095,0.002819681463757615,0.005409722101749951,0.017007879226723643,9.163347753648278,8.07736263888552e-06,0.00019457880587537077,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
13,2.626899423018349e-05,0.04454943306676795,9.993192809311791e-12,0.9972452144278816,5.832935833640595,0.9972452144278816,5.832935833640595,0.9972452144278816,5.832935833640595,0.3907603124340405,69.69502852713521,2.5293379367517326,6.153385417376879,6.397550969439105,37.864318843900115,4857.397001398191,0.0,0.0,0.0,0.0,-0.0007528282949781412,0.0050697380394319974,0.0028159384613636726,0.00607291319110943,0.016203213809691575,9.163344372705556,5.153092493165402e-06,0.00016320135649279446,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
14,2.2730895302990918e-05,0.04454923904155829,9.579696104489645e-12,0.9474443150279925,3.762200037354039,0.9474443150279925,3.762200037354039,0.9474443150279925,3.762200037354039,0.3906829657962634,46.117960150553216,2.381640070208791,6.337213385121582,5.6722098145783,40.160276957127266,2126.8662484480146,0.0,0.0,0.0,0.0,-0.0008570192110216745,0.004690033408722235,0.002547319982092037,0.004916690571814179,0.02304853046449416,9.163342110209499,2.908489448860542e-06,0.00017033457475839196,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
