iter,td_loss,critic_teacher_error,tracking_gap,mean_rho,mean_rho2,mean_rho_raw,mean_rho2_raw,mean_rho_exec,mean_rho2_exec,min_rho,max_rho,p95_rho,p99_rho,p95_rho2,p99_rho2,max_rho2,clip_fraction,mean_abs_a_diff,p95_abs_a_diff,max_abs_a_diff,delta_mean,delta_std,delta_p95,delta_p99,delta_max,w_norm,delta_theta_pi_norm,delta_w_norm,w_norm_contract,theta_pi_norm,theta_mu_norm,tracking_gap_contract,w_dot_wr_over_n,cos_w_wr,action_mean,action_var,dist_action_kl,td_loss_est
0,0.0006951166577026347,0.03473784941735159,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.006328012709976295,0.02559439221479997,0.007942322932855905,0.011571074173595368,0.0127598416413683,1.162872282784333,0.0,0.001659543316892404,0.10278435960133529,0.15117697294144397,0.15117697294144397,0.0,0.0009329618156202206,0.05625011905297047,0.0165172238912653,0.033370020715093165,0.0,0.00034755832885131736
1,5.486084530839487e-05,0.0347354432319438,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0006364161285447277,0.007379418664076664,0.011852087807936057,0.019227803212425496,0.02157162412558163,1.1627900630530001,0.0,0.0004749423538125832,0.1027770923351387,0.15117697294144397,0.15117697294144397,0.0,0.000933417973428626,0.05628160104712852,-0.048421314330865675,0.04622989450660035,0.0,2.7430422654197434e-05
2,5.786662280369713e-05,0.034733920249072923,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0038982645110200447,0.006532239784776641,0.006010610241679028,0.006793987667301219,0.0070000778717835685,1.1628036589989192,0.0,0.000843438426997025,0.10277829405833319,0.15117697294144397,0.15117697294144397,0.0,0.0009343029752018586,0.05633430464301428,0.03219849370545686,0.039838811751971695,0.0,2.8933311401848564e-05
3,0.0003515009212312266,0.03472179251746191,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00043772213238067883,0.018743247332467513,0.01031498681040779,0.010705396492845255,0.010741444253021086,1.1627853914587587,0.0,0.0010746707188150025,0.10277667942064281,0.15117697294144397,0.15117697294144397,0.0,0.0009402008926035509,0.0566908133792428,-0.01855689634976404,0.03813638327825904,0.0,0.0001757504606156133
4,4.4626272963889735e-05,0.03472070934226308,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.002084367167910501,0.0063467855228632455,0.005782660688855448,0.007773701929424075,0.0085326781361433,1.1627747805399244,0.0,0.00043583707840023607,0.10277574153906001,0.15117697294144397,0.15117697294144397,0.0,0.0009406460882880062,0.05671817469405505,0.0028972254811947687,0.03804802462040441,0.0,2.2313136481944867e-05
5,0.0003685457095981677,0.03470632998615753,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0062008457381558125,0.01816852282740021,0.005830208796541432,0.012002813665910892,0.014468802813273538,1.1626086255394956,0.0,0.0012768011759492568,0.10276105537311861,0.15117697294144397,0.15117697294144397,0.0,0.00094632649258752,0.057068841125297136,0.006445223503114664,0.04589849761177189,0.0,0.00018427285479908384
6,0.00042991867291577583,0.034690883141512946,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.008078099275943574,0.019096151052077896,0.010504841607546578,0.01162373119350659,0.011720391057280042,1.1626893294935463,0.0,0.0011823622868927129,0.10276818866226584,0.15117697294144397,0.15117697294144397,0.0,0.0009547829646727713,0.057574817603490036,-0.020178839616812095,0.05383037541284587,0.0,0.00021495933645788792
7,8.44084000434582e-05,0.03468662363495036,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.00017137664637784943,0.009185805903051429,0.012079221139664047,0.01672250170642973,0.018124161704784578,1.162522226435325,0.0,0.0006277486550080492,0.10275341869906267,0.15117697294144397,0.15117697294144397,0.0,0.0009553949446649728,0.05762000211096176,0.005915273241123325,0.04126422522501999,0.0,4.22042000217291e-05
8,7.067995799314033e-05,0.034683408871668236,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0032290097842174684,0.00776230982418044,0.010224689112122582,0.010512907355752731,0.01060353328009812,1.1624013752896867,0.0,0.0008717655049031304,0.1027427368659883,0.15117697294144397,0.15117697294144397,0.0,0.0009559047884904504,0.05765674462685423,-0.019791184421610146,0.03935269051839968,0.0,3.533997899657017e-05
9,0.0001003052806055194,0.034682116229427754,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0031279124505096826,0.00951427581623877,0.012010164137344946,0.029832466685947565,0.03650590514566941,1.1623928359959268,0.0,0.0004447208731114771,0.10274198209192277,0.15117697294144397,0.15117697294144397,0.0,0.0009564735623423306,0.05769147483952297,0.004719838909364886,0.04001427109091886,0.0,5.01526403027597e-05
