iter,mmd2,mmd_sigma,mean_l2,num_samples,dist_action_kl,dist_action_tv,action_samples
0,0.052785594866000096,2.3541568529270753,0.7840526686956741,512,0.255374660680025,0.2881598387601271,64
1,0.0428473912547912,2.354527891455787,0.668417668906293,512,0.2553746606847122,0.299875851943246,64
2,0.04147082329943852,2.359743205877221,0.6841046294565605,512,0.2553746606888798,0.2866195287900804,64
3,0.03090325327127208,2.3550533297428045,0.5225383136758671,512,0.2553746606747775,0.2974412479243862,64
4,0.018054714257991544,2.370945168673022,0.32049132267537256,512,0.2553746606933506,0.2931605623060484,64
