iter,mean_rho,mean_rho2,p95_rho,p99_rho,max_rho,clip_fraction,mean_abs_a_diff,p95_abs_a_diff,max_abs_a_diff,mean_rho_raw,mean_rho2_raw,mean_rho_exec,mean_rho2_exec
0.0,0.6453198647794752,21.232443562271087,1.5800100254158607,5.941881846281348,167.04485722652507,0.0,0.0,0.0,0.0,0.6453198647794751,21.232443562271072,0.6453198647794752,21.232443562271087
1.0,0.6912360480777642,29.81179797393284,1.638870084641091,7.835644956726774,276.3815095587341,0.0,0.0,0.0,0.0,0.6912360480777642,29.81179797393284,0.6912360480777642,29.81179797393284
2.0,0.8172945793493969,205.9632801290799,1.4807985060610689,5.900863849570881,801.3766302234463,0.0,0.0,0.0,0.0,0.8172945793493972,205.96328012908023,0.8172945793493969,205.9632801290799
3.0,0.6944678254939239,62.83615373320772,1.4756400212581884,5.786586729964868,427.38875259586274,0.0,0.0,0.0,0.0,0.6944678254939239,62.83615373320772,0.6944678254939239,62.83615373320772
4.0,0.6875951743857993,25.525435034856432,1.5295856665592957,5.836644765737085,174.999097605749,0.0,0.0,0.0,0.0,0.6875951743857993,25.52543503485642,0.6875951743857993,25.525435034856432
5.0,0.7642274599917289,138.2115972477893,1.6566218192371926,7.713797505575068,657.956421628009,0.0,0.0,0.0,0.0,0.7642274599917286,138.2115972477891,0.7642274599917289,138.2115972477893
6.0,1.0714133793406078,285.53317881601697,1.5888941842370436,5.317055492278679,803.6511018864541,0.0,0.0,0.0,0.0,1.0714133793406075,285.53317881601697,1.0714133793406078,285.53317881601697
7.0,0.598449136750586,9.217766482536598,1.679523792792206,6.1776281259810215,124.83489424550508,0.0,0.0,0.0,0.0,0.598449136750586,9.217766482536598,0.598449136750586,9.217766482536598
8.0,1.4089803112220194,1380.677423476801,1.6949395185684422,7.485646540187508,2008.1619313396425,0.0,0.0,0.0,0.0,1.4089803112220187,1380.6774234768009,1.4089803112220194,1380.677423476801
9.0,0.6014151874586802,19.487445735436328,1.4702404602702634,5.550374680433881,218.385354649689,0.0,0.0,0.0,0.0,0.6014151874586801,19.487445735436303,0.6014151874586802,19.487445735436328
10.0,0.5706608640396137,10.244562733387006,1.4858848909411677,6.048448464358806,146.55831867785815,0.0,0.0,0.0,0.0,0.5706608640396137,10.244562733387006,0.5706608640396137,10.244562733387006
11.0,1.2084380024122703,737.8084787161526,1.6083776253263165,9.975724747691451,1482.4571637740198,0.0,0.0,0.0,0.0,1.2084380024122705,737.8084787161526,1.2084380024122703,737.8084787161526
12.0,0.7547258623341122,70.2146231432637,1.5204343640573084,5.414258846757496,423.8441139945971,0.0,0.0,0.0,0.0,0.7547258623341122,70.2146231432637,0.7547258623341122,70.2146231432637
13.0,0.7040802267316547,30.52600658589944,1.694781363825419,6.199099806339982,213.75389199985838,0.0,0.0,0.0,0.0,0.7040802267316549,30.52600658589946,0.7040802267316547,30.52600658589944
14.0,0.6031781010652348,10.925050234554243,1.5523788725123098,6.471076822763163,117.03606700339189,0.0,0.0,0.0,0.0,0.6031781010652348,10.925050234554243,0.6031781010652348,10.925050234554243
15.0,0.5358908345330314,3.9249886388297965,1.5949471582228036,5.521837100650369,58.33266795923048,0.0,0.0,0.0,0.0,0.5358908345330314,3.9249886388297965,0.5358908345330314,3.9249886388297965
16.0,0.7365884145061107,59.65788973307236,1.49403016656233,6.564875975187424,363.14793606085675,0.0,0.0,0.0,0.0,0.7365884145061107,59.65788973307236,0.7365884145061107,59.65788973307236
17.0,0.6833686989277195,29.84315331570643,1.6958959983011177,6.742042060465336,232.14239495432187,0.0,0.0,0.0,0.0,0.6833686989277195,29.84315331570643,0.6833686989277195,29.84315331570643
18.0,0.647450580199437,13.007091806434822,1.5399935002265293,8.177541622232157,124.55950192723793,0.0,0.0,0.0,0.0,0.647450580199437,13.007091806434822,0.647450580199437,13.007091806434822
