iter,stability_proxy,stability_proxy_mean,stability_proxy_std,power_iters,batch_size,stability_probe_step_scale,rho_mean,rho2_mean,rho_min,rho_max,rho_p95,rho_p99,rho_clip,rho_clip_active
5,0.9999832284457231,0.9999832284457231,3.244408482076019e-06,20,4096,2.5e-05,1.0013107879577585,1.0785524348899003,0.016382822613885614,1.3687805336453323,1.3383677213695102,1.3582389599185292,10.0,1.0
9,0.9999843734749416,0.9999843734749416,1.1062756756319993e-06,20,4096,2.5e-05,1.0027580559358464,1.0818412330636573,0.011004006191706134,1.369816323263094,1.3382336380259634,1.3581143080154539,10.0,1.0
10,0.9999842190822144,0.9999842190822144,1.3948878383824402e-06,20,4096,2.5e-05,1.0008678552539632,1.0773519370258677,0.014742472040415802,1.3707204271729283,1.3373073723105036,1.357829799481368,10.0,1.0
15,0.9999843824998382,0.9999843824998382,1.056852292053142e-06,20,4096,2.5e-05,0.99831551034205,1.0725358865579395,0.040093702471662926,1.3685811153995604,1.3368254293220423,1.357419462683739,10.0,1.0
19,0.9999834922373302,0.9999834922373302,3.543688448437438e-06,20,4096,2.5e-05,0.9991283449425312,1.074914479255737,0.028595807976603813,1.3688453542633225,1.3371983353905317,1.3576347611218855,10.0,1.0
20,0.9999823338760161,0.9999823338760161,2.4944017558659077e-06,20,4096,2.5e-05,0.9982665444912329,1.0728556733201309,0.03310558285512765,1.36806575106468,1.3370919549895453,1.357657408990173,10.0,1.0
25,0.9999837432397848,0.9999837432397848,3.091155589846388e-06,20,4096,2.5e-05,1.0002136716999686,1.0768048323683237,0.02052577297185868,1.367627800210279,1.3378270440999895,1.357523041121085,10.0,1.0
29,0.9999841019107374,0.9999841019107374,9.45316867481525e-07,20,4096,2.5e-05,0.9993144757697566,1.0745153028991719,0.028812609164646636,1.3663572722912984,1.3366444727580045,1.3576212800766618,10.0,1.0
30,0.9999838375779895,0.9999838375779895,2.8336514116038414e-06,20,4096,2.5e-05,0.9970606692268358,1.0704029185032427,0.03470370727520625,1.3683327090579067,1.3355766668863978,1.3570623292769712,10.0,1.0
35,0.9999837886237386,0.9999837886237386,1.8000240695719123e-06,20,4096,2.5e-05,1.0009925080686166,1.0790785160721073,0.03574674952830842,1.3666113043390764,1.3382426855281377,1.3581331494731081,10.0,1.0
