iter,td_loss,w_norm,tracking_gap,teacher_error,mean_rho,mean_rho2,min_rho,max_rho,p95_rho,p99_rho,p95_rho2,p99_rho2,max_rho2,delta_mean,delta_std,delta_p95,delta_p99,delta_max,stability_proxy,stability_proxy_mean,stability_proxy_std,power_iters,batch_size,stability_probe_step_scale,rho_mean,rho2_mean,rho_min,rho_max,rho_p95,rho_p99,rho_clip,rho_clip_active,w_gap,w_sharp_drift,w_sharp_drift_defined,converged,num_iters,tol,mmd2,mmd_sigma,mean_l2,num_samples,dist_action_kl,dist_action_tv,action_samples,td_loss,td_loss_from_Q,td_loss_from_Q_abs_diff,td_loss_from_Q_rel_diff,cache_batch_size,cache_horizon,cache_valid_t
15.0,2.6549686099083565e-05,9.162881580413977,2.3011027921195896e-10,0.04453703928789697,0.9338104094597139,2.510612903009519,0.3909315554754645,28.61186090387812,2.4262598906207566,5.683970505472317,5.886738485056291,32.30762369764098,818.6385843828693,-0.0007684958792511675,0.0050950073780768506,0.003946830415499497,0.0075702478845559905,0.02242955452958876,0.9998463841942169,0.9998463841942169,1.2257094999474287e-05,20.0,4096.0,0.00025,0.9625079069156248,4.045860600903888,0.39081472212766366,69.05500219287008,2.5127997926811716,6.192378446216858,10.0,0.0,0.28116401882428527,0.12993676767255208,1.0,nan,2000.0,1e-07,0.03618832286790119,2.3446145096786783,0.6738940365193664,4096.0,0.6199927418040345,0.3334572904989199,64.0,2.6549686099083565e-05,1.424021707046984e-05,1.2309469028613725e-05,0.4636389666783525,8.0,200.0,200.0
16.0,2.4572907369907557e-05,9.16285776826748,2.48888237367487e-10,0.04453628940615369,0.991365985352947,7.43150238131151,0.39071140111249597,100.23108207573121,2.3199410001808327,6.400018026539957,5.382126427505962,40.960339392014134,10046.269814071966,-0.0005442577908281597,0.00492713819849113,0.004099194964957349,0.007219156588989425,0.019815129601670946,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4572907369907557e-05,,,,,,
17.0,2.4264919706951737e-05,9.162836742083304,2.4718638643871615e-10,0.04453549335341947,0.9964919393295751,5.4185562127403735,0.3906280878935526,73.75200358728628,2.5305326722381505,6.5177911159782616,6.403595938606594,42.481652027970384,5439.358033139089,-0.0007164463916795855,0.00487356381663368,0.004058150367101876,0.006969857310110966,0.02454937628297628,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4264919706951737e-05,,,,,,
18.0,2.5085548681156364e-05,9.162806437394046,2.595553280893399e-10,0.04453460038458595,0.9801665517813408,4.267494396334417,0.39071403054172626,48.13133862767312,2.368591395066365,7.440044240902473,5.6102252594537125,55.35460759995203,2316.625758091738,-0.0006317806097973286,0.004968541228795478,0.004380923150595893,0.007777578926460916,0.016114977537429395,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5085548681156364e-05,,,,,,
19.0,2.415001030472761e-05,9.16277701037211,2.7210469693128744e-10,0.04453364780137732,0.9512281894223391,6.604081505488157,0.3906453053227587,111.095978076384,2.3154817821456444,4.9773853253318086,5.361459584559356,24.7743676978979,12342.316344748395,-0.0006402588552392456,0.004872379183008578,0.004149256975548517,0.006827005988803076,0.022432646071843056,0.9998445472615065,0.9998445472615065,2.248094876455566e-05,20.0,4096.0,0.00025,0.9512507398122587,3.370090330987229,0.39064406290006737,46.84255674805825,2.2974367488953735,6.635536123153784,10.0,0.0,0.3350474790296707,0.13381447532390614,1.0,nan,2000.0,1e-07,0.011894371576041562,2.3229362079631506,0.33256795336068873,4096.0,0.6199927418957997,0.33370635401429705,64.0,2.415001030472761e-05,1.2722459633014173e-05,1.1427550671713436e-05,0.4731903020959116,8.0,200.0,200.0
20.0,2.7006915655715118e-05,9.16275016634226,2.649146991624735e-10,0.04453263057363635,1.00051291220259,7.1562149246253695,0.3906448097987836,76.96716810181665,2.390994033721592,6.053710118039214,5.7168525740598755,36.6476470250325,5923.944965613303,-0.0006995002746289576,0.005149525708403555,0.004332734767206123,0.008681398772546249,0.02559855178880993,0.9998485006082266,0.9998485006082266,1.2146785525992069e-05,20.0,4096.0,0.00025,0.9604310109361391,3.2531055498458032,0.39063400918453023,46.38017543360833,2.4853242187612343,5.94352411243611,10.0,0.0,0.474629654406238,0.2087713359667616,1.0,nan,2000.0,1e-07,0.009769761749724992,2.3703377537266612,0.27227476861496586,4096.0,0.6199927418606184,0.3337765522495171,64.0,2.7006915655715118e-05,1.2859741353562723e-05,1.4147174302152395e-05,0.5238352458496539,8.0,200.0,200.0
21.0,2.6851625080221658e-05,9.162729457307512,2.7828958300403664e-10,0.04453170669013202,0.9617679343500114,3.555164774392958,0.39076823718453607,44.067373634617496,2.458221881612618,6.2959240064195185,6.042855416181212,39.63866315243727,1941.9334190529812,-0.0007029785259880728,0.005133950357397439,0.004191834480650328,0.0072794413771186455,0.028504472678330426,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6851625080221658e-05,,,,,,
22.0,2.590664269017683e-05,9.162689207675543,2.7015385935056393e-10,0.04453058131013717,1.0363327869867438,21.05282946375006,0.39068945518542714,238.04898366402034,2.5176744239564868,6.313043899957818,6.338684611322119,39.85453086081288,56667.318623473024,-0.0007010466685770572,0.005041346671143915,0.004218662479485137,0.007641117678737203,0.029025162544030585,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.590664269017683e-05,,,,,,
23.0,2.5476320107446014e-05,9.16266101640815,2.888850528652544e-10,0.04452975752350061,0.9790227113270621,3.516158838441761,0.3906593936305741,43.092138067287806,2.468894105228814,8.12900810011899,6.095438105093291,66.08088130040932,1856.9323632101948,-0.0006641838685103829,0.005003516752870585,0.0041997027085818,0.007644010543561371,0.0262952329226379,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5476320107446014e-05,,,,,,
24.0,2.6342802309799732e-05,9.162629937715792,3.079770887551863e-10,0.04452857514746039,0.9591934562377972,3.7189751463535656,0.39070950021563655,45.068428772267374,2.352489890471644,5.766270838509441,5.534208717714105,33.24992785920614,2031.1632720009377,-0.0009443373865707208,0.005044901308264068,0.0038931697712086045,0.006538425285791058,0.02016760925557072,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6342802309799732e-05,,,,,,
25.0,2.542168552091522e-05,9.162602474082306,3.141290199518493e-10,0.04452772094363841,0.9799427827281059,4.910191606583809,0.3906373426901599,65.39037543948137,2.43618532036558,6.463987709939106,5.93500527423786,41.783256151712266,4275.901200116329,-0.0007645537978223056,0.004983687691975763,0.0041294052876227815,0.007346206345768742,0.020953234723006975,0.9998435144041098,0.9998435144041098,1.6706740376203026e-05,20.0,4096.0,0.00025,0.9660977382584832,5.794403096788953,0.3906354302678281,116.82859985810403,2.3705775519337076,6.514286882999167,10.0,0.0,0.34689174764652014,0.24137893532078547,1.0,nan,2000.0,1e-07,0.022989715906531205,2.376447578792129,0.5121299445738041,4096.0,0.6199927420069229,0.3334135767546998,64.0,2.542168552091522e-05,1.2095888009884418e-05,1.3325797511030802e-05,0.5241901643408833,8.0,200.0,200.0
26.0,2.5927837131490637e-05,9.16258092528951,3.243519451650817e-10,0.044526814314953755,0.9289136317373077,2.8038066696077406,0.3906755611176746,36.905334827336056,2.304426301853055,5.817845433279707,5.310380582330893,33.847339501427676,1362.0037387177836,-0.0006048695587851095,0.005055884685032457,0.0044177125876987055,0.007330872793877132,0.021188950495423818,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5927837131490637e-05,,,,,,
27.0,2.2519796305348408e-05,9.162558433428513,3.5208638904735296e-10,0.04452607710140373,0.9731124138939639,4.389287055341532,0.39066883367866545,54.65279653774258,2.550478139661703,6.115029027009305,6.504953456206829,37.3936526759342,2986.9281693958874,-0.0006074490768584015,0.0047064638450085095,0.003966023360682958,0.007006956699227097,0.01864506048709179,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2519796305348408e-05,,,,,,
28.0,2.375504393124526e-05,9.162540460327671,3.4981690269155315e-10,0.04452524420581255,0.9953856342647555,7.077025184828138,0.3907062201974624,88.24054371734901,2.2908993490752323,6.750022267313429,5.248219827598155,45.56479411119355,7786.393555533382,-0.0007814192056870784,0.0048108656140271305,0.0038060756998726532,0.0070924458466879526,0.02303069519187731,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.375504393124526e-05,,,,,,
29.0,2.4471329666260893e-05,9.162513160403336,3.6469088381479905e-10,0.04452430347173561,0.93995398330941,3.436638263600395,0.39065879397687525,53.861386161909216,2.359607606842743,5.694382267976352,5.5677482494938575,32.425989600421566,2901.0489192823056,-0.000787101942641943,0.0048838304841743,0.0038571143669827563,0.006899947154395609,0.022744964970144377,0.999843910444953,0.999843910444953,2.024014732418643e-05,20.0,4096.0,0.00025,0.9364140764390532,4.658789318915791,0.39064247149528886,97.40147273115913,2.321934967687054,5.529957242621941,10.0,0.0,0.37072793472341864,0.16539833727955272,1.0,nan,2000.0,1e-07,0.01769649757350855,2.3426966744238102,0.4323421873750581,4096.0,0.6199927420317477,0.3332046352762107,64.0,2.4471329666260893e-05,1.2048296120485946e-05,1.2423033545774947e-05,0.5076566625189488,8.0,200.0,200.0
30.0,2.519656269018887e-05,9.16249282455132,3.726980759235307e-10,0.044523419251354876,1.0147322524751672,5.696620699255402,0.3907822598499384,90.29596363500826,2.5648861622966366,8.268231332763744,6.5786537030095715,68.36371456150466,8153.361048774735,-0.0008688323779555578,0.004943854062288343,0.0037842931940533014,0.006930325740493635,0.012718228951991283,0.9998456205187729,0.9998456205187729,2.347351127117889e-05,20.0,4096.0,0.00025,0.9626372930633711,6.216201584761921,0.39065000299159924,81.80616560086713,2.266605106448828,5.866346558337994,10.0,0.0,0.47484872862132754,0.19933367741608973,1.0,nan,2000.0,1e-07,0.025451812696971388,2.3500972356569245,0.5454424678582335,4096.0,0.6199927420486592,0.33363555783570426,64.0,2.519656269018887e-05,1.2486536384902678e-05,1.2710026305286193e-05,0.5044349287466607,8.0,200.0,200.0
31.0,2.4738896959813043e-05,9.162468252917026,3.598030470391357e-10,0.044522618814236026,1.0622868926242903,8.170959572415704,0.39065762834641066,83.24901793787456,2.6753510492412245,7.594490375229441,7.157538715953073,57.67664928497698,6930.39898762056,-0.0007121976422735683,0.004922567569688913,0.004165529151337191,0.007259120045413439,0.013095381791326162,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4738896959813043e-05,,,,,,
32.0,2.598565878816644e-05,9.162431863597464,3.1989927630038544e-10,0.04452161632290946,1.0586051709089717,10.902975108671425,0.39074834835499406,139.68769617529728,2.530547534492059,7.244820628716889,6.4036757440193375,52.48782442726093,19512.652462762162,-0.0007835383669199987,0.0050370354789033185,0.0041570016247013545,0.006882632783913269,0.028273991185705366,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.598565878816644e-05,,,,,,
33.0,2.4094339629819155e-05,9.162411520628178,3.330104135275695e-10,0.04452084062396977,1.0107705652566157,8.878749907616504,0.39070762312111695,94.29467546885692,2.3043336086001283,6.322265231639661,5.310010025403809,39.97106778404154,8891.485821777047,-0.0008309833379058426,0.004837748063091134,0.00404881112178419,0.006517950860560809,0.020451865248527854,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4094339629819155e-05,,,,,,
34.0,2.4524551364447576e-05,9.162367890123248,3.4031489473924566e-10,0.04451945868346172,1.0132063765323376,8.552935272792615,0.39083412918458815,99.97494513960172,2.1884209411791375,7.349258794820486,4.7891863623520905,54.01162931423502,9994.989655666373,-0.0009286986360600226,0.0048643674005802474,0.0041877466380076,0.00657244198474497,0.021367561082886805,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4524551364447576e-05,,,,,,
35.0,2.51240542504893e-05,9.16234862325109,3.4035298230532306e-10,0.04451845061483584,0.9615713513104365,3.0616908391443816,0.3906826298129111,40.65835324954687,2.4572661156986166,6.674073124593005,6.038161261055315,44.544131466715235,1653.1016889649386,-0.0007820610691473501,0.004951003406847282,0.004212506415378073,0.006413465043691585,0.025557183912090366,0.9998469486763796,0.9998469486763796,1.0382153617005287e-05,20.0,4096.0,0.00025,0.9820488824475667,4.6657141927563135,0.3907294128185625,61.27217796352475,2.489893625376884,6.150648074649172,10.0,0.0,0.2748364939594663,0.2717523619359653,1.0,nan,2000.0,1e-07,0.05354157189435704,2.357580299697898,0.8418666134455746,4096.0,0.6199927419794691,0.33364450442497817,64.0,2.51240542504893e-05,1.2132143301429488e-05,1.2991910949059811e-05,0.5171104480005169,8.0,200.0,200.0
36.0,2.773772122456137e-05,9.162326120577319,3.2886426129025e-10,0.044517371933134584,0.9854388628595677,4.207747810082437,0.390650066229748,47.13740611732519,2.3822090298384815,6.624034158932297,5.674920735173255,43.877958972768745,2221.9350554696466,-0.0008510895117219186,0.005197438587188723,0.00413165957504989,0.007160292792325505,0.03120699310223088,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.773772122456137e-05,,,,,,
37.0,2.508209743136003e-05,9.162297871476477,3.4090967380736025e-10,0.04451628031743205,0.963562835930034,4.571417362790384,0.39063765885496476,64.71675022910946,2.3979061720360995,6.737112724096082,5.74995561626644,45.38869311862115,4188.25776021694,-0.0008916558963287549,0.004928189037963357,0.0038273089439070733,0.006522336008974999,0.016051886660483707,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.508209743136003e-05,,,,,,
38.0,2.6014440986596478e-05,9.16227768718692,3.536771451340008e-10,0.04451546000604151,0.9422682741977022,3.8695226213263436,0.39085764546516655,49.52562983416779,2.3169530150916957,5.914620394409283,5.368293379160556,34.98274555494853,2452.7880104710102,-0.0007667815554293847,0.005042468347233304,0.0044598376288172885,0.007418796516539392,0.02728970346812968,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6014440986596478e-05,,,,,,
39.0,2.3723516030668344e-05,9.162255156374211,3.669162845586561e-10,0.04451453532214328,1.0167866606677183,6.961507917219953,0.3907892065170106,105.67906495228725,2.4996465586780703,7.588364823633617,6.248237451681486,57.58330947358287,11168.064769189747,-0.0005835014001454785,0.004835601528941007,0.004136098099014419,0.0067376644015703195,0.025685805168966007,0.999834527664972,0.999834527664972,2.1443775675365987e-05,20.0,4096.0,0.00025,1.003575668522331,10.722322242922637,0.3906625012676084,164.17674790583987,2.401836365335876,5.853296647452168,10.0,0.0,0.37887279963143,0.16476691243116545,1.0,nan,2000.0,1e-07,0.01613371480602943,2.327776210541639,0.37607314228789346,4096.0,0.6199927419333202,0.3338006187682506,64.0,2.3723516030668344e-05,1.1259486363669177e-05,1.2464029666999166e-05,0.5253871159269314,8.0,200.0,200.0
40.0,2.679643429952058e-05,9.16223529687632,3.611595228798909e-10,0.044513615691579515,0.9672382802544334,3.8912593890585243,0.39065047371962575,45.789443032256145,2.415571526159701,6.223530839212025,5.834988963814982,38.73233849797713,2096.673093204231,-0.0008603513147612814,0.005104530332431095,0.003705260157620061,0.006703286157220315,0.016740168087152306,0.999832925088004,0.999832925088004,1.8271152099513192e-05,20.0,4096.0,0.00025,1.0331229318832453,9.203344149170814,0.39069693553499557,103.25013267579473,2.437377850151475,6.692704457199247,10.0,0.0,0.43519476836575555,0.14734352370969134,1.0,nan,2000.0,1e-07,0.025035239340321702,2.3102240357324937,0.5321844424140927,4096.0,0.6199927419289019,0.3332634890740355,64.0,2.679643429952058e-05,1.3463135787931587e-05,1.3333298511588994e-05,0.4975773404235183,8.0,200.0,200.0
41.0,2.6701782285782384e-05,9.162211448568435,3.64328958844086e-10,0.0445126539057638,0.933763234893307,3.325001084349759,0.39069824883015775,39.751811381794404,2.2839711556847058,5.505457311596442,5.2165370107073405,30.310141767040843,1580.2065081337591,-0.0008146534922396191,0.005102756311383503,0.0038084262689727544,0.00664495844896045,0.021277049048019844,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6701782285782384e-05,,,,,,
42.0,2.5660496048112188e-05,9.162180739602686,3.7345366489136144e-10,0.04451180724072393,0.9963891201446355,5.169869917954511,0.3906577786033129,60.29371510972845,2.544664113718109,7.46702475395055,6.475360375073041,55.756468596076566,3635.3320817330973,-0.0008975539640041089,0.004985468175589199,0.003900095809812339,0.007390878559819757,0.018796228931589692,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5660496048112188e-05,,,,,,
43.0,2.5151221352660878e-05,9.16215398070927,3.895040836395272e-10,0.04451081211283703,0.9698500778263238,3.1809340824278887,0.39067025166560737,34.00251237821235,2.583744320686074,6.657699024326363,6.675734784859859,44.324962569281034,1156.1708480304842,-0.0007653245657364258,0.004956359516998463,0.004057783093762003,0.006608321710074796,0.024518771150723356,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5151221352660878e-05,,,,,,
44.0,2.5063931422143773e-05,9.162129757165815,4.0011775466875024e-10,0.04450994056397394,0.9353792984821706,3.69410304455193,0.39068897684987186,56.42551895165351,2.263135520390595,6.1129260884795045,5.121787534144323,37.36793649555666,3183.839188963409,-0.0007920637624465964,0.004943335555913913,0.004074241472842219,0.007714068963786914,0.027447835501484583,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5063931422143773e-05,,,,,,
45.0,2.6922111023881553e-05,9.162111472247469,4.1192169786058625e-10,0.044508925351276984,0.945911757443358,3.4826410673499852,0.3906525286408846,57.73014508986297,2.3326063501518592,6.043505147076046,5.441069484493607,36.52403774683707,3332.7696520966297,-0.0010062830277626405,0.005090138062166723,0.0038801608508209078,0.006370652621921039,0.030061531770101298,0.9998465194935597,0.9998465194935597,2.1889292351553017e-05,20.0,4096.0,0.00025,0.9822841074951691,4.8985421647504275,0.3907214788215164,66.798403889253,2.3988955037891517,6.390637628203038,10.0,0.0,0.42859440456532827,0.1558008195833964,1.0,nan,2000.0,1e-07,0.02059274112173659,2.373455663942545,0.4906813990446774,4096.0,0.6199927419976533,0.3337535281679827,64.0,2.6922111023881553e-05,1.421193919296447e-05,1.2710171830917083e-05,0.47210903408140564,8.0,200.0,200.0
46.0,2.4979189696042128e-05,9.162093183670587,4.272817246474114e-10,0.04450797605237369,0.9497555104252422,3.3266218168881028,0.39065825373631974,39.80402152441935,2.520087868743805,6.438059013729744,6.350854919071755,41.44931502449223,1584.3601295164387,-0.0006569911861980564,0.004954548645164381,0.004104303068911873,0.006680967533662295,0.018446563072717793,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4979189696042128e-05,,,,,,
47.0,2.6537653819757e-05,9.162068846744685,4.0331240341992765e-10,0.04450634828430959,1.0028723630524563,5.717611983258293,0.39064641538896194,89.55766596910922,2.5390108983063,7.003142242722582,6.446576565603153,49.04401410366476,8020.575533834544,-0.0009406575448927179,0.005064861025042385,0.004113968902552869,0.00690174493710766,0.028509472272036616,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6537653819757e-05,,,,,,
48.0,2.2432982255772123e-05,9.162042634441818,3.9140881444952225e-10,0.04450558839525501,1.0205971115846184,6.286645875515631,0.390631175595397,70.11583128165671,2.473201552324809,6.348057339926563,6.11672591890858,40.2983547233443,4916.22979631775,-0.0009026198599395016,0.004649544025408826,0.003552341093358192,0.006469920546387597,0.02534445467803509,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2432982255772123e-05,,,,,,
