iter,w_gap,w_sharp_drift,w_sharp_drift_defined,converged,num_iters,batch_size,tol,rho_mean,rho2_mean,rho_min,rho_max,rho_p95,rho_p99,rho_clip,rho_clip_active
5,0.02537092672106698,0.0,0.0,False,2000,4096,1e-07,1.0010778309870418,1.0765050849914521,0.033223377954980905,1.3610922535858292,1.337577823350617,1.355989891557114,10.0,1.0
9,0.02574654111248718,0.004837210619326041,1.0,False,2000,4096,1e-07,0.9930609649506028,1.0628387974220443,0.05438056513892275,1.3610907757188844,1.3330595743993747,1.3563433628945816,10.0,1.0
10,0.023671641716551825,0.0050275068131524535,1.0,False,2000,4096,1e-07,1.0046154306354464,1.082669702010954,0.06291122059704103,1.360965262418761,1.3355971413744911,1.3546915840521518,10.0,1.0
15,0.02426545355702934,0.004995906317819479,1.0,False,2000,4096,1e-07,1.0008745295998707,1.0769122796529083,0.05581728358975539,1.3610159821402512,1.3373923182935323,1.3572954009557423,10.0,1.0
19,0.024631772058450425,0.004668290851655615,1.0,False,2000,4096,1e-07,0.9963996355967997,1.0699160893424908,0.04029594601931124,1.3610998567515367,1.3360034900042639,1.3556722772976242,10.0,1.0
20,0.02437451080286328,0.00544806707264702,1.0,False,2000,4096,1e-07,0.9978067573230537,1.0712554527359908,0.02084222561279076,1.3610340089239472,1.3346109217050537,1.3551946680832594,10.0,1.0
25,0.024650486678364947,0.006040251675651598,1.0,False,2000,4096,1e-07,0.9945866865534083,1.0661243808840402,0.024544284473117513,1.3609926074856766,1.3354625136502178,1.3559555644500736,10.0,1.0
29,0.022299853291465763,0.00494014576041482,1.0,False,2000,4096,1e-07,1.004970510667266,1.085158279346516,0.06660924944141561,1.3609653601027722,1.337067750246854,1.357020872709986,10.0,1.0
30,0.023766687895552148,0.004910551298245093,1.0,False,2000,4096,1e-07,0.9969345902013469,1.068767831359097,0.026361417790485876,1.3610748458064756,1.3345859324411884,1.3573053733940406,10.0,1.0
35,0.022950614572067693,0.004660002078964039,1.0,False,2000,4096,1e-07,1.0030612820001916,1.0813050101656412,0.06454515424261609,1.3608625294795753,1.3381644982943663,1.3569961282965877,10.0,1.0
39,0.02521613508801643,0.005161956722593327,1.0,False,2000,4096,1e-07,0.9988725667549483,1.073129706262802,0.0830802839730802,1.3610665083710156,1.3372661539349247,1.355436235809904,10.0,1.0
40,0.029648902201076847,0.0067599039538517305,1.0,False,2000,4096,1e-07,0.9969643268989978,1.0704906305726105,0.02991341556464483,1.3608267583453384,1.3362326174095296,1.3555340455477976,10.0,1.0
45,0.024770580759884354,0.007316637918698612,1.0,False,2000,4096,1e-07,0.9932043911339639,1.062381019494922,0.042120473194261605,1.361070922863783,1.3333467908350423,1.3562362702302144,10.0,1.0
49,0.0248310732690508,0.005445114107760894,1.0,False,2000,4096,1e-07,0.9951702959661444,1.0674532461973616,0.07305935511891692,1.3609559071122106,1.336022253431233,1.3564477140556248,10.0,1.0
50,0.024844219996244955,0.005155606290116518,1.0,False,2000,4096,1e-07,0.9936078001092765,1.0640217677198884,0.09163785755145026,1.360710402490692,1.3349719759347518,1.3560167480577123,10.0,1.0
55,0.023068611170948026,0.005145915449886106,1.0,False,2000,4096,1e-07,1.003263251681234,1.0807897550277765,0.05828971424243993,1.3610054219608996,1.3358817056796595,1.3554201009921523,10.0,1.0
59,0.025270793034460875,0.005500457332436173,1.0,False,2000,4096,1e-07,0.994146035064684,1.0654754556825505,0.08878146430970772,1.3608168999638242,1.3334744212886918,1.354660693081687,10.0,1.0
60,0.02567638868857357,0.005177388662969733,1.0,False,2000,4096,1e-07,0.9996709001610796,1.0748915469929,0.04999231476306662,1.3610988397215447,1.3363650277724195,1.3570802143601086,10.0,1.0
65,0.025886673262862276,0.005417560526744375,1.0,False,2000,4096,1e-07,1.0067883603632632,1.0877448893968564,0.0827770792491455,1.3606656634133019,1.3383933533898003,1.3566290013071258,10.0,1.0
69,0.02223899046222808,0.006393361708849561,1.0,False,2000,4096,1e-07,0.9998310411440177,1.0766775375849043,0.03404455370573676,1.3610103443672132,1.3348262667121737,1.3557376934849352,10.0,1.0
70,0.02449380231779844,0.005391094120156808,1.0,False,2000,4096,1e-07,0.9911176946526354,1.0574856362702623,0.06560364638682023,1.3610797080644406,1.3341342510039125,1.3564390192473568,10.0,1.0
75,0.025998321345572027,0.005554147901715988,1.0,False,2000,4096,1e-07,1.002678338617827,1.0788914725690208,0.05563961674770064,1.3610267469907797,1.333473359493233,1.3549442710191975,10.0,1.0
79,0.02311600369553992,0.005604436549146757,1.0,False,2000,4096,1e-07,1.0000766948523587,1.0775062544230343,0.05177763804728604,1.3609267048100477,1.3385464072236057,1.356176491688159,10.0,1.0
80,0.026321725990359982,0.005763769408516476,1.0,False,2000,4096,1e-07,1.0027157113669838,1.0787475979071925,0.03831796014687025,1.3610639552417816,1.3337541502756949,1.3545874897318242,10.0,1.0
85,0.023428504935197332,0.005875520382478697,1.0,False,2000,4096,1e-07,1.0018500111293909,1.0760422014906648,0.06804677629258754,1.3610534208938014,1.3365364755098685,1.3566305274411556,10.0,1.0
89,0.02390608901680589,0.0050558199280866765,1.0,False,2000,4096,1e-07,0.9924705182258445,1.062790017405307,0.03868991996957845,1.361066060748266,1.3390046252838248,1.3565920569481846,10.0,1.0
90,0.026984281570441953,0.005795800964727161,1.0,False,2000,4096,1e-07,1.006825013845427,1.0883487655655553,0.07897890013175368,1.3610617715210447,1.3355309091738397,1.3567994227559559,10.0,1.0
