iter,td_loss,td_loss_from_Q,td_loss_from_Q_abs_diff,td_loss_from_Q_rel_diff,cache_batch_size,cache_horizon,cache_valid_t
110,1.7480376332867025e-05,8.910956845551681e-06,8.569419487315344e-06,0.4902308350880819,8,200,200
115,1.742375509443591e-05,8.830435025518255e-06,8.593320068917656e-06,0.49319564137249844,8,200,200
119,1.9863319084856942e-05,1.0978843998860879e-05,8.884475085996063e-06,0.44728048963223155,8,200,200
120,1.6316166088127603e-05,7.757518912774058e-06,8.558647175353545e-06,0.524550138134547,8,200,200
125,1.8011236465574166e-05,9.203602469524918e-06,8.807633996049248e-06,0.4890077376355448,8,200,200
129,1.7397216092714363e-05,8.587034923218339e-06,8.810181169496025e-06,0.5064132745460102,8,200,200
130,1.769578347083948e-05,9.164792181490633e-06,8.530991289348847e-06,0.4820917538580246,8,200,200
135,1.6221379681733112e-05,8.15542250438277e-06,8.065957177350342e-06,0.49724236381899206,8,200,200
139,1.667317811181897e-05,8.40843092500696e-06,8.26474718681201e-06,0.49569117125627365,8,200,200
140,1.7744381389043283e-05,8.712934381438613e-06,9.03144700760467e-06,0.5089750276209327,8,200,200
145,1.760876712135896e-05,9.140091860542463e-06,8.468675260816497e-06,0.4809351615846076,8,200,200
149,1.7958225113712244e-05,8.924893070161976e-06,9.033332043550268e-06,0.5030192007478927,8,200,200
150,1.8788622182375076e-05,1.0562046125038994e-05,8.226576057336082e-06,0.43784882028513694,8,200,200
155,2.0575004582699263e-05,1.0634692313834797e-05,9.940312268864466e-06,0.4831256405756962,8,200,200
159,1.7003823756292372e-05,7.682349364775645e-06,9.321474391516727e-06,0.5481987184245695,8,200,200
160,1.9676067297316245e-05,9.661345387231007e-06,1.0014721910085238e-05,0.5089798565311482,8,200,200
165,1.8156227435459704e-05,9.325120785246591e-06,8.831106650213113e-06,0.48639546302254805,8,200,200
169,1.6959082698633397e-05,9.14239004913006e-06,7.816692649503337e-06,0.46091482590230093,8,200,200
170,1.933349857659629e-05,9.603129704354913e-06,9.730368872241378e-06,0.5032906400096796,8,200,200
175,1.8456937301255515e-05,9.039746240395282e-06,9.417191060860233e-06,0.5102250122624428,8,200,200
179,1.7175101257157445e-05,9.454756926971393e-06,7.720344330186052e-06,0.4495079367854512,8,200,200
180,1.8670966512487434e-05,9.240847652442686e-06,9.430118860044748e-06,0.5050685969436953,8,200,200
185,1.989944313172204e-05,9.385642887833896e-06,1.0513800243888146e-05,0.5283464554406508,8,200,200
189,1.7676627950285708e-05,8.948041418013677e-06,8.728586532272031e-06,0.49379251273605895,8,200,200
190,1.883539190464694e-05,9.922719096571611e-06,8.912672808075329e-06,0.4731875425366889,8,200,200
195,1.811440788657796e-05,8.324912644526916e-06,9.789495242051045e-06,0.5404259031455653,8,200,200
199,1.9397756595662773e-05,8.352087476353983e-06,1.104566911930879e-05,0.56943023616342,8,200,200
