iter,td_loss,critic_teacher_error,tracking_gap,mean_rho,mean_rho2,mean_rho_raw,mean_rho2_raw,mean_rho_exec,mean_rho2_exec,min_rho,max_rho,p95_rho,p99_rho,p95_rho2,p99_rho2,max_rho2,clip_fraction,mean_abs_a_diff,p95_abs_a_diff,max_abs_a_diff,delta_mean,delta_std,delta_p95,delta_p99,delta_max,w_norm,delta_theta_pi_norm,delta_w_norm,w_norm_contract,theta_pi_norm,theta_mu_norm,tracking_gap_contract,w_dot_wr_over_n,cos_w_wr,action_mean,action_var,dist_action_kl,td_loss_est
10,0.00033610545306969483,0.035569109488423234,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0029635335381195294,0.018092067931503454,0.007573291538975851,0.01490644936987671,0.024724319953374232,1.158074856658564,0.0,0.006201654501859864,0.10236032303311368,0.13051990504203748,0.13051990504203748,0.0,0.00047383735647779017,0.02868694230809682,0.020060750002729798,0.039177321641140905,0.0,0.00016805272653484742
11,0.0001021804043527612,0.035539513400661624,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.70039275577802e-05,0.010108057907894607,0.011348485120613047,0.015401686548930251,0.019436824316631185,1.1577942338716196,0.0,0.002574641797721625,0.10233551924866321,0.13051990504203748,0.13051990504203748,0.0,0.000486096784583659,0.0294362824788678,0.014064254447938965,0.03694596534317895,0.0,5.10902021763806e-05
12,9.789270411335469e-05,0.03550323600753387,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0030748598489405074,0.009404144885247582,0.006071490728873029,0.01021809467340586,0.0176049228544641,1.1573079278648968,0.0,0.0032332922173239926,0.10229253546427752,0.13051990504203748,0.13051990504203748,0.0,0.000499837637056019,0.030281098262201524,-0.007845903418074137,0.04202087588609914,0.0,4.8946352056677344e-05
13,0.00010491007855079159,0.03547212593633826,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0018266459327795428,0.010078365104869516,0.006122117960485014,0.008873137879877193,0.011932020184408816,1.157231524873576,0.0,0.0033168652730525094,0.1022857823301193,0.13051990504203748,0.13051990504203748,0.0,0.000514701900240855,0.031183661786206896,0.018485488014820355,0.042715019395647764,0.0,5.2455039275395793e-05
14,0.00038959887965219674,0.03534769448558943,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.00535828457490678,0.018997043613849837,0.0071487943883227,0.012076422404548719,0.013856346719759334,1.1577990656494686,0.0,0.009644787132493896,0.10233594632152349,0.13051990504203748,0.13051990504203748,0.0,0.0005820499469338669,0.03524671566718798,-0.0115962426696216,0.034937547135346386,0.0,0.00019479943982609837
15,0.00011586307880928975,0.035317269584093224,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.00349888681937489,0.01017943366963479,0.002709558565265493,0.006177170912374109,0.0073001338925765226,1.1579712355497727,0.0,0.0038483459567404104,0.10235116413452613,0.13051990504203748,0.13051990504203748,0.0,0.0005988198427674585,0.03625684477896905,0.03132228578932701,0.03980348890628807,0.0,5.793153940464488e-05
16,0.0002644584127097421,0.03522595933867528,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.00417148070349371,0.015718052088287585,0.006210963050238162,0.010429899977868917,0.020505973556208573,1.157549601204383,0.0,0.006402806109456743,0.10231389657142538,0.13051990504203748,0.13051990504203748,0.0,0.0006406612814442347,0.03880435457280563,0.00729677206483698,0.04363492573942659,0.0,0.00013222920635487105
17,0.00022827522597093145,0.03514459200063605,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.004796996008614448,0.014327039305602134,0.006335739075450385,0.017117751955090896,0.03141478584686726,1.1573036316439484,0.0,0.006258611395110768,0.10229215572840678,0.13051990504203748,0.13051990504203748,0.0,0.0006791207964319981,0.041142559873647046,-0.006278306918598756,0.04197754049498141,0.0,0.00011413761298546573
18,0.00023012165994556417,0.035065243725219054,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0035286758625187246,0.014753647230527168,0.0075283497561710105,0.010695854514289095,0.016939379533210848,1.1570671278404085,0.0,0.0051950498054159355,0.10227125154799933,0.13051990504203748,0.13051990504203748,0.0,0.0007166568189552632,0.04342544503573552,0.0030463765161480166,0.047576044765174075,0.0,0.00011506082997278208
19,0.00020284513769474124,0.034990610002198504,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0008093912225252128,0.01421935383706448,0.009963923687141106,0.019753699384642876,0.08040360919122755,1.1567824614214353,0.0,0.004695091232715585,0.10224609035359533,0.13051990504203748,0.13051990504203748,0.0,0.0007514007301662534,0.045541938575026204,0.0020708615039511675,0.04352984984515747,0.0,0.00010142256884737062
