iter,td_loss_est,cos_w_wr,w_dot_wr_over_n,w_norm,theta_pi_norm,theta_mu_norm,tracking_gap,mean_rho2,p95_rho2,action_mean,action_var,dist_action_kl
0,5.0428232948087644e-05,0.07583838950031863,0.001206073881332187,0.09855335692282026,0.14588060540040093,0.14588060540040093,0.0,1.0,1.0,-0.01426734937141547,0.039298973343886545,0.0
1,0.00014312293737332743,0.07641042446562778,0.0012150552906640209,0.09854396662079293,0.14586397483911914,0.14586397483911914,0.0,1.0,1.0,-0.0030689913814968208,0.04250346691516557,0.0
2,0.0001561936734469971,0.07710947457273755,0.0012262497189550092,0.0985502631068591,0.1458606341770615,0.1458606341770615,0.0,1.0,1.0,0.002804983648963798,0.039247392684492115,0.0
3,0.0001644182055623128,0.0778155761553158,0.0012375202851994441,0.09855357895797134,0.14585558490895384,0.14585558490895384,0.0,1.0,1.0,0.01514502791723461,0.042029314193187214,0.0
4,6.188684791812557e-05,0.07810608594111279,0.0012420342780019944,0.0985451642966818,0.14585592251603613,0.14585592251603613,0.0,1.0,1.0,0.016942550489352025,0.04245808779710477,0.0
5,3.763969334514051e-05,0.07826279265888107,0.0012445885922651712,0.09855010384273633,0.1458591182020431,0.1458591182020431,0.0,1.0,1.0,-0.0065223471866260995,0.03890912273669536,0.0
6,9.7275402601464e-05,0.07869917159889382,0.0012515587402374248,0.09855250953327868,0.14585730841806555,0.14585730841806555,0.0,1.0,1.0,-0.006752516696964607,0.035909479243738426,0.0
7,4.927454822827657e-05,0.0788864477410058,0.0012545037101742212,0.09854989387308032,0.14585603922945714,0.14585603922945714,0.0,1.0,1.0,-0.0028243558820778463,0.03751356688703408,0.0
8,9.628762775726225e-05,0.07929317620034061,0.0012610815435894912,0.09855847301308732,0.14585825108848227,0.14585825108848227,0.0,1.0,1.0,-0.015995815976125715,0.03927365506692227,0.0
9,3.454940641505801e-05,0.0793722452582402,0.0012622639695948367,0.09855261019098592,0.1458626866298461,0.1458626866298461,0.0,1.0,1.0,0.013467406074663527,0.03353663732338698,0.0
10,0.00016340824657001837,0.08009771993037713,0.001273850665057663,0.0985564327077946,0.1458613093839175,0.1458613093839175,0.0,1.0,1.0,-0.012676317728532943,0.040918376328752754,0.0
11,0.00011566982273444667,0.08058391018482838,0.001281599022070935,0.09855767311465752,0.14587575218403634,0.14587575218403634,0.0,1.0,1.0,0.0026859820877532664,0.04025208923520647,0.0
12,0.00016549205428565368,0.08133559474702458,0.0012936409997711398,0.09856432129048878,0.1458785714070165,0.1458785714070165,0.0,1.0,1.0,-0.016395384324989975,0.03608021576535701,0.0
13,9.916009503627282e-05,0.08177923063326574,0.0013007294555198085,0.09856677922023523,0.1458703925285838,0.1458703925285838,0.0,1.0,1.0,-0.022635059686975267,0.039395736560788125,0.0
14,0.00010038897465768983,0.08220724064439984,0.001307614532808633,0.09857261518062535,0.14586282169758802,0.14586282169758802,0.0,1.0,1.0,-0.012604970743805566,0.041282212301732096,0.0
15,0.00010281281439209784,0.0826557951212901,0.0013145696190432514,0.09855913747082912,0.14586747538529277,0.14586747538529277,0.0,1.0,1.0,-0.007537766708450301,0.03794910248344889,0.0
16,5.6366285917960635e-05,0.08283670993435281,0.0013172662848194093,0.0985456244607289,0.14585222123804625,0.14585222123804625,0.0,1.0,1.0,-0.007946371883493545,0.031784871497849476,0.0
17,0.00012077031311326678,0.08337053824418547,0.0013257616831544757,0.09854610615821317,0.1458528207865248,0.1458528207865248,0.0,1.0,1.0,0.01013651234312887,0.043800204488453454,0.0
18,0.00012666564705120662,0.08392330526978538,0.0013346349857909176,0.09855224826708142,0.14586351422980032,0.14586351422980032,0.0,1.0,1.0,-0.008369909954206809,0.03709341159671102,0.0
19,6.836501421361244e-05,0.08421198604743346,0.0013392920687800944,0.0985571186369109,0.14586745396109857,0.14586745396109857,0.0,1.0,1.0,0.0062134702644914275,0.03760540047611241,0.0
20,0.00013033253122532527,0.08483764463880637,0.001349435726042268,0.09857123826959915,0.14586004176977455,0.14586004176977455,0.0,1.0,1.0,-0.014739170669257062,0.041148251269978495,0.0
21,8.500985181898155e-05,0.08519092810285149,0.0013550939007891038,0.09857406173175388,0.14585568773062202,0.14585568773062202,0.0,1.0,1.0,0.02058240103688044,0.03710420936283263,0.0
22,7.792477911479267e-05,0.08553035629722108,0.0013605071677039492,0.098575085863786,0.14585526018666142,0.14585526018666142,0.0,1.0,1.0,0.004722991414555869,0.04099964504613711,0.0
23,6.937069976986018e-05,0.0858412003854916,0.0013655288178045866,0.09858065486199562,0.14584866227547402,0.14584866227547402,0.0,1.0,1.0,0.010029079854448689,0.038336047662894925,0.0
24,3.8884097678519226e-05,0.08600029976497155,0.0013680598792491735,0.09858066708853865,0.1458475203605976,0.1458475203605976,0.0,1.0,1.0,-0.0085141391792065,0.03541263214055765,0.0
25,0.0001715023958143069,0.08665729532366975,0.0013785696296444547,0.09858485173115895,0.1458765601380714,0.1458765601380714,0.0,1.0,1.0,0.00934889369198014,0.03767447126145683,0.0
26,7.721790755485072e-05,0.08697212587481609,0.001383556415789988,0.09858331048451893,0.14588401593764722,0.14588401593764722,0.0,1.0,1.0,0.02200709137659464,0.036268466815674624,0.0
27,6.98303632861796e-05,0.08726409449389391,0.001388310026423598,0.09859104836365655,0.14588343975711354,0.14588343975711354,0.0,1.0,1.0,-0.007133585954489146,0.03877221670304623,0.0
28,4.484393102782617e-05,0.0874413272614784,0.0013910975493369767,0.09858877162080511,0.14587811866148254,0.14587811866148254,0.0,1.0,1.0,0.008945810899934572,0.033658129575094675,0.0
29,7.449939254611736e-05,0.0877424824085314,0.0013959110304745195,0.09859035555034583,0.145885845173581,0.145885845173581,0.0,1.0,1.0,0.017427862358216976,0.040036617808646834,0.0
30,0.00011400878076364349,0.08820458034164623,0.0014032490745058553,0.09858940316114585,0.14589714658483982,0.14589714658483982,0.0,1.0,1.0,0.00483413837349231,0.03783657109466203,0.0
31,0.00015013169641263268,0.08890082854917633,0.001414343674289309,0.09859065567336263,0.14591629678385595,0.14591629678385595,0.0,1.0,1.0,-0.013058850192610718,0.04152449052518254,0.0
32,7.832157989974302e-05,0.08919639341723341,0.001419021960156162,0.0985889935526784,0.14591588409556513,0.14591588409556513,0.0,1.0,1.0,0.004227297470478005,0.03982964166595812,0.0
33,6.830927394287096e-05,0.08946557749490651,0.0014234070365167122,0.09859610300163328,0.14591829207973867,0.14591829207973867,0.0,1.0,1.0,0.012257203833410344,0.039749344655666576,0.0
34,5.779124374677393e-05,0.08965924806299765,0.0014263677874543689,0.09858776952078639,0.14592962939273363,0.14592962939273363,0.0,1.0,1.0,-0.009417198110042583,0.03306957126423738,0.0
35,7.104265815817656e-05,0.08998129901078604,0.0014315053527727915,0.0985887428634032,0.14593238571236944,0.14593238571236944,0.0,1.0,1.0,-0.015994217348826237,0.035260381558673726,0.0
36,4.046719822573762e-05,0.09014593683008845,0.0014340915107799556,0.09858647070653397,0.14593092543413155,0.14593092543413155,0.0,1.0,1.0,-0.01281114572623088,0.031047845589802288,0.0
37,0.00013944048078575824,0.0907458727213373,0.0014436100120261523,0.09858472169883167,0.14592420075827878,0.14592420075827878,0.0,1.0,1.0,-0.005084439830421254,0.04239134481992565,0.0
38,0.00021193603475932717,0.09170548427040387,0.0014589406117483097,0.09858910320222489,0.1459528546625335,0.1459528546625335,0.0,1.0,1.0,0.02456145238318411,0.03878304521393734,0.0
39,0.00012038682926537456,0.09225628179735158,0.0014677239348033103,0.09859049345771077,0.14595120895449318,0.14595120895449318,0.0,1.0,1.0,-0.024480288299040642,0.03624508814169339,0.0
40,7.280408018128428e-05,0.09258414345352636,0.0014728105842624047,0.09858183425876951,0.1459457687400727,0.1459457687400727,0.0,1.0,1.0,0.005171242695511433,0.03750478234160272,0.0
41,3.7247613054339516e-05,0.0927499615292278,0.001475381910117852,0.09857739268216241,0.1459404361583982,0.1459404361583982,0.0,1.0,1.0,0.010126883144285094,0.041815445573933886,0.0
42,3.9748084946981516e-05,0.09293065388354244,0.0014782926477327465,0.09857982322866804,0.14594180302138599,0.14594180302138599,0.0,1.0,1.0,-0.0015003012758184713,0.04396797873976006,0.0
43,0.00017030401154523756,0.0936634119976868,0.0014899426169050877,0.0985794019743317,0.1459453409475706,0.1459453409475706,0.0,1.0,1.0,0.04595860934663996,0.04173074520520277,0.0
44,8.319214562668374e-05,0.09395444270060713,0.0014945174066106686,0.09857579036278727,0.14593632394592007,0.14593632394592007,0.0,1.0,1.0,-0.01605337144412059,0.0403888029663899,0.0
45,0.00010090261271585615,0.09434776924545611,0.0015008159690922008,0.09857854799422439,0.14594177038960798,0.14594177038960798,0.0,1.0,1.0,0.019105282377548286,0.03812260162416399,0.0
46,9.4913501100572e-05,0.09468851397688938,0.0015061547788148707,0.09857321337303857,0.1459487415138144,0.1459487415138144,0.0,1.0,1.0,-0.009177601646658238,0.04571551893051608,0.0
47,0.00013826568393498484,0.09530458926558122,0.0015160984220117665,0.09858258292970601,0.14595559076119255,0.14595559076119255,0.0,1.0,1.0,-0.01260850293725604,0.03823945632225085,0.0
48,8.045003485212755e-05,0.09564880394211316,0.0015216455690556913,0.09858720926250968,0.14595934598626886,0.14595934598626886,0.0,1.0,1.0,-0.003260593138272698,0.03434031363102406,0.0
