iter,stability_proxy,stability_proxy_mean,stability_proxy_std,power_iters,batch_size,stability_probe_step_scale,rho_mean,rho2_mean,rho_min,rho_max,rho_p95,rho_p99,rho_clip,rho_clip_active
5,0.9999840196787552,0.9999840196787552,1.899886432839551e-06,20,4096,6.25e-05,0.8772871731987588,1.4131426654977333,0.39063296644064005,5.0,2.401874159294061,5.0,5.0,1.0
9,0.9999828047792053,0.9999828047792053,3.5115457033274185e-06,20,4096,6.25e-05,0.8762383861776365,1.4091339521544133,0.3906403317284309,5.0,2.4086304995925962,5.0,5.0,1.0
10,0.9999839455831232,0.9999839455831232,3.5862370975669127e-06,20,4096,6.25e-05,0.8772297674899227,1.4071304355894372,0.3906265179093563,5.0,2.3868887540512813,5.0,5.0,1.0
15,0.9999831065409746,0.9999831065409746,2.661729855166439e-06,20,4096,6.25e-05,0.8826788549247859,1.42621527037647,0.39063717754541555,5.0,2.4507396322416564,5.0,5.0,1.0
19,0.9999828196089591,0.9999828196089591,2.612532291677194e-06,20,4096,6.25e-05,0.8860068401563082,1.4499393166042633,0.3906264016935647,5.0,2.4912952362266205,5.0,5.0,1.0
20,0.9999839859703505,0.9999839859703505,3.334473651995121e-06,20,4096,6.25e-05,0.8849773717191958,1.438623851557297,0.39062928426947613,5.0,2.435499559323957,5.0,5.0,1.0
25,0.9999819215419856,0.9999819215419856,4.163709569901473e-06,20,4096,6.25e-05,0.8824142718836515,1.438998822931759,0.3906480596689092,5.0,2.4634756083942664,5.0,5.0,1.0
29,0.9999823335653526,0.9999823335653526,1.8630592606566689e-06,20,4096,6.25e-05,0.8816296036750826,1.4257287065631872,0.390633696828035,5.0,2.4142758133269977,5.0,5.0,1.0
30,0.9999819795689365,0.9999819795689365,7.071939848654559e-06,20,4096,6.25e-05,0.8857000023518595,1.4361283613440057,0.3906265977027099,5.0,2.447285763867175,5.0,5.0,1.0
35,0.9999828521711991,0.9999828521711991,4.358253670495969e-06,20,4096,6.25e-05,0.8840292843863387,1.4469249007293836,0.39062881177969416,5.0,2.4805015564807875,5.0,5.0,1.0
39,0.9999834656398172,0.9999834656398172,2.3301631250201616e-06,20,4096,6.25e-05,0.8784916387535222,1.423635801312865,0.3906254460774865,5.0,2.438005172494051,5.0,5.0,1.0
40,0.9999805040272425,0.9999805040272425,5.266950680575475e-06,20,4096,6.25e-05,0.8888954746028777,1.4567857261924928,0.39063455419405774,5.0,2.4677312151656055,5.0,5.0,1.0
45,0.9999820664893178,0.9999820664893178,3.5084091240328473e-06,20,4096,6.25e-05,0.8818762269176726,1.4290504445067667,0.39064159405207444,5.0,2.442313235707295,5.0,5.0,1.0
49,0.9999826444808657,0.9999826444808657,2.1504181197263455e-06,20,4096,6.25e-05,0.8772165625569375,1.4209694014054044,0.39062622896562144,5.0,2.4044394937918523,5.0,5.0,1.0
50,0.9999809262246162,0.9999809262246162,6.657052067917519e-06,20,4096,6.25e-05,0.8829727559913173,1.4358521554381816,0.3906270467108339,5.0,2.4389615211556936,5.0,5.0,1.0
55,0.9999809692604538,0.9999809692604538,7.687632126412229e-06,20,4096,6.25e-05,0.8825009873084952,1.4367605785477116,0.39062522940770833,5.0,2.4541315477926786,5.0,5.0,1.0
59,0.9999821018353456,0.9999821018353456,4.632312605596961e-06,20,4096,6.25e-05,0.8878627331461602,1.4623255071463261,0.3906365476840881,5.0,2.4593850537932203,5.0,5.0,1.0
60,0.9999831344719261,0.9999831344719261,2.2461174769001557e-06,20,4096,6.25e-05,0.8771746227136825,1.4090086382589337,0.3906263175270797,5.0,2.4188548824365323,5.0,5.0,1.0
65,0.9999820188543649,0.9999820188543649,4.285036551914738e-06,20,4096,6.25e-05,0.8839423974635312,1.4226268578959806,0.39062711492377655,5.0,2.3865783944629575,5.0,5.0,1.0
69,0.999982419944767,0.999982419944767,5.562844365616969e-06,20,4096,6.25e-05,0.8821863829456584,1.417885601102433,0.3906434785698604,5.0,2.399978228558522,5.0,5.0,1.0
70,0.9999825828090732,0.9999825828090732,4.3288710532841365e-06,20,4096,6.25e-05,0.8815592190923376,1.4246352621042093,0.39062572444567367,5.0,2.4416859290088495,5.0,5.0,1.0
75,0.9999820729902114,0.9999820729902114,2.7631767702539785e-06,20,4096,6.25e-05,0.8793316844755035,1.4192106527971977,0.3906370839767125,5.0,2.376595675961372,5.0,5.0,1.0
79,0.9999827142766592,0.9999827142766592,5.8006079778315666e-06,20,4096,6.25e-05,0.8748692292469579,1.390775852046584,0.39062670392048454,5.0,2.3608647577777755,5.0,5.0,1.0
