iter,td_loss,critic_teacher_error,tracking_gap,mean_rho,mean_rho2,mean_rho_raw,mean_rho2_raw,mean_rho_exec,mean_rho2_exec,min_rho,max_rho,p95_rho,p99_rho,p95_rho2,p99_rho2,max_rho2,clip_fraction,mean_abs_a_diff,p95_abs_a_diff,max_abs_a_diff,delta_mean,delta_std,delta_p95,delta_p99,delta_max,w_norm,delta_theta_pi_norm,delta_w_norm,w_norm_contract,theta_pi_norm,theta_mu_norm,tracking_gap_contract,w_dot_wr_over_n,cos_w_wr,action_mean,action_var,dist_action_kl,td_loss_est
0,0.00024722129985498795,0.03629212074823998,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0004047840682147964,0.015718061258091196,0.011041539907436554,0.011995241141025114,0.015858606312255528,1.1620443667723621,0.0,0.0011641455677131357,0.1027111814730456,0.13051990504203748,0.13051990504203748,0.0,0.00014830726064217438,0.00894810969304336,-0.014098509170423,0.04016819355092592,0.0,0.00012361064992749398
1,6.413407479497068e-05,0.0362873030207244,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0013944533570518672,0.007886036687080366,0.006533845043612858,0.012744290441898716,0.019237910103814836,1.1620067220671035,0.0,0.0005677366894426375,0.10270785411975009,0.13051990504203748,0.13051990504203748,0.0,0.0001503743735474447,0.009073122752425796,0.021707352433485476,0.04572825124742533,0.0,3.206703739748534e-05
2,9.267091384467407e-05,0.03628014211820863,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.001106564226879968,0.009562762647711363,0.006130021736549537,0.00844127155677379,0.012097323568679392,1.1619267199519319,0.0,0.0005002284169370646,0.10270078286498169,0.13051990504203748,0.13051990504203748,0.0,0.00015322857640345626,0.009245973058745601,0.0046030385385927505,0.039872600179688494,0.0,4.633545692233703e-05
3,9.7544340493915e-05,0.03627346907934852,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0011412806506518763,0.00981029148243632,0.00799501372829934,0.009976954574489341,0.018766498629731697,1.161871270587935,0.0,0.000535220218706658,0.10269588178731986,0.13051990504203748,0.13051990504203748,0.0,0.00015606176333103974,0.009417379945743373,-0.019723961281008347,0.038989684655910226,0.0,4.87721702469575e-05
4,0.0001220448625178201,0.036264785341204586,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.003401124663666257,0.01051081412355966,0.005540873009158473,0.012012758386948172,0.028015195894867437,1.1617697232513626,0.0,0.0008720408789972716,0.10268690618603214,0.13051990504203748,0.13051990504203748,0.0,0.0001594819153949061,0.009624606547461364,-0.041984609093381406,0.040369684543875975,0.0,6.102243125891005e-05
5,0.00023308354041672762,0.03624815754738796,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0014876849159764778,0.01519441785681517,0.010090017901766994,0.02357170531764272,0.027064964129269002,1.1615716272901357,0.0,0.0008303128333396245,0.10266939681134349,0.13051990504203748,0.13051990504203748,0.0,0.00016599798207628464,0.010019554437547738,-0.01935838185108016,0.03686010815146038,0.0,0.00011654177020836381
6,0.00011406766194852601,0.03623964424695057,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00048152077231671035,0.010669386097351316,0.010938496418433611,0.016357514171525773,0.018099132797422007,1.161465323342603,0.0,0.0007780357837292667,0.10266000078107258,0.13051990504203748,0.13051990504203748,0.0,0.00016928999167733984,0.010219193709401829,0.01385037527304649,0.0433345436788984,0.0,5.7033830974263006e-05
7,0.00019189790949251836,0.03622701319644894,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0015217537188912888,0.013768884308888606,0.007544105114977928,0.01206909022731438,0.01834009907716603,1.1613627215717333,0.0,0.0008561679123672851,0.1026509319800796,0.13051990504203748,0.13051990504203748,0.0,0.00017467455493270535,0.01054516451822686,-0.012678963245111594,0.044679419674175026,0.0,9.594895474625918e-05
8,0.00016001721275063466,0.036215672366604515,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0034978416915827874,0.012156575021413717,0.005122640799805823,0.011641246836090875,0.01305209326744705,1.1613185254342981,0.0,0.0009401475144725512,0.10264702555651928,0.13051990504203748,0.13051990504203748,0.0,0.00017994397946581586,0.010863694959091352,-0.0038866128242682207,0.04015886943006436,0.0,8.000860637531733e-05
9,0.0003841788473649245,0.03618963774828976,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0021945207218845224,0.019477241236020668,0.007641085908632631,0.04068313632874186,0.06730844578377172,1.161245427419712,0.0,0.0016318642398451602,0.10264056454379362,0.13051990504203748,0.13051990504203748,0.0,0.0001922981057571639,0.011610277103443227,0.014204912655554005,0.03456759035791367,0.0,0.00019208942368246224
