iter,td_loss,td_loss_from_Q,td_loss_from_Q_abs_diff,td_loss_from_Q_rel_diff,cache_batch_size,cache_horizon,cache_valid_t
125,1.5582016500699676e-05,7.3103016682867315e-06,8.271714832412944e-06,0.5308500881154581,8,200,200
129,1.5843046255733026e-05,7.612507007741254e-06,8.230539247991772e-06,0.5195048423855632,8,200,200
130,1.5073131541659367e-05,7.849146556451439e-06,7.223984985207928e-06,0.4792623858713208,8,200,200
135,1.3996819006718e-05,6.513175097167295e-06,7.483643909550704e-06,0.5346674773717377,8,200,200
139,1.6146784578888248e-05,7.972201503564053e-06,8.174583075324195e-06,0.5062669310651717,8,200,200
140,1.5277047459389188e-05,8.28933623033452e-06,6.9877112290546675e-06,0.4573993271690767,8,200,200
145,1.6147541959618845e-05,7.329657892980637e-06,8.817884066638208e-06,0.5460821274649501,8,200,200
149,1.442804091342835e-05,7.165623853065185e-06,7.262417060363166e-06,0.5033543433886404,8,200,200
150,1.8207938245863652e-05,1.0120810642637618e-05,8.087127603226034e-06,0.4441539450554326,8,200,200
155,1.6468556261752954e-05,8.79179834686327e-06,7.676757914889683e-06,0.4661463818002314,8,200,200
159,1.5390357438751733e-05,8.794760290123684e-06,6.59559714862805e-06,0.4285538639941425,8,200,200
160,1.5695546246181535e-05,7.88773439974652e-06,7.807811846435015e-06,0.4974539735012106,8,200,200
165,1.5472990754355296e-05,7.393452574089919e-06,8.079538180265377e-06,0.5221704264245857,8,200,200
169,1.3135511399472547e-05,6.87170936701738e-06,6.263802032455167e-06,0.4768601573218298,8,200,200
170,1.540165976292367e-05,7.198562998547925e-06,8.203096764375744e-06,0.5326112179236041,8,200,200
175,1.6153856411520526e-05,8.234282338972154e-06,7.919574072548372e-06,0.490259036034289,8,200,200
179,1.4864849395265964e-05,7.053410424805288e-06,7.811438970460676e-06,0.5254973503430448,8,200,200
180,1.584710213551656e-05,8.371866991169719e-06,7.47523514434684e-06,0.4717099114035068,8,200,200
185,1.6446359539658775e-05,7.6104098180233525e-06,8.835949721635424e-06,0.5372586985179548,8,200,200
189,1.3787394147464853e-05,6.744799172596063e-06,7.04259497486879e-06,0.510799568036121,8,200,200
190,1.435517980456119e-05,6.588416719486891e-06,7.766763085074299e-06,0.5410425498541301,8,200,200
195,1.625029835285996e-05,8.269625441627874e-06,7.980672911232086e-06,0.49110931614541914,8,200,200
199,1.5006752132538168e-05,7.575177388851559e-06,7.431574743686609e-06,0.49521539891188093,8,200,200
