iter,td_loss,td_loss_from_Q,td_loss_from_Q_abs_diff,td_loss_from_Q_rel_diff,cache_batch_size,cache_horizon,cache_valid_t
75,2.3886615752331794e-05,1.1835051799358042e-05,1.2051563952973752e-05,0.5045320809749823,8,200,200
79,2.5736723535150368e-05,1.1370837878749724e-05,1.4365885656400644e-05,0.5581862678355383,8,200,200
80,2.520569590262495e-05,1.323843806355058e-05,1.196725783907437e-05,0.4747838696978045,8,200,200
85,2.7830303516460896e-05,1.42751666138181e-05,1.3555136902642797e-05,0.4870639263644857,8,200,200
89,2.8633706472316945e-05,1.3981728928272874e-05,1.4651977544044071e-05,0.5117038396062905,8,200,200
90,2.312800183708747e-05,1.0486917346862793e-05,1.2641084490224678e-05,0.5465705416000858,8,200,200
95,3.0055583149429488e-05,1.4851865506848385e-05,1.5203717642581103e-05,0.5058533573277116,8,200,200
99,2.7441788758700915e-05,1.5776487825344613e-05,1.1665300933356303e-05,0.4250925854699471,8,200,200
100,2.7894548021147702e-05,1.5335091484228817e-05,1.2559456536918885e-05,0.45024771605538044,8,200,200
105,2.8797976847679652e-05,1.564719363148701e-05,1.3150783216192644e-05,0.45665649659178215,8,200,200
109,2.772113379121652e-05,1.3797806766833417e-05,1.3923327024383104e-05,0.5022639813092612,8,200,200
110,2.5010723873066607e-05,1.260174218230456e-05,1.2408981690762047e-05,0.49614644317132117,8,200,200
115,2.5253955608289833e-05,1.2834213682375985e-05,1.2419741925913847e-05,0.4917939240313291,8,200,200
119,2.9062491655786003e-05,1.6806167143754788e-05,1.2256324512031216e-05,0.4217231150444434,8,200,200
120,2.4639987272817185e-05,1.1505702655133445e-05,1.313428461768374e-05,0.5330475406606022,8,200,200
125,2.6578426641561576e-05,1.2952800360029478e-05,1.3625626281532098e-05,0.5126573692750214,8,200,200
129,2.549564078615077e-05,1.3238568341864794e-05,1.2257072444285976e-05,0.48075169191056444,8,200,200
130,2.680328305049696e-05,1.376721339380589e-05,1.3036069656691072e-05,0.48636092944775916,8,200,200
135,2.267454480706559e-05,1.1816080490629505e-05,1.0858464316436086e-05,0.4788834531775249,8,200,200
139,2.4980883420185825e-05,1.2444454016716354e-05,1.253642940346947e-05,0.501840915415321,8,200,200
140,2.499310702275145e-05,1.2536680346734573e-05,1.2456426676016876e-05,0.498394483914212,8,200,200
145,2.8434092233626738e-05,1.4393495272204277e-05,1.4040596961422461e-05,0.493794450902771,8,200,200
149,2.635392973008289e-05,1.32142637461811e-05,1.3139665983901789e-05,0.49858469376211934,8,200,200
150,2.872108404075588e-05,1.6063410889804913e-05,1.2657673150950967e-05,0.44071014635065436,8,200,200
155,2.8692373373185562e-05,1.4732581526121095e-05,1.3959791847064467e-05,0.4865331865543957,8,200,200
159,2.474054323173643e-05,1.1208757217595706e-05,1.3531786014140724e-05,0.5469478130448872,8,200,200
160,2.7439447854933222e-05,1.3456012115604296e-05,1.3983435739328927e-05,0.5096106821557236,8,200,200
165,2.7263921769726086e-05,1.4331476946178241e-05,1.2932444823547845e-05,0.47434279384956485,8,200,200
169,2.4490045006208024e-05,1.2961956430764467e-05,1.1528088575443557e-05,0.47072549570738975,8,200,200
170,2.763222005812604e-05,1.3574045450348055e-05,1.4058174607777986e-05,0.508760229116798,8,200,200
175,2.5612911032209834e-05,1.216567610435041e-05,1.3447234927859423e-05,0.5250178283502678,8,200,200
179,2.343277361277119e-05,1.2984646324633844e-05,1.0448127288137345e-05,0.44587667942317205,8,200,200
180,2.936708768306088e-05,1.5242232969610814e-05,1.4124854713450066e-05,0.4809756713328224,8,200,200
185,2.849684266909759e-05,1.3341171578431913e-05,1.5155671090665677e-05,0.5318368517751869,8,200,200
189,2.600569591457699e-05,1.2662641350076081e-05,1.334305456450091e-05,0.5130820035860574,8,200,200
190,2.7944431890087728e-05,1.4893170126243979e-05,1.305126176384375e-05,0.46704337433580856,8,200,200
195,2.6651496136116914e-05,1.228978140671413e-05,1.4361714729402783e-05,0.5388708632360955,8,200,200
199,2.7717452684026602e-05,1.2541823066469517e-05,1.5175629617557085e-05,0.5475116992371636,8,200,200
