iter,w_gap,w_sharp_drift,w_sharp_drift_defined,converged,num_iters,batch_size,tol,rho_mean,rho2_mean,rho_min,rho_max,rho_p95,rho_p99,rho_clip,rho_clip_active
5,0.029951443511966297,0.0,0.0,False,2000,4096,1e-07,1.0013189712822894,1.0770914343374125,0.031376375238347354,1.3674244986206439,1.3379614655423846,1.3581906452408357,10.0,1.0
9,0.02988655999498619,0.005514192042230797,1.0,False,2000,4096,1e-07,0.992999058929967,1.0635834956682961,0.05056041770284609,1.366076978116757,1.3346977935204598,1.3582590793652007,10.0,1.0
10,0.027198497408848114,0.005659092136732084,1.0,False,2000,4096,1e-07,1.0042229573366501,1.0824326037433845,0.06305949149325892,1.3707102746768152,1.337699124785823,1.3573133795151127,10.0,1.0
15,0.02688100375948509,0.005227210174642155,1.0,False,2000,4096,1e-07,1.0004996464494902,1.0771540243097093,0.061574846571875085,1.3673854483717696,1.3381889282009425,1.359500416951116,10.0,1.0
19,0.029794063923821678,0.006097837717481859,1.0,False,2000,4096,1e-07,0.996356251568975,1.0702594812117001,0.04212868424431329,1.3650361966437747,1.3352196158684124,1.3571796461328245,10.0,1.0
20,0.0299711102543175,0.005501743073454337,1.0,False,2000,4096,1e-07,0.9978706800887558,1.0719675826291886,0.020676901635617962,1.3674018420944691,1.3354617645282891,1.3568389153577627,10.0,1.0
25,0.03114162132813086,0.005396883576861296,1.0,False,2000,4096,1e-07,0.994289086092737,1.0660449318279743,0.02334674710133458,1.3635643400472652,1.3350941461672354,1.3577823723822928,10.0,1.0
29,0.02596119131541576,0.007254860877883308,1.0,False,2000,4096,1e-07,1.0058190818160642,1.087463738468121,0.06690906825891835,1.3663474298477745,1.3384851307459118,1.358916920143318,10.0,1.0
30,0.030409906823710555,0.007090225583756962,1.0,False,2000,4096,1e-07,0.9974484901344539,1.070201413919526,0.026741462236558516,1.364051797227845,1.336932900402654,1.3588529972216954,10.0,1.0
35,0.0266409311542637,0.006946519357048186,1.0,False,2000,4096,1e-07,1.0029141152910512,1.0812962741909309,0.0696846378186972,1.3639660130942903,1.3387816375742525,1.3573266141810383,10.0,1.0
