iter,td_loss,td_loss_from_Q,td_loss_from_Q_abs_diff,td_loss_from_Q_rel_diff,cache_batch_size,cache_horizon,cache_valid_t
99,2.726709432525423e-05,1.5986653329877146e-05,1.1280440995377084e-05,0.41370161634455377,8,200,200
100,2.7664995879547886e-05,1.5068273046188765e-05,1.2596722833359121e-05,0.45533073231619736,8,200,200
105,2.9095820656743226e-05,1.613624748160996e-05,1.2959573175133267e-05,0.4454101270427568,8,200,200
109,2.7306674967769243e-05,1.3128810245436327e-05,1.4177864722332916e-05,0.5192087553342692,8,200,200
110,2.4972748734121792e-05,1.275756700845234e-05,1.2215181725669453e-05,0.4891404568924807,8,200,200
115,2.522667903682641e-05,1.2846069128448636e-05,1.2380609908377775e-05,0.49077446501397637,8,200,200
119,2.9738119676980767e-05,1.6525085864519506e-05,1.3213033812461261e-05,0.44431302166992775,8,200,200
120,2.4547175371578005e-05,1.1910659886087267e-05,1.2636515485490738e-05,0.5147849108587033,8,200,200
125,2.655697611822675e-05,1.3178181041124349e-05,1.33787950771024e-05,0.5037770496739719,8,200,200
129,2.481788956146528e-05,1.3334572707384309e-05,1.1483316854080972e-05,0.46270319745120914,8,200,200
130,2.6423683529466e-05,1.3387672789597892e-05,1.3036010739868108e-05,0.4933457034985748,8,200,200
135,2.3755731525762883e-05,1.1868790443741408e-05,1.1886941082021475e-05,0.5003820265071691,8,200,200
139,2.435059585818858e-05,1.2165794990319388e-05,1.2184800867869193e-05,0.5003902548763178,8,200,200
140,2.4637459195845846e-05,1.2510123229547166e-05,1.212733596629868e-05,0.49223160025947343,8,200,200
145,2.8788147782876925e-05,1.3616473475386083e-05,1.5171674307490842e-05,0.5270111304804018,8,200,200
149,2.7382403726356982e-05,1.4189009472072746e-05,1.3193394254284236e-05,0.4818201640049924,8,200,200
150,3.0131288111138974e-05,1.6008384676637864e-05,1.412290343450111e-05,0.4687122363441255,8,200,200
155,2.8566191131036058e-05,1.4397996033999622e-05,1.4168195097036436e-05,0.4959777462821511,8,200,200
159,2.462323118672357e-05,1.1288517592637473e-05,1.3334713594086099e-05,0.5415501114766753,8,200,200
160,2.824741209863392e-05,1.4165714086258063e-05,1.4081698012375857e-05,0.4985128536095831,8,200,200
165,2.6819071665576395e-05,1.4258289496414957e-05,1.2560782169161439e-05,0.46835260838964177,8,200,200
169,2.4686135386318896e-05,1.3142406659090003e-05,1.1543728727228893e-05,0.4676199229477794,8,200,200
170,2.777135689852332e-05,1.3681313249094744e-05,1.4090043649428577e-05,0.5073588482159395,8,200,200
175,2.6083292388632153e-05,1.2233364776499345e-05,1.3849927612132808e-05,0.5309884736088379,8,200,200
179,2.2582786553856326e-05,1.2731561664501008e-05,9.851224889355318e-06,0.4362271620405093,8,200,200
180,2.858583149867989e-05,1.5090371206541216e-05,1.3495460292138672e-05,0.4721031218826677,8,200,200
185,2.784127124941418e-05,1.258517118821936e-05,1.5256100061194818e-05,0.5479670782459629,8,200,200
189,2.726178690464088e-05,1.2911006128586315e-05,1.4350780776054565e-05,0.5264064614051978,8,200,200
190,2.7971706792367543e-05,1.4556361797878658e-05,1.3415344994488885e-05,0.4796040904500487,8,200,200
195,2.6576089765895866e-05,1.1999431068198103e-05,1.4576658697697763e-05,0.5484877130571504,8,200,200
199,2.7776256729102153e-05,1.2537244851069894e-05,1.5239011878032259e-05,0.5486344695995632,8,200,200
