iter,td_loss_est,cos_w_wr,w_dot_wr_over_n,w_norm,theta_pi_norm,theta_mu_norm,tracking_gap,mean_rho2,p95_rho2,action_mean,action_var,dist_action_kl
0,0.00010313180003947621,-0.11856525384587466,-0.001975903747445943,0.1032749421828581,0.14171855902252292,0.1417088241030533,7.771276462048531e-05,1.0,1.0,-0.011044914346976891,0.043997026560775684,1.26967147462409e-08
1,0.000182580609070115,-0.11810136123832517,-0.0019673670081001645,0.10323265380861411,0.14171253901993713,0.14170956171358368,7.810187053550394e-05,1.000008944806894,1.000424991868514,-0.01952707664625384,0.04060672636176817,7.495641670314986e-09
2,0.00018620499556247218,-0.11753161375944919,-0.001957306867507072,0.1032026458716446,0.1417095528888721,0.14170955194365245,9.526314845555766e-05,1.0000056617531312,1.0003430936491873,-0.008207932169157765,0.04202022637148842,1.3324236750970423e-08
3,0.00013900638975470047,-0.117002353119597,-0.0019483366629681877,0.10319437327019082,0.14171670319627885,0.14171097528262644,8.870327766887972e-05,0.9999824933516396,1.0004089710054318,0.006674307691049555,0.03545276525868113,9.130488283955647e-09
4,9.478080927819772e-05,-0.11670429999352404,-0.0019431061374011898,0.10318017890763072,0.1417241180804442,0.1417135965309927,9.164779286365086e-05,1.0000177825329597,1.0005132684487736,-0.008221536991964342,0.03326856404137037,1.47010908428206e-08
5,0.0001098411124322382,-0.11642444057889388,-0.0019379685083977067,0.10315473478762234,0.14172676703015033,0.14171622172515588,0.0001010328529592054,0.9999830045397997,1.0003426314670696,0.0028219728742830182,0.039772314190336666,1.7226869442055203e-08
6,5.630716442841367e-05,-0.11630026124013468,-0.0019356073880448417,0.10313906544707475,0.14173354825413642,0.14171968061153833,8.643027084599096e-05,1.0000235928618286,1.0005049664197907,0.00648042268402768,0.04206872886046134,1.0090756534057259e-08
7,8.015554944691572e-05,-0.11604132147905907,-0.001931089829372212,0.10312795874964109,0.14173344000341134,0.14172242732828388,7.728721894070444e-05,1.0000256258065428,1.0004964840999764,-0.005911519852954216,0.03744470872499042,6.373265241480889e-09
8,0.00011818018353007739,-0.1157539321030717,-0.0019257598250127562,0.10309865048981263,0.14172998959704924,0.1417239341703597,7.999420155343678e-05,0.9999942694394905,1.0003358278106425,0.015840613415981836,0.037630512508153746,1.449317666065338e-08
9,0.00013866627676678583,-0.11520716311287918,-0.0019165563376104377,0.10309289096827283,0.14171321585056407,0.1417217797878452,0.00011057100483411227,0.9999801543739412,1.000496897815549,0.01768673568527124,0.04073940017465931,1.874852394260588e-08
