iter,td_loss,critic_teacher_error,tracking_gap,mean_rho,mean_rho2,mean_rho_raw,mean_rho2_raw,mean_rho_exec,mean_rho2_exec,min_rho,max_rho,p95_rho,p99_rho,p95_rho2,p99_rho2,max_rho2,clip_fraction,mean_abs_a_diff,p95_abs_a_diff,max_abs_a_diff,delta_mean,delta_std,delta_p95,delta_p99,delta_max,w_norm,delta_theta_pi_norm,delta_w_norm,w_norm_contract,theta_pi_norm,theta_mu_norm,tracking_gap_contract,w_dot_wr_over_n,cos_w_wr,action_mean,action_var,dist_action_kl,td_loss_est
0,0.00010085646589617529,0.033339764868027866,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0009763552195645139,0.009995158647135342,0.007603278219032075,0.010537440238465142,0.011573807571529017,1.1150039518211903,0.00021587631695932962,0.0006942080619545379,0.09855335692282026,0.14588060540040093,0.14588060540040093,0.0,0.001206073881332187,0.07583838950031863,-0.01426734937141547,0.039298973343886545,0.0,5.0428232948087644e-05
1,0.00028624587474665485,0.03331995124596734,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.004589046151851435,0.016284548816679952,0.00674537699792878,0.025944182210339745,0.03847542629207471,1.1148977126813355,0.0005219400872496935,0.0012504266457546585,0.09854396662079293,0.14586397483911914,0.14586397483911914,0.0,0.0012150552906640209,0.07641042446562778,-0.0030689913814968208,0.04250346691516557,0.0,0.00014312293737332743
2,0.0003123873468939942,0.033298803390456565,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.005413606458934547,0.016824987726645636,0.00655100643860378,0.008518177637662409,0.010065116112934919,1.1149689492892563,0.00027725154416365175,0.0016707606152844,0.0985502631068591,0.1458606341770615,0.1458606341770615,0.0,0.0012262497189550092,0.07710947457273755,0.002804983648963798,0.039247392684492115,0.0,0.0001561936734469971
3,0.0003288364111246256,0.03327691582496163,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0034448423724862333,0.017803636486778452,0.011026562834921792,0.015274193904299658,0.019671212124892732,1.1150064638621662,0.00041685169790227133,0.0015892350743895354,0.09855357895797134,0.14585558490895384,0.14585558490895384,0.0,0.0012375202851994441,0.0778155761553158,0.01514502791723461,0.042029314193187214,0.0,0.0001644182055623128
4,0.00012377369583625115,0.033266229320191444,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0034445072586607585,0.010578708124401792,0.008733557323660745,0.012145773307456685,0.023363082003927498,1.1149112628372184,0.00032380751475543447,0.0009328773815127573,0.0985451642966818,0.14585592251603613,0.14585592251603613,0.0,0.0012420342780019944,0.07810608594111279,0.016942550489352025,0.04245808779710477,0.0,6.188684791812557e-05
5,7.527938669028101e-05,0.0332620942528192,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00030245403792698345,0.008671096138621846,0.007849400796439185,0.01091579567997415,0.013741115402281333,1.1149671474213967,0.00016329827090194146,0.0005131124324837241,0.09855010384273633,0.1458591182020431,0.1458591182020431,0.0,0.0012445885922651712,0.07826279265888107,-0.0065223471866260995,0.03890912273669536,0.0,3.763969334514051e-05
6,0.000194550805202928,0.03324862812476756,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0017724421473425498,0.013835073329666586,0.006892666738890222,0.01183817963212463,0.018384933412386416,1.1149943647029317,0.00029944527501686753,0.0009710243882382742,0.09855250953327868,0.14585730841806555,0.14585730841806555,0.0,0.0012515587402374248,0.07869917159889382,-0.006752516696964607,0.035909479243738426,0.0,9.7275402601464e-05
7,9.854909645655313e-05,0.03324222263198238,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.00035327464867865316,0.009920901848075814,0.00745458521594428,0.013819391277705326,0.022178325708076565,1.114964771885915,0.00019113618925731718,0.0006622332009305357,0.09854989387308032,0.14585603922945714,0.14585603922945714,0.0,0.0012545037101742212,0.0788864477410058,-0.0028243558820778463,0.03751356688703408,0.0,4.927454822827657e-05
8,0.0001925752555145245,0.033230757985427906,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0028903417956215077,0.013572810313969907,0.008574408369303975,0.011225174626717405,0.027187630584379383,1.1150618337751261,0.00025742755188530727,0.0009595789596542709,0.09855847301308732,0.14585825108848227,0.14585825108848227,0.0,0.0012610815435894912,0.07929317620034061,-0.015995815976125715,0.03927365506692227,0.0,9.628762775726225e-05
9,6.909881283011602e-05,0.03322723750620217,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0017182000430166929,0.008133056094869471,0.01345545866146568,0.01791137477521084,0.018986296327618404,1.1149955035148895,0.00020279196236962124,0.0007102725072623821,0.09855261019098592,0.1458626866298461,0.1458626866298461,0.0,0.0012622639695948367,0.0793722452582402,0.013467406074663527,0.03353663732338698,0.0,3.454940641505801e-05
