iter,mean_rho,mean_rho2,p95_rho,p99_rho,max_rho,clip_fraction,mean_abs_a_diff,p95_abs_a_diff,max_abs_a_diff,mean_rho_raw,mean_rho2_raw,mean_rho_exec,mean_rho2_exec
60.0,0.9995796318026566,1.0758626164606542,1.336980122912159,1.3569017208950431,1.3609421585435282,0.0,0.0,0.0,0.0,0.9995796318026566,1.0758626164606542,0.9995796318026566,1.0758626164606542
61.0,1.0027397572306556,1.081043477155136,1.3332289073667354,1.3556412127111077,1.360947481828281,0.0,0.0,0.0,0.0,1.0027397572306556,1.081043477155136,1.0027397572306556,1.081043477155136
62.0,0.9953329960536234,1.0653729380958523,1.3299582090139452,1.354848508622676,1.360831813991437,0.0,0.0,0.0,0.0,0.9953329960536234,1.0653729380958523,0.9953329960536234,1.0653729380958523
63.0,1.0104460315130028,1.0952349720444488,1.3379392635724479,1.3560645544740535,1.3609914305383768,0.0,0.0,0.0,0.0,1.0104460315130028,1.0952349720444488,1.0104460315130028,1.0952349720444488
64.0,0.9976371482259626,1.0696370437214773,1.3360509477570923,1.3567765243780108,1.3604790573299572,0.0,0.0,0.0,0.0,0.9976371482259626,1.0696370437214773,0.9976371482259626,1.0696370437214773
65.0,1.0038012335877318,1.0831903807599652,1.3349506077403985,1.3566123682866476,1.3609329450498782,0.0,0.0,0.0,0.0,1.0038012335877318,1.0831903807599652,1.0038012335877318,1.0831903807599652
66.0,0.9961456560520946,1.0708134753545713,1.3402627605285118,1.3566407656876287,1.361104782121014,0.0,0.0,0.0,0.0,0.9961456560520946,1.070813475354571,0.9961456560520946,1.0708134753545713
67.0,0.9983177663306906,1.0713594739112293,1.339018934256547,1.3566642689710473,1.360927288536088,0.0,0.0,0.0,0.0,0.9983177663306907,1.0713594739112293,0.9983177663306906,1.0713594739112293
68.0,1.0015489364375083,1.0756894475154821,1.3348346906399875,1.3560892378821674,1.3610691142613673,0.0,0.0,0.0,0.0,1.0015489364375083,1.0756894475154821,1.0015489364375083,1.0756894475154821
69.0,1.00280368198817,1.08222890785619,1.336201201796631,1.3558519127450466,1.361070221347906,0.0,0.0,0.0,0.0,1.00280368198817,1.08222890785619,1.00280368198817,1.08222890785619
70.0,1.0011520064519346,1.0777839685960835,1.3364888597969244,1.353435040589871,1.3608155094083922,0.0,0.0,0.0,0.0,1.0011520064519346,1.0777839685960835,1.0011520064519346,1.0777839685960835
71.0,0.9962794586548763,1.0700451961113546,1.3356516995978058,1.3569020591469443,1.3609778372160264,0.0,0.0,0.0,0.0,0.9962794586548763,1.0700451961113546,0.9962794586548763,1.0700451961113546
72.0,1.001277266802113,1.0806657944403313,1.3387282577902306,1.355313524867008,1.3610401117453437,0.0,0.0,0.0,0.0,1.001277266802113,1.0806657944403313,1.001277266802113,1.0806657944403313
73.0,0.9970850831954081,1.0688001541919525,1.33608430644607,1.354776290390343,1.3609369010424988,0.0,0.0,0.0,0.0,0.9970850831954081,1.0688001541919527,0.9970850831954081,1.0688001541919525
74.0,0.997179112223259,1.0700774227149137,1.332258514818419,1.355547586419622,1.3610857861740793,0.0,0.0,0.0,0.0,0.997179112223259,1.0700774227149137,0.997179112223259,1.0700774227149137
75.0,1.0016315094843222,1.0759548905026444,1.334748425768336,1.3554545241908595,1.3610068829867457,0.0,0.0,0.0,0.0,1.0016315094843222,1.0759548905026444,1.0016315094843222,1.0759548905026444
76.0,1.0021000699117304,1.0808901900811712,1.3364641298225481,1.3568235918959572,1.3610206398675684,0.0,0.0,0.0,0.0,1.0021000699117302,1.0808901900811712,1.0021000699117304,1.0808901900811712
77.0,0.9997323156012308,1.073349648860023,1.3358709847895818,1.3561592597811378,1.360943375667622,0.0,0.0,0.0,0.0,0.9997323156012308,1.073349648860023,0.9997323156012308,1.073349648860023
78.0,1.0017724808226194,1.0771641852237237,1.3367056719495347,1.3564941588426422,1.3610413901633107,0.0,0.0,0.0,0.0,1.0017724808226194,1.0771641852237237,1.0017724808226194,1.0771641852237237
79.0,0.9957606946777111,1.068342125229668,1.333447183383027,1.3539499505116557,1.3607864539194574,0.0,0.0,0.0,0.0,0.9957606946777112,1.068342125229668,0.9957606946777111,1.068342125229668
