iter,td_loss,critic_teacher_error,tracking_gap,mean_rho,mean_rho2,mean_rho_raw,mean_rho2_raw,mean_rho_exec,mean_rho2_exec,min_rho,max_rho,p95_rho,p99_rho,p95_rho2,p99_rho2,max_rho2,clip_fraction,mean_abs_a_diff,p95_abs_a_diff,max_abs_a_diff,delta_mean,delta_std,delta_p95,delta_p99,delta_max,w_norm,delta_theta_pi_norm,delta_w_norm,w_norm_contract,theta_pi_norm,theta_mu_norm,tracking_gap_contract,w_dot_wr_over_n,cos_w_wr,action_mean,action_var,dist_action_kl,td_loss_est
0,2.975647552142231e-05,0.0342948413369497,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0004404747361187047,0.005437136887026431,0.00557069881579789,0.011619173539956573,0.016987955411535798,0.960371576026807,0.0,0.0003506267962789539,0.0848856567334209,0.1635572745496423,0.1635572745496423,0.0,-0.0005250590739750532,-0.038331910578201574,-0.005749614863761604,0.04031899720301996,0.0,1.4878237760711154e-05
1,0.00036505687465570626,0.034268976059018325,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.004239119726034152,0.01863026405084089,0.009955632535653054,0.024164254787022055,0.024874788212211826,0.9601041273913166,0.0,0.0013581259889237343,0.0848620173904491,0.1635572745496423,0.1635572745496423,0.0,-0.0005141327967530076,-0.03754469389067273,0.022916109862018134,0.04717086605175805,0.0,0.00018252843732785313
2,0.00037372243285754234,0.0342442784327207,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.004388076621466278,0.018827299764482518,0.008226223084449162,0.010358113533062806,0.02086886773471574,0.9599970195116061,0.0,0.0017043144183897707,0.08485255030194137,0.1635572745496423,0.1635572745496423,0.0,-0.0005025873350208922,-0.036705678094267884,0.00035058376894250257,0.04009405918074401,0.0,0.00018686121642877117
3,0.00011996571581939675,0.03423723841533914,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0026202021164568046,0.010634860445173318,0.011214569246330332,0.012489499388489351,0.020230852993276878,0.9599868276792174,0.0,0.0007056383552578603,0.08485164946271703,0.1635572745496423,0.1635572745496423,0.0,-0.0004991437644299534,-0.03645456933558001,0.007148713143889532,0.04277454379925301,0.0,5.9982857909698376e-05
4,0.00027240177739143445,0.03421621935837894,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.00433351556137109,0.015925527315313267,0.0075876289304939145,0.020386361071642052,0.023928113286231963,0.9597254727567553,0.0,0.0012355697833901797,0.08482854873297085,0.1635572745496423,0.1635572745496423,0.0,-0.00049059410415075,-0.03583990903101822,0.014176626624237854,0.03855776170831367,0.0,0.00013620088869571723
5,0.00021139691404932712,0.034201569707642064,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0025528003102354784,0.014313634221447354,0.009050060036446856,0.01944140978481941,0.10189826470931591,0.9595573612705803,0.0,0.000855670668769607,0.08481368963648714,0.1635572745496423,0.1635572745496423,0.0,-0.0004845296439761338,-0.03540307679539589,0.014332808075748334,0.03496822204303167,0.0,0.00010569845702466356
6,0.00025073522621879037,0.03418246890969483,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.00381721500807574,0.015367631431060277,0.00688572115850154,0.010122211425522337,0.025024736282362,0.9593529649681404,0.0,0.0010752793138838006,0.08479562338504905,0.1635572745496423,0.1635572745496423,0.0,-0.00047651134725016286,-0.03482462277633876,0.005090436831869754,0.03736785131389191,0.0,0.00012536761310939518
7,0.000363086619330301,0.03415655351810311,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.005039832904992437,0.018376253797225826,0.008462966199466225,0.010010785990659033,0.012584153837658138,0.9591415481147614,0.0,0.001595155945860349,0.08477693659871387,0.1635572745496423,0.1635572745496423,0.0,-0.00046513803455266686,-0.03400092600934933,0.0031790377761931037,0.03461364838831324,0.0,0.0001815433096651505
8,0.00026840092929248695,0.034137599510991434,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0015524143953698818,0.016309228640175946,0.009343697727682187,0.0178312055858968,0.019106705204318182,0.9590265714315651,0.0,0.0010027129024282313,0.08476677399966807,0.1635572745496423,0.1635572745496423,0.0,-0.0004565225333725996,-0.03337514600922724,0.012276556553431918,0.043003063567130594,0.0,0.00013420046464624347
9,0.00022007530264479182,0.034121911038933285,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0019058267309255209,0.014712006223370135,0.008482026997506406,0.010361868959609713,0.013848468789924809,0.9589364932110032,0.0,0.001065017454319412,0.08475881213459349,0.1635572745496423,0.1635572745496423,0.0,-0.00044935316726527324,-0.032854098633651845,0.02471074801141536,0.04996186849521103,0.0,0.00011003765132239591
