iter,td_loss,critic_teacher_error,tracking_gap,mean_rho,mean_rho2,mean_rho_raw,mean_rho2_raw,mean_rho_exec,mean_rho2_exec,min_rho,max_rho,p95_rho,p99_rho,p95_rho2,p99_rho2,max_rho2,clip_fraction,mean_abs_a_diff,p95_abs_a_diff,max_abs_a_diff,delta_mean,delta_std,delta_p95,delta_p99,delta_max,w_norm,delta_theta_pi_norm,delta_w_norm,w_norm_contract,theta_pi_norm,theta_mu_norm,tracking_gap_contract,w_dot_wr_over_n,cos_w_wr,action_mean,action_var,dist_action_kl,td_loss_est
0,0.00023703478215103205,0.04191516589245693,0.15043447103940571,0.8915415850605473,1.6854422817110368,0.8915415850605473,1.6854422817110368,0.8915415850605473,1.6854422817110368,0.00024410399768335012,3.4750071431935106,2.785023740318257,3.405653169690395,7.7572291636571284,11.61461135895007,12.075674645245924,0.0,0.0,0.0,0.0,-0.005796384061270915,0.01426312427083479,0.0069397517315048654,0.017151077067780348,0.017619170247138063,1.2091714036060919,0.0003173269691086265,0.0011542320604907613,0.10687666238834041,0.1375040519159303,0.3915451113891179,0.38785882875010813,-0.0022266982296251002,-0.12911154912555464,0.06103827920151683,0.12984105409210878,0.46665953075609684,0.00011851739107551602
1,0.00027525954194024195,0.04188692821854352,0.03760724440205116,1.026622091128242,1.8567791205067072,1.026622091128242,1.8567791205067072,1.026622091128242,1.8567791205067072,0.00016474628314863264,3.171156194574649,2.792796683874011,3.0003591382729278,7.799938335210789,9.004023799751595,10.05623161038917,0.0,0.0,0.0,0.0,-0.006050178524002531,0.015448458880028795,0.007560205636855601,0.016471424337843862,0.02248895537351342,1.208951440720215,0.0005147309888991154,0.001949089127670012,0.10685722023231381,0.13751387996724398,0.22023073426779025,0.19392587347244605,-0.0022146571164154347,-0.12843672855329183,0.034630590595815684,0.11774631385309667,0.4496319815389128,0.00013762977097012098
2,0.000388411165804201,0.041872674259795385,0.009401062568362034,0.8641786706406227,1.5350294414922356,0.8641786706406227,1.5350294414922356,0.8641786706406227,1.5350294414922356,3.808814081216803e-06,3.074781593186547,2.711349648364703,3.025695711512349,7.351490077441926,9.15587409142679,9.454281845798802,0.0,0.0,0.0,0.0,-0.004245718257183688,0.01924539015673151,0.008781710257598042,0.07482363895070063,0.09644886138364316,1.2088653936472242,0.00037263480394777494,0.0008846057738799332,0.10684961467371216,0.13749902983459258,0.15589328783635964,0.09695907677139894,-0.002208342816969594,-0.1280796534101485,0.04007070581845004,0.14507547033293589,0.4465833370224039,0.0001942055829021005
3,0.00038351066769102144,0.04185802802109265,0.002350196011606849,0.9202582885735462,1.5814328855055195,0.9202582885735462,1.5814328855055195,0.9202582885735462,1.5814328855055195,2.9974415605801243e-05,3.0352785976613412,2.602498116377067,2.9627402329321098,6.773003434418842,8.779716903329213,9.212916165420998,0.0,0.0,0.0,0.0,-0.006198266628780349,0.018576656278500962,0.010393254236984463,0.012436080079900687,0.014109787300007434,1.2089844412969653,0.0004303709532328703,0.0013146492697518458,0.1068601370987642,0.13749038905756314,0.13875505802026902,0.048478820237366015,-0.0021998953251952734,-0.12757715141937864,0.006001704555540759,0.12862739609198592,0.44591707856261764,0.00019175533384551072
4,0.00027359101698971807,0.0418408123065505,0.0005875010443864307,1.0559575471676355,1.9657788331869475,1.0559575471676355,1.9657788331869475,1.0559575471676355,1.9657788331869475,1.1249878167238373e-05,3.063004603367641,2.7618440259613557,3.047458016699439,7.62793859192796,9.28708120643441,9.38199720025136,0.0,0.0,0.0,0.0,-0.005336607719002434,0.015656041487017137,0.007115813676575425,0.011864433131487186,0.015206049741196053,1.2089533160117452,0.00035015140264969114,0.0013258989541321015,0.10685738598623351,0.13750322124006106,0.13598731538056877,0.024238420831119146,-0.002191581448402094,-0.12709828211418214,0.020273570394624244,0.11128788977394845,0.44581601686841127,0.00013679550849485903
5,0.0001694686046646604,0.041825614464290284,0.00014695073108985846,0.997543235980355,1.852707400741194,0.997543235980355,1.852707400741194,0.997543235980355,1.852707400741194,0.000889568005816482,3.0605901574722263,2.795240651661154,3.0104692673447055,7.813965065440012,9.063037884447505,9.367212112015867,0.0,0.0,0.0,0.0,-0.004799906392482752,0.01210080589415695,0.00621534284985492,0.014813909392193448,0.024271111598919336,1.2088439352487563,0.0002238965452446169,0.0012189500292567304,0.10684771800132842,0.13751092458718409,0.1362128901078323,0.012122323667096934,-0.0021850155761317276,-0.12672896767172082,0.005015689016491159,0.11870780038986906,0.44577396239052697,8.47343023323302e-05
6,0.00017076423870292118,0.041819316358009895,3.677784227014968e-05,1.034656067845611,1.8636148208035899,1.034656067845611,1.8636148208035899,1.034656067845611,1.8636148208035899,0.0006484798678525702,3.0173059227483536,2.7048961923466552,2.8947412513879582,7.316464690918239,8.380903374644069,9.104135031452294,0.0,0.0,0.0,0.0,-0.004067888350090161,0.012418394544953141,0.006724075538887934,0.009113380507203893,0.012370770837889306,1.208772457178433,0.0002459272497452674,0.0005295398719371487,0.10684140017279944,0.13751326821008372,0.13673019907980555,0.006064473783449779,-0.0021825415485951013,-0.126592961616929,-0.030684693965620284,0.10610443247033301,0.44576518962318595,8.538211935146059e-05
7,0.00034907432528294777,0.04181322156180635,9.17632865502977e-06,1.0229472203706256,1.9283699916601595,1.0229472203706256,1.9283699916601595,1.0229472203706256,1.9283699916601595,4.403988228125501e-05,2.9345429484356225,2.8356512529537587,2.9139376698923978,8.040967529160822,8.491402031019396,8.611542316213237,0.0,0.0,0.0,0.0,-0.0071991162089205755,0.017240854128882502,0.008949330123692813,0.011417107429738796,0.01798256014013399,1.2087414947715702,0.00025253435362645034,0.0007177564087964299,0.10683866345681763,0.13750526465009102,0.13708481405608858,0.003029245558720813,-0.0021797865413158922,-0.12643640282385527,-0.025693886012755345,0.1151703208392752,0.4457625668149913,0.00017453716264147388
8,0.0004041790014721053,0.04179793593928892,2.3045644233446905e-06,1.0156641531205328,1.8754087437072784,1.0156641531205328,1.8754087437072784,1.0156641531205328,1.8754087437072784,0.0003001703666222218,3.043069331811102,2.6437054586363096,2.978697904824508,6.989343663970167,8.872651988864536,9.260270958209269,0.0,0.0,0.0,0.0,-0.005172179500251359,0.019427494966909268,0.012473542417326532,0.015068498944590043,0.017410996535877958,1.2085505366168479,0.00030566385214897944,0.0009853469959878686,0.10682178498105174,0.1375016475240168,0.13728499588040322,0.0015180791887594962,-0.002173946861407722,-0.1261176020394491,-0.007242899276256648,0.11464445426839606,0.44576260968646686,0.00020208950073605266
9,0.00023450958340700054,0.041792136761866244,5.812873265046034e-07,0.9309181778205938,1.6444781018499806,0.9309181778205938,1.6444781018499806,0.9309181778205938,1.6444781018499806,0.002482076234798418,3.058843081440053,2.610099666818242,3.046017660107187,6.812660497502231,9.278236215812987,9.356520996873678,0.0,0.0,0.0,0.0,-0.005066897669230798,0.014451163669979799,0.008182075005246108,0.01492254553847961,0.09027999048529958,1.208539140270396,0.0003800127049257696,0.0007231597043646319,0.10682077767681963,0.13751590098142377,0.13739838161703735,0.0007624220133919294,-0.002171154874225145,-0.12595681768714342,0.013386545416813774,0.12188232021965155,0.44576223495003714,0.00011725479170350027
