iter,td_loss_est,cos_w_wr,w_dot_wr_over_n,w_norm,theta_pi_norm,theta_mu_norm,tracking_gap,mean_rho2,p95_rho2,action_mean,action_var,dist_action_kl
0,0.00011851739107551602,-0.12911154912555464,-0.0022266982296251002,0.10687666238834041,0.1375040519159303,0.3915451113891179,0.38785882875010813,1.6854422817110368,7.7572291636571284,0.06103827920151683,0.12984105409210878,0.46665953075609684
1,0.00013762977097012098,-0.12843672855329183,-0.0022146571164154347,0.10685722023231381,0.13751387996724398,0.22023073426779025,0.19392587347244605,1.8567791205067072,7.799938335210789,0.034630590595815684,0.11774631385309667,0.4496319815389128
2,0.0001942055829021005,-0.1280796534101485,-0.002208342816969594,0.10684961467371216,0.13749902983459258,0.15589328783635964,0.09695907677139894,1.5350294414922356,7.351490077441926,0.04007070581845004,0.14507547033293589,0.4465833370224039
3,0.00019175533384551072,-0.12757715141937864,-0.0021998953251952734,0.1068601370987642,0.13749038905756314,0.13875505802026902,0.048478820237366015,1.5814328855055195,6.773003434418842,0.006001704555540759,0.12862739609198592,0.44591707856261764
4,0.00013679550849485903,-0.12709828211418214,-0.002191581448402094,0.10685738598623351,0.13750322124006106,0.13598731538056877,0.024238420831119146,1.9657788331869475,7.62793859192796,0.020273570394624244,0.11128788977394845,0.44581601686841127
5,8.47343023323302e-05,-0.12672896767172082,-0.0021850155761317276,0.10684771800132842,0.13751092458718409,0.1362128901078323,0.012122323667096934,1.852707400741194,7.813965065440012,0.005015689016491159,0.11870780038986906,0.44577396239052697
6,8.538211935146059e-05,-0.126592961616929,-0.0021825415485951013,0.10684140017279944,0.13751326821008372,0.13673019907980555,0.006064473783449779,1.8636148208035899,7.316464690918239,-0.030684693965620284,0.10610443247033301,0.44576518962318595
7,0.00017453716264147388,-0.12643640282385527,-0.0021797865413158922,0.10683866345681763,0.13750526465009102,0.13708481405608858,0.003029245558720813,1.9283699916601595,8.040967529160822,-0.025693886012755345,0.1151703208392752,0.4457625668149913
8,0.00020208950073605266,-0.1261176020394491,-0.002173946861407722,0.10682178498105174,0.1375016475240168,0.13728499588040322,0.0015180791887594962,1.8754087437072784,6.989343663970167,-0.007242899276256648,0.11464445426839606,0.44576260968646686
9,0.00011725479170350027,-0.12595681768714342,-0.002171154874225145,0.10682077767681963,0.13751590098142377,0.13739838161703735,0.0007624220133919294,1.6444781018499806,6.812660497502231,0.013386545416813774,0.12188232021965155,0.44576223495003714
10,8.804847611844085e-05,-0.12590679590043538,-0.002170069968091334,0.10680981817040729,0.13751491017557127,0.13745614011492893,0.00037741289492493216,1.7194237018824523,7.424381936627748,-0.030760132386850946,0.13743628983413708,0.4457622128655893
11,8.179841101593806e-05,-0.1258835781472458,-0.002169519033213823,0.10680239623608034,0.13751833838874342,0.13748711145313192,0.0001900224250996811,1.593061380685268,6.597155063494067,-0.053034614477283755,0.1413365772730735,0.44576219240021403
12,0.0001977448624906561,-0.12551984447099285,-0.0021629394105399345,0.1067870458847345,0.13751092749308702,0.13749898222878373,0.00010190150189195627,1.7181613131501399,7.29403318497049,-0.0033365630334639025,0.1262228665319803,0.44576218912841387
13,4.53796953515216e-05,-0.12548202691743482,-0.0021621920782597596,0.10678232132080771,0.1375113409102502,0.1375051505776426,5.5326874590573505e-05,1.973890178520168,7.019816141037175,-0.002781083402897454,0.12018191395909794,0.44576218921357047
14,0.00018153801626371032,-0.12461432676122251,-0.002147130646874611,0.10677685041957785,0.1375105814495646,0.13750785564362797,5.347223510997498e-05,1.8549678581284812,7.47108349109691,0.03215130848405959,0.12606070667368055,0.4457621891714225
15,7.614247273322784e-05,-0.12443658375567114,-0.0021439854770669196,0.10677273580538126,0.13751426224022983,0.13751105425327725,3.605196250268748e-05,2.6681272080917116,8.474240456943376,-0.007666192769247486,0.11698177263322704,0.4457621886327582
16,6.88413107261686e-05,-0.12440638111915697,-0.0021430842200573495,0.10675376300577985,0.13752351592295828,0.1375172816228967,3.14941087342822e-05,1.632707654318854,6.513263506503752,0.0041744521857072815,0.13858509521081275,0.44576218888762503
17,0.00010361512647803912,-0.12432005733582656,-0.002141509241172842,0.10674938020221106,0.1375234004679753,0.13752033810756062,2.8590125925977994e-05,1.8810712266050091,6.595457188114715,-0.009430693775460554,0.09781788718805491,0.44576218867993306
18,0.00012452053903698855,-0.12386508528383318,-0.002133475653804367,0.10673955707329792,0.13750295498089807,0.1375116441155615,2.7266893665581355e-05,1.5049721147028094,6.346272732398612,0.0012815749225382734,0.12320905992240103,0.4457621884612948
19,0.00017241551451115025,-0.12305165101437601,-0.0021192094892891946,0.10672669378308822,0.13750362777517297,0.1375076249276401,5.519156216868443e-05,2.2463991053324266,8.76438901500647,-0.0039029357842726804,0.11523596910433831,0.44576219138278506
20,9.38977073411621e-05,-0.12289813476429286,-0.0021163744258513926,0.10671705317111034,0.13750333859756128,0.1375054771130856,3.582262909601006e-05,1.9771267713140088,7.471156653478471,-0.02906810259474119,0.11821233455518426,0.4457621887127659
21,0.0002979387059430384,-0.12201551497700648,-0.0021009778844579617,0.10670703060984489,0.1374911828408174,0.1374983196019057,5.389048519363061e-05,1.6154009507502791,7.250907425754157,-0.004868271540076085,0.12092172489585218,0.44576219115855237
22,2.4748691839188695e-05,-0.1219815738909675,-0.002100277632651336,0.10670114645025992,0.13749694991299788,0.13749763063542747,3.3675008287418324e-05,1.8705353314696584,7.138748133434569,-0.018088939145480272,0.10874781198507212,0.44576218874742873
23,0.0001035687728350338,-0.12152834493636146,-0.0020923189705961244,0.10669324409163725,0.13749566633255206,0.13749663959737704,4.944414494724957e-05,1.6960780796485861,7.953823907545283,0.032091864469478,0.1224434834396442,0.4457621899400238
24,0.00018225937992662756,-0.12114763320629822,-0.0020855202311085286,0.1066807558965994,0.13747368558911716,0.13748515781536677,3.801969111678979e-05,1.9324301000227995,7.418107975114298,0.0031684926105489675,0.12764069451625976,0.44576218858792355
25,0.00014754625501724774,-0.12089037714880019,-0.0020808722668213962,0.10666951014419195,0.13748308142564003,0.13748411377546135,4.010335062526699e-05,1.6153495586946582,6.847216930047659,0.005922811954563496,0.1225171832691663,0.4457621890645741
26,0.00010526833119548614,-0.12057337634058879,-0.0020752061731722803,0.10665873765858924,0.13748200025098073,0.13748304854245508,4.8273080238077864e-05,1.4022378666280608,5.973502230415296,0.00325356858359418,0.14044183420611528,0.4457621899888389
27,0.0001140135315073597,-0.12036670567231289,-0.0020713393486040755,0.10664278838530522,0.137477524993653,0.1374802832952186,3.1024509791728356e-05,2.0011832525937248,6.540601223307913,-0.003588711467482148,0.11207383829608653,0.4457621885458135
28,0.00011347246832577054,-0.12013663365991271,-0.002067161384176621,0.10663150432052065,0.13747599641373487,0.13747812981042778,5.2595328409266145e-05,1.7996329657853758,6.356056603074398,0.03269633077523822,0.10843357804775534,0.4457621908542459
29,0.00018111586685664135,-0.11966826708048177,-0.00205896015595656,0.1066241424948989,0.13746404979633625,0.13747108561060423,3.467467594942716e-05,1.6253063742386145,6.819998952685446,-0.014887268857720633,0.13308927524391947,0.4457621885955827
30,0.0001745251180780386,-0.11883065505977093,-0.002044556787482923,0.10662457115347405,0.1374363803395524,0.13745372076942045,6.046933344333196e-05,1.7950183477285857,7.479548613696162,0.04000672523341765,0.13622666670455047,0.44576219091475977
31,0.00013235268187282963,-0.11841032744612076,-0.0020371085610676838,0.10661325498545518,0.1374230490907856,0.13743837564573305,5.279437000139074e-05,1.6211694728469295,6.590210190275053,0.03158620940265856,0.11737515740569117,0.44576218920108296
32,0.0001659079224122868,-0.11814415862199995,-0.0020323185249476587,0.1066021915631035,0.13742172034154113,0.13743004131400038,4.364991794907441e-05,1.8472370185087212,7.8871250789080225,0.004246675395413015,0.11839028558720702,0.445762188985605
33,6.17590859573743e-05,-0.11776615302768335,-0.002025607693873058,0.10659122673871056,0.1374130300411228,0.13742153330502513,2.691507103497641e-05,1.8926532423153917,7.4973049893184305,0.009290235673661081,0.11507392800316593,0.44576218857982747
34,0.00021034111336790684,-0.11725411392881459,-0.0020166400468332804,0.10658274697201899,0.13740617987974846,0.13741385097057318,4.00494952051312e-05,1.2508139245329084,6.284085254059711,0.016927663410425974,0.14213896793095832,0.4457621896014696
35,0.0001433364481029364,-0.11682242481594217,-0.002009016433738669,0.10657218842320561,0.13741545485981385,0.1374146435432479,5.075754460271128e-05,2.140371173353334,8.376512368640695,0.0008082451008936146,0.11401690290914059,0.4457621897567049
36,0.00014739332270154607,-0.1162801143661571,-0.0019995365968722405,0.10656400104291698,0.13744459411342122,0.13742960864437218,5.498559086624004e-05,1.653224349587395,6.756643185782554,0.009462801498748513,0.11603548685853632,0.44576219030434433
37,0.0001689044201882173,-0.1156100464681041,-0.001987597267770979,0.10654165196743491,0.13743206806239927,0.13743083439768286,3.2996716177901374e-05,1.9200293556531713,7.808221845034863,0.005371549586555352,0.11726845604205405,0.4457621888025009
38,0.00022471900862927423,-0.11521373581885401,-0.0019807606221492434,0.10654040558277862,0.137420818828253,0.13742582101341547,3.954900924339809e-05,1.2889106450133943,6.614222001110792,-0.011797322157356838,0.13688881124650992,0.4457621891826644
39,0.00011900539540066957,-0.11514516874405473,-0.0019794159360443184,0.10653147812201168,0.13742188576204997,0.13742385077713057,2.685869610724584e-05,1.863689435072641,7.319250410532895,0.015768633519934624,0.13426569520184256,0.4457621883760657
40,7.205960486382975e-05,-0.11501041654359306,-0.001977019797807582,0.10652718553307433,0.13743037007735195,0.13742710522077442,3.7968996269247695e-05,2.1924319597478017,7.913689858312829,-0.01494699019600064,0.09947280206234181,0.4457621893252503
