iter,td_loss,critic_teacher_error,tracking_gap,mean_rho,mean_rho2,mean_rho_raw,mean_rho2_raw,mean_rho_exec,mean_rho2_exec,min_rho,max_rho,p95_rho,p99_rho,p95_rho2,p99_rho2,max_rho2,clip_fraction,mean_abs_a_diff,p95_abs_a_diff,max_abs_a_diff,delta_mean,delta_std,delta_p95,delta_p99,delta_max,w_norm,delta_theta_pi_norm,delta_w_norm,w_norm_contract,theta_pi_norm,theta_mu_norm,tracking_gap_contract,w_dot_wr_over_n,cos_w_wr,action_mean,action_var,dist_action_kl,td_loss_est
34,0.0004671255338651948,0.035658171952258996,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0026081062991553236,0.021455146594640203,0.007092591551322141,0.05747642525125005,0.07116413551298639,1.1595069183097466,0.0,0.0016121390368639091,0.10248690059619225,0.13051990504203748,0.13051990504203748,0.0,0.00044227065574511037,0.026742769243523666,-0.012222657695044745,0.0420979777740818,0.0,0.0002335627669325974
35,0.0005167937081541596,0.035622964582922675,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.00556828317789669,0.02204059732867765,0.01071466452781769,0.020179094605100353,0.023595833810075056,1.1593895929098452,0.0,0.001908987985338179,0.10247653039795779,0.13051990504203748,0.13051990504203748,0.0,0.0004588115847081592,0.027745756673485566,0.022054446782927225,0.036302703802644755,0.0,0.0002583968540770798
36,0.00022428068329283137,0.03560818452597463,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.003264068338090452,0.014615968704711529,0.007255147047217704,0.009791882966725424,0.010987440017686468,1.1593627440163212,0.0,0.0011981771692868863,0.10247415726862301,0.13051990504203748,0.13051990504203748,0.0,0.000465958425937637,0.028178600837988125,0.00410965456104172,0.03614608408180875,0.0,0.00011214034164641569
37,0.00014629290166876357,0.035597197099241654,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0014947770569336651,0.012002439052910383,0.010586536757645114,0.01811596898159413,0.06865323428939688,1.1592933300339063,0.0,0.0008051460586644798,0.10246802188141367,0.13051990504203748,0.13051990504203748,0.0,0.00047082343949182183,0.028474514920670577,-0.02008694365969444,0.03675771089109321,0.0,7.314645083438178e-05
38,0.0004770812520580489,0.035564957204169426,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0051110280510165565,0.021235786877810078,0.0053540962743755275,0.014729947661508331,0.06969983159270647,1.1592149054946352,0.0,0.0019659438933952215,0.10246109006597241,0.13051990504203748,0.13051990504203748,0.0,0.00048623312163665385,0.029408452915669687,0.009192285973412198,0.03882098930255459,0.0,0.00023854062602902444
39,0.00021594831268477576,0.03554954195299833,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.003817984214213998,0.01419053590336843,0.006583007890243536,0.014363821340596878,0.020189221400007576,1.1591756856653852,0.0,0.0011516134827387382,0.10245762349006995,0.13051990504203748,0.13051990504203748,0.0,0.0004935855640850163,0.029854154929390433,-0.011207613046358865,0.03686428350272587,0.0,0.00010797415634238788
40,2.38471400674717e-05,0.03554810627473987,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0016891764691607844,0.004581901671086494,0.0066697869255967195,0.00813633273393976,0.009377552557507508,1.1591698029895332,0.0,0.0005705182118696273,0.10245710353007165,0.13051990504203748,0.13051990504203748,0.0,0.0004942501294836867,0.029894502383137532,0.013652527896051637,0.03693466988444764,0.0,1.192357003373585e-05
41,8.85057683708286e-05,0.03554308071460866,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.004048908651297909,0.008491884779262703,0.004169826114335322,0.006981224515508485,0.0078079390296267965,1.159245613729105,0.0,0.0009196558530554498,0.10246380431607639,0.13051990504203748,0.13051990504203748,0.0,0.0004974494751249809,0.03008604574729133,-0.00031113545960837884,0.03727120468169487,0.0,4.42528841854143e-05
42,6.540181782666826e-05,0.035538357177233006,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0014406780653027547,0.007957780126318129,0.0063996625831701645,0.009108454771992158,0.011416162223348188,1.1592432723991186,0.0,0.0005457266116900448,0.1024635973697876,0.13051990504203748,0.13051990504203748,0.0,0.000499790039330183,0.03022766553983794,0.014658994033569666,0.04368048337812247,0.0,3.270090891333413e-05
43,0.0003804431695445918,0.03551149207041157,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0036408659038637344,0.019162131014442894,0.009584296970721766,0.011267934791744386,0.03089428420024932,1.1590684509939913,0.0,0.0014431986291206025,0.10244814519465484,0.13051990504203748,0.13051990504203748,0.0,0.000511639426674465,0.030948992424290944,-0.0016137684955410967,0.04110865752926295,0.0,0.0001902215847722959
