iter,stability_proxy,stability_proxy_mean,stability_proxy_std,power_iters,batch_size,stability_probe_step_scale,rho_mean,rho2_mean,rho_min,rho_max,rho_p95,rho_p99,rho_clip,rho_clip_active
5,0.9999915506476819,0.9999915506476819,1.253802682840368e-06,20,4096,2.5e-05,1.0015715024939549,1.0784179801774931,0.014431123613503538,1.3610946616207122,1.3377127344666773,1.3564687527996937,10.0,1.0
9,0.9999908717286821,0.9999908717286821,1.284087468619043e-06,20,4096,2.5e-05,1.0026493099927234,1.0810211787832746,0.010541906692394683,1.3610794550131722,1.3364633304676707,1.356443767758368,10.0,1.0
10,0.9999914100995425,0.9999914100995425,9.163641646206256e-07,20,4096,2.5e-05,1.0005018337536353,1.0760282614828505,0.01646096408007231,1.3611079775536077,1.3355982618992304,1.3558715140910402,10.0,1.0
15,0.9999909778752427,0.9999909778752427,8.568916414449901e-07,20,4096,2.5e-05,0.9983931902370272,1.0721409361628838,0.04050666728187769,1.3610859694102837,1.3353756531236918,1.3559642722264986,10.0,1.0
19,0.9999911465364841,0.9999911465364841,1.1709257327449863e-06,20,4096,2.5e-05,0.9991318882287428,1.0744312079376483,0.028824354063618496,1.3611082168715478,1.335607410717781,1.3559955819917267,10.0,1.0
20,0.9999910487697503,0.9999910487697503,9.310355675427006e-07,20,4096,2.5e-05,0.9981046769636057,1.071922184654694,0.04061296831051069,1.361102266400167,1.335784370597447,1.3562977448395792,10.0,1.0
25,0.9999911393593947,0.9999911393593947,1.4473358145510773e-06,20,4096,2.5e-05,1.0004224795642116,1.0767731925028277,0.018224949590469035,1.361063494496328,1.3366363517120834,1.3560040119131953,10.0,1.0
29,0.9999908162220928,0.9999908162220928,6.68512623776783e-07,20,4096,2.5e-05,0.9992451759379373,1.073915747391995,0.03238133317616673,1.3610931489034606,1.3353048212032266,1.3562087420479703,10.0,1.0
30,0.9999909851892779,0.9999909851892779,1.9201284315036e-06,20,4096,2.5e-05,0.9972844016821905,1.0703485344821098,0.03189447612612044,1.3611078112926538,1.3348839010672435,1.3555800602030093,10.0,1.0
35,0.9999907161794004,0.9999907161794004,9.674698556918502e-07,20,4096,2.5e-05,1.0010852475933583,1.0788070208229024,0.036049290953122204,1.3611032440187834,1.3371525924372585,1.3565198347884928,10.0,1.0
39,0.9999910890528123,0.9999910890528123,1.3262160350352935e-06,20,4096,2.5e-05,1.0019584320146988,1.0795489864173287,0.025688124556446906,1.3611101889536932,1.3363557787137494,1.3565799937248586,10.0,1.0
40,0.9999904415898471,0.9999904415898471,1.4372547384821505e-06,20,4096,2.5e-05,0.9974702804671105,1.0716864570465487,0.03424290823349986,1.361091386980645,1.3361380605298736,1.356436054764766,10.0,1.0
45,0.9999904179590122,0.9999904179590122,1.8130155556151766e-06,20,4096,2.5e-05,0.9998037184027093,1.075451122401911,0.00916518253110974,1.3610768408355616,1.3361613729808957,1.3559294491320228,10.0,1.0
49,0.9999909376851115,0.9999909376851115,6.122114976592088e-07,20,4096,2.5e-05,1.0031034907486158,1.0820925502896315,0.01646669119984723,1.3611085737204278,1.3369382896057815,1.3562009385528555,10.0,1.0
53,0.999990203319853,0.999990203319853,1.1517519753595266e-06,20,4096,2.5e-05,0.9975416929502783,1.0700471108204437,0.007363844386247531,1.3611062345889955,1.3342677544993065,1.356376731458078,10.0,1.0
58,0.9999902993732444,0.9999902993732444,1.821275736369434e-06,20,4096,2.5e-05,0.9984203744249676,1.072876898690607,0.02535978541900385,1.3611026714676324,1.3356932381298778,1.3560973534654726,10.0,1.0
59,0.9999906211399341,0.9999906211399341,1.8217964161755338e-06,20,4096,2.5e-05,0.9987042361751524,1.0738711835486767,0.0348660404571592,1.3610872636172693,1.3354438749463262,1.3562677485846362,10.0,1.0
63,0.9999909760191867,0.9999909760191867,1.33843220235934e-06,20,4096,2.5e-05,0.9974562578385746,1.0714690480898759,0.016675925069661455,1.3610886884346798,1.3358949039773258,1.3561608280026658,10.0,1.0
68,0.9999910660681939,0.9999910660681939,8.631423768195225e-07,20,4096,2.5e-05,0.9993105683621394,1.074356278042272,0.044712742451514575,1.3611096754245686,1.3359981443765832,1.3564906255794047,10.0,1.0
69,0.9999914593920322,0.9999914593920322,9.621425906552335e-07,20,4096,2.5e-05,0.9982044597398922,1.0721946687301436,0.03110217350014104,1.3610729704268107,1.3376215919479872,1.3568322179677006,10.0,1.0
73,0.9999913291969671,0.9999913291969671,1.1890246782518203e-06,20,4096,2.5e-05,0.9991304862006173,1.0735241244024336,0.04148493149989479,1.3611110218991629,1.3371256043932405,1.3563328235193826,10.0,1.0
78,0.9999915016282498,0.9999915016282498,1.2926952338202355e-06,20,4096,2.5e-05,0.9977419771112588,1.0708705315093838,0.029861989161477434,1.3611022590303992,1.3349350672910556,1.355809089701265,10.0,1.0
79,0.99999062389796,0.99999062389796,1.80679521454406e-06,20,4096,2.5e-05,1.0014388569836794,1.077996900677816,0.02564093214841164,1.3611075959681922,1.3357438531324692,1.3561730060417172,10.0,1.0
