iter,mmd2,mmd_sigma,mean_l2,num_samples,dist_action_kl,dist_action_tv,action_samples,rho_mean,rho2_mean,rho_min,rho_max,rho_p95,rho_p99,rho_clip,rho_clip_active
5,0.037869752841046544,2.323683386257309,0.6994741623222228,4096,0.6199927415406408,0.33384721248299426,64,0.9679996941805873,4.172131294118325,0.3906476359102356,58.33706699414981,2.4083393849461703,6.014064616613022,10.0,0.0
9,0.022409362727685234,2.336655896274362,0.5058180642714647,4096,0.6199927416920259,0.3338530382683237,64,0.9429780639483926,4.052647998256877,0.3906306057346826,68.96033629300648,2.2302107199122685,6.545417661872366,10.0,0.0
10,0.0158338386987128,2.3375063472176905,0.42528886970784907,4096,0.6199927417266966,0.333327638497359,64,0.9920453144616106,16.427782793418444,0.3906801713432608,175.98553044730633,2.157095915561429,4.9361999784652415,10.0,0.0
15,0.03618832286790119,2.3446145096786783,0.6738940365193664,4096,0.6199927418040345,0.3334572904989199,64,0.9625079069156248,4.045860600903888,0.39081472212766366,69.05500219287008,2.5127997926811716,6.192378446216858,10.0,0.0
19,0.011894371576041562,2.3229362079631506,0.33256795336068873,4096,0.6199927418957997,0.33370635401429705,64,0.9512507398122587,3.370090330987229,0.39064406290006737,46.84255674805825,2.2974367488953735,6.635536123153784,10.0,0.0
20,0.009769761749724992,2.3703377537266612,0.27227476861496586,4096,0.6199927418606184,0.3337765522495171,64,0.9604310109361391,3.2531055498458032,0.39063400918453023,46.38017543360833,2.4853242187612343,5.94352411243611,10.0,0.0
25,0.022989715906531205,2.376447578792129,0.5121299445738041,4096,0.6199927420069229,0.3334135767546998,64,0.9660977382584832,5.794403096788953,0.3906354302678281,116.82859985810403,2.3705775519337076,6.514286882999167,10.0,0.0
29,0.01769649757350855,2.3426966744238102,0.4323421873750581,4096,0.6199927420317477,0.3332046352762107,64,0.9364140764390532,4.658789318915791,0.39064247149528886,97.40147273115913,2.321934967687054,5.529957242621941,10.0,0.0
30,0.025451812696971388,2.3500972356569245,0.5454424678582335,4096,0.6199927420486592,0.33363555783570426,64,0.9626372930633711,6.216201584761921,0.39065000299159924,81.80616560086713,2.266605106448828,5.866346558337994,10.0,0.0
35,0.05354157189435704,2.357580299697898,0.8418666134455746,4096,0.6199927419794691,0.33364450442497817,64,0.9820488824475667,4.6657141927563135,0.3907294128185625,61.27217796352475,2.489893625376884,6.150648074649172,10.0,0.0
39,0.01613371480602943,2.327776210541639,0.37607314228789346,4096,0.6199927419333202,0.3338006187682506,64,1.003575668522331,10.722322242922637,0.3906625012676084,164.17674790583987,2.401836365335876,5.853296647452168,10.0,0.0
40,0.025035239340321702,2.3102240357324937,0.5321844424140927,4096,0.6199927419289019,0.3332634890740355,64,1.0331229318832453,9.203344149170814,0.39069693553499557,103.25013267579473,2.437377850151475,6.692704457199247,10.0,0.0
45,0.02059274112173659,2.373455663942545,0.4906813990446774,4096,0.6199927419976533,0.3337535281679827,64,0.9822841074951691,4.8985421647504275,0.3907214788215164,66.798403889253,2.3988955037891517,6.390637628203038,10.0,0.0
49,0.030901668116908643,2.356279107045548,0.6302145028160491,4096,0.6199927420252414,0.3331166661227738,64,0.9589446493692678,3.550327280035722,0.39073029552399974,61.30338957864631,2.338154826713126,6.173890531171616,10.0,0.0
