iter,td_loss,td_loss_from_Q,td_loss_from_Q_abs_diff,td_loss_from_Q_rel_diff,cache_batch_size,cache_horizon,cache_valid_t
139,2.3751206765429424e-05,1.1489146716514693e-05,1.2262060048914731e-05,0.5162710328791595,8,200,200
140,2.3190596947493454e-05,1.223552804207636e-05,1.0955068905417094e-05,0.47239270857153026,8,200,200
145,2.351548813458946e-05,1.178037885035733e-05,1.173510928423213e-05,0.4990374521280166,8,200,200
149,2.0820755405845184e-05,9.54610601893816e-06,1.1274649386907023e-05,0.5415101021618935,8,200,200
150,2.387767280554647e-05,1.1684304841942037e-05,1.2193367963604432e-05,0.5106598144175958,8,200,200
155,2.3172799586099325e-05,1.1057039053617153e-05,1.2115760532482172e-05,0.5228440563457019,8,200,200
159,2.3358816188772115e-05,1.1793687501692712e-05,1.1565128687079403e-05,0.49510765415579644,8,200,200
160,2.3772196251414305e-05,1.170430886548867e-05,1.2067887385925635e-05,0.5076471377863401,8,200,200
165,2.3172814369326715e-05,1.1804953044536656e-05,1.1367861324790059e-05,0.4905688684857122,8,200,200
169,2.417558391735181e-05,1.1642607726677589e-05,1.253297619067422e-05,0.518414621691052,8,200,200
170,2.5141868064673022e-05,1.347169744420586e-05,1.1670170620467162e-05,0.46417277309894817,8,200,200
175,2.4625352588115038e-05,1.2021069258001876e-05,1.2604283330113162e-05,0.5118417405400474,8,200,200
179,2.1430122037310524e-05,1.0827554916042152e-05,1.0602567121268373e-05,0.49475066463965844,8,200,200
180,2.368418955888049e-05,1.1095354852615246e-05,1.2588834706265243e-05,0.5315290470450151,8,200,200
185,2.2679470268492185e-05,1.1226252884199288e-05,1.1453217384292897e-05,0.5050037434165499,8,200,200
189,2.2759460022788468e-05,1.1513992845360999e-05,1.1245467177427469e-05,0.49410079000853574,8,200,200
190,2.5287502932691323e-05,1.1658327444280899e-05,1.3629175488410424e-05,0.5389688149394466,8,200,200
195,2.272833027732777e-05,1.1513825669116646e-05,1.1214504608211125e-05,0.49341524306332124,8,200,200
199,2.2953826683590413e-05,1.1411781176788725e-05,1.1542045506801688e-05,0.5028375297027508,8,200,200
