iter,w_gap,w_sharp_drift,w_sharp_drift_defined,converged,num_iters,batch_size,tol,rho_mean,rho2_mean,rho_min,rho_max,rho_p95,rho_p99,rho_clip,rho_clip_active
5,0.2947277222688076,0.0,0.0,False,2000,4096,1e-07,1.0621032418718122,21.050716313483274,0.39063413514658124,205.47754188965976,2.3786180924222107,6.2949653048199155,10.0,0.0
9,0.418095286617839,0.2057183604004975,1.0,False,2000,4096,1e-07,1.0225591353449062,6.6723741756281925,0.3906348540643389,89.46273487614658,2.5074515629279777,7.356214614468218,10.0,0.0
10,0.3123595008250817,0.19012674617946873,1.0,False,2000,4096,1e-07,0.9548341629707182,4.490423519482688,0.39069561235621886,69.96014415999164,2.263574775504285,6.854297308166673,10.0,0.0
15,0.27759571116831827,0.12297129953027577,1.0,False,2000,4096,1e-07,0.9668159718304704,5.621052804163409,0.3906711165990162,85.61262329472251,2.424083431844399,5.924830133751665,10.0,0.0
19,0.30601413111717174,0.1278620014084734,1.0,False,2000,4096,1e-07,1.0529154098402453,11.446849982666631,0.39063045947413516,148.36266289849078,2.4351809119519237,7.387588344595018,10.0,0.0
20,0.3167343643008549,0.14338402271153836,1.0,False,2000,4096,1e-07,1.0794760197925957,53.04646402275664,0.3906623114560305,451.3112439274768,2.5467960808528725,7.342207242658137,10.0,0.0
25,0.37687412320875086,0.19174341603997677,1.0,False,2000,4096,1e-07,1.14099350739849,40.87948165822893,0.39068236837947723,342.4961245070513,2.479124488363034,8.155983970414185,10.0,0.0
29,0.30498559168744227,0.20781534812100638,1.0,False,2000,4096,1e-07,0.9610079856122169,4.683036619220439,0.3906955752030026,63.531510437480684,2.380129071420734,5.703184296685646,10.0,0.0
30,0.2955910697041625,0.1270171170529481,1.0,False,2000,4096,1e-07,1.0472334789249795,31.772330431220414,0.3906425684624849,303.6143596395792,2.3922309779537487,6.076140976420802,10.0,0.0
35,0.36305236856791906,0.14507104397949755,1.0,False,2000,4096,1e-07,0.988145321199464,5.4920117067196,0.39074547999103076,66.99828312724955,2.3779102262881366,6.96852798860036,10.0,0.0
39,0.3055185407576722,0.1605157833290946,1.0,False,2000,4096,1e-07,0.9740906946505251,4.024830148572656,0.3906466103271075,43.75522901731353,2.3863690195627356,6.399729637215621,10.0,0.0
40,0.28953809011474496,0.13526102666209983,1.0,False,2000,4096,1e-07,1.0508958063852036,25.107834252834497,0.39076272893500885,245.29339763460547,2.564084463588893,6.515220539898407,10.0,0.0
45,0.2882895735749949,0.13145022964265174,1.0,False,2000,4096,1e-07,1.0201706215773318,8.592554723243854,0.39064443240186375,137.67088989766054,2.5375338613492633,6.270238242577445,10.0,0.0
49,0.2556352172107252,0.12229552465193383,1.0,False,2000,4096,1e-07,0.9718715437942193,3.8634814569617886,0.39070019965576996,54.35593186642696,2.484116429482232,5.860413042695174,10.0,0.0
50,0.3051395243358034,0.10828845852322318,1.0,False,2000,4096,1e-07,0.9605239294412422,2.963402000428183,0.39081910065248926,37.08650892614886,2.484735024275066,6.38521000337369,10.0,0.0
55,0.3056320006870091,0.12960916789614085,1.0,False,2000,4096,1e-07,0.9334585496024843,3.966533260582685,0.39067613727895967,79.57581811162464,2.3673446819329644,5.232844579269515,10.0,0.0
59,0.3483159319125757,0.13619885398236933,1.0,False,2000,4096,1e-07,0.970807954913973,2.982838939179861,0.39076763622852506,39.12141435819191,2.5052996656002264,6.9690913647915,10.0,0.0
60,0.39200984294724794,0.18434026691507607,1.0,False,2000,4096,1e-07,0.9893497267964642,6.371302327125512,0.3906309939489155,103.10469690759477,2.422518965213279,6.533047248482952,10.0,0.0
65,0.32398905972933123,0.18976713094862527,1.0,False,2000,4096,1e-07,0.9436881765983363,3.290761839533186,0.3908407129447789,44.02513385145658,2.3089725976642432,6.852695270704428,10.0,0.0
69,0.34305121476138867,0.12302241662110688,1.0,False,2000,4096,1e-07,1.1321456424496987,29.603240008223437,0.39067393114995785,197.17905037804363,2.390200397799873,6.895370389689215,10.0,0.0
70,0.3116145016409596,0.12093706724454288,1.0,False,2000,4096,1e-07,1.0003677614508852,5.5723418532893785,0.39064020253145243,65.18545255762628,2.400264234952523,6.0949683648843775,10.0,0.0
75,0.26996359118369845,0.11065260410228195,1.0,False,2000,4096,1e-07,0.960887890039405,5.222183305887508,0.3906656880827223,86.08079561624605,2.282836929558405,5.6476382649665675,10.0,0.0
79,0.327321932687958,0.12278087250074166,1.0,False,2000,4096,1e-07,0.9837851795258803,5.224296112381616,0.3907146209292958,97.17830348492063,2.4459425150542926,7.147659053626739,10.0,0.0
