iter,td_loss_est,cos_w_wr,w_dot_wr_over_n,w_norm,theta_pi_norm,theta_mu_norm,tracking_gap,mean_rho2,p95_rho2,action_mean,action_var,dist_action_kl
0,1.4878237760711154e-05,-0.038331910578201574,-0.0005250590739750532,0.0848856567334209,0.1635572745496423,0.1635572745496423,0.0,1.0,1.0,-0.005749614863761604,0.04031899720301996,0.0
1,0.00018252843732785313,-0.03754469389067273,-0.0005141327967530076,0.0848620173904491,0.1635572745496423,0.1635572745496423,0.0,1.0,1.0,0.022916109862018134,0.04717086605175805,0.0
2,0.00018686121642877117,-0.036705678094267884,-0.0005025873350208922,0.08485255030194137,0.1635572745496423,0.1635572745496423,0.0,1.0,1.0,0.00035058376894250257,0.04009405918074401,0.0
3,5.9982857909698376e-05,-0.03645456933558001,-0.0004991437644299534,0.08485164946271703,0.1635572745496423,0.1635572745496423,0.0,1.0,1.0,0.007148713143889532,0.04277454379925301,0.0
4,0.00013620088869571723,-0.03583990903101822,-0.00049059410415075,0.08482854873297085,0.1635572745496423,0.1635572745496423,0.0,1.0,1.0,0.014176626624237854,0.03855776170831367,0.0
5,0.00010569845702466356,-0.03540307679539589,-0.0004845296439761338,0.08481368963648714,0.1635572745496423,0.1635572745496423,0.0,1.0,1.0,0.014332808075748334,0.03496822204303167,0.0
6,0.00012536761310939518,-0.03482462277633876,-0.00047651134725016286,0.08479562338504905,0.1635572745496423,0.1635572745496423,0.0,1.0,1.0,0.005090436831869754,0.03736785131389191,0.0
7,0.0001815433096651505,-0.03400092600934933,-0.00046513803455266686,0.08477693659871387,0.1635572745496423,0.1635572745496423,0.0,1.0,1.0,0.0031790377761931037,0.03461364838831324,0.0
8,0.00013420046464624347,-0.03337514600922724,-0.0004565225333725996,0.08476677399966807,0.1635572745496423,0.1635572745496423,0.0,1.0,1.0,0.012276556553431918,0.043003063567130594,0.0
9,0.00011003765132239591,-0.032854098633651845,-0.00044935316726527324,0.08475881213459349,0.1635572745496423,0.1635572745496423,0.0,1.0,1.0,0.02471074801141536,0.04996186849521103,0.0
10,9.784759747895302e-05,-0.032429746286187375,-0.0004434771224001245,0.08474503842216366,0.1635572745496423,0.1635572745496423,0.0,1.0,1.0,0.011528063183944543,0.04815842338052172,0.0
11,0.00019233437692023984,-0.031556393877516964,-0.0004314518357095056,0.08472889919313802,0.1635572745496423,0.1635572745496423,0.0,1.0,1.0,0.007716879668235074,0.044677264560314664,0.0
12,8.502804805347587e-05,-0.031169323261288472,-0.000426101045835943,0.08471724773211568,0.1635572745496423,0.1635572745496423,0.0,1.0,1.0,0.0023635147669882825,0.031550911161066536,0.0
13,5.436079339872555e-05,-0.03093725127153255,-0.0004228798201735845,0.0847074966949965,0.1635572745496423,0.1635572745496423,0.0,1.0,1.0,0.013146137240441393,0.036115250062845924,0.0
14,8.404399323225387e-05,-0.030601714512509384,-0.00041819445940923194,0.08468746370909243,0.1635572745496423,0.1635572745496423,0.0,1.0,1.0,0.006962923810115857,0.03637371350807873,0.0
15,6.14965997157375e-05,-0.030345213423567784,-0.00041462462531539066,0.08467427890264388,0.1635572745496423,0.1635572745496423,0.0,1.0,1.0,0.0060975064196090245,0.039997943816019246,0.0
