iter,stability_proxy,stability_proxy_mean,stability_proxy_std,power_iters,batch_size,stability_probe_step_scale,rho_mean,rho2_mean,rho_min,rho_max,rho_p95,rho_p99,rho_clip,rho_clip_active
5,0.999982246674424,0.999982246674424,2.7576591301695443e-06,20,4096,6.25e-05,1.0122167706836618,28.50186682328193,0.3906329648160417,839.2378099406477,2.401873531424844,6.45278791732024,10.0,0.0
9,0.9999820091721481,0.9999820091721481,4.978667024958603e-06,20,4096,6.25e-05,1.033276012400624,74.42608243212293,0.39064033079858823,1425.6997588372185,2.408632328968875,6.373954146333729,10.0,0.0
10,0.9999800249496825,0.9999800249496825,3.909515713370018e-06,20,4096,6.25e-05,0.9942704610215881,19.439616333444242,0.3906265192573101,672.1028157165853,2.3868902007893578,6.351489194829003,10.0,0.0
15,0.9999814345609308,0.9999814345609308,3.935814811102851e-06,20,4096,6.25e-05,0.9772719668325678,5.169031643348519,0.390637183363762,147.0615294931301,2.4507384318138334,6.274616109817886,10.0,0.0
19,0.9999817802818156,0.9999817802818156,3.59235117425179e-06,20,4096,6.25e-05,0.9754346943054042,5.754734220071848,0.39062640251675196,261.13189970397264,2.491294702440044,6.3809280222138,10.0,0.0
20,0.9999825406047052,0.9999825406047052,4.4098139959666736e-06,20,4096,6.25e-05,0.9676045920671904,4.317243079601745,0.39062928565846455,146.4149911690446,2.4354943017691455,6.46623725262504,10.0,0.0
25,0.9999809160890163,0.9999809160890163,4.4660066001861705e-06,20,4096,6.25e-05,1.0059396466491766,16.49952199916929,0.3906480623537246,566.0119743472821,2.463472384469737,6.757389076896092,10.0,0.0
29,0.9999801865636964,0.9999801865636964,3.4867388039111244e-06,20,4096,6.25e-05,0.9739218501847258,5.616042027589614,0.3906336958826219,214.57793792941064,2.4142774553698274,6.4110930821427985,10.0,0.0
30,0.999979543277044,0.999979543277044,9.020259947954706e-06,20,4096,6.25e-05,0.9984915217873355,9.232886576686349,0.39062659540420924,220.1336407456824,2.447281917303526,6.488097770806746,10.0,0.0
35,0.9999801439832221,0.9999801439832221,6.224320809356582e-06,20,4096,6.25e-05,0.9882978502834538,6.5975866744191904,0.3906288144847771,179.0346150916464,2.4804956086633587,6.479592393770543,10.0,0.0
39,0.9999829238582039,0.9999829238582039,2.788708656384783e-06,20,4096,6.25e-05,1.0100002549508145,11.576775018693294,0.390625445221753,317.1602428198352,2.4380009133660643,6.530159992051077,10.0,0.0
40,0.9999771133581631,0.9999771133581631,6.440698957038038e-06,20,4096,6.25e-05,0.9978674122844567,6.461213007889848,0.39063455768831823,195.26092389559884,2.467740322073174,6.563232886331305,10.0,0.0
45,0.9999824012731057,0.9999824012731057,6.105916672166403e-06,20,4096,6.25e-05,1.047974974821003,106.06956026270927,0.39064159641264756,1805.473020015779,2.442317604959886,6.623871444667387,10.0,0.0
49,0.9999815183428367,0.9999815183428367,2.8985036998429145e-06,20,4096,6.25e-05,1.0001759224513729,19.71372015082047,0.3906262299475159,671.7158419572493,2.404432992957436,6.568871676740861,10.0,0.0
50,0.9999774536903239,0.9999774536903239,9.504625039499983e-06,20,4096,6.25e-05,1.0079280129990495,14.236812030835651,0.3906270437130177,431.0467360197833,2.4389656604396364,6.41586205050727,10.0,0.0
55,0.9999772269424756,0.9999772269424756,8.2658355642508e-06,20,4096,6.25e-05,1.0122670095679127,35.25798039581027,0.3906252301368364,940.456366491545,2.454124021958972,6.402362999277569,10.0,0.0
59,0.9999801585918477,0.9999801585918477,5.114031736418594e-06,20,4096,6.25e-05,0.9889093148074016,5.911969389410356,0.3906365459318323,189.4089098935182,2.4593808670577846,6.680185159118602,10.0,0.0
60,0.9999809795741923,0.9999809795741923,2.9787747965431775e-06,20,4096,6.25e-05,0.9799210357875392,7.6122948926695315,0.39062631732871833,269.45101486662054,2.418855235027455,6.31439940006396,10.0,0.0
65,0.99998043346917,0.99998043346917,5.4146558726859705e-06,20,4096,6.25e-05,0.9754087358768538,5.567155039462087,0.39062711229401453,149.48985581950947,2.3865737101238857,6.253174699090132,10.0,0.0
69,0.9999786322000626,0.9999786322000626,6.830484344991596e-06,20,4096,6.25e-05,1.0053313647646251,10.125203297617515,0.39064348206871075,229.67988766641128,2.399982933012271,6.486082395945307,10.0,0.0
70,0.9999835648546109,0.9999835648546109,7.781478206451882e-06,20,4096,6.25e-05,1.091231684842764,228.9783337597249,0.39062572300844056,2667.5069060814426,2.4416795064566097,6.600388263776341,10.0,0.0
75,0.9999806074786681,0.9999806074786681,3.5514628134672754e-06,20,4096,6.25e-05,1.0017245303310325,11.009320201038642,0.3906370822697768,255.8911350163223,2.3766051008122426,6.419937587691538,10.0,0.0
79,0.9999794098040236,0.9999794098040236,6.767545395900661e-06,20,4096,6.25e-05,0.9900854058203455,10.936720375213564,0.39062670632073637,318.1447081228081,2.3608666386036177,6.0095048729349845,10.0,0.0
