iter,mmd2,mmd_sigma,mean_l2,num_samples,dist_action_kl,dist_action_tv,action_samples,rho_mean,rho2_mean,rho_min,rho_max,rho_p95,rho_p99,rho_clip,rho_clip_active
5,0.02750781487590137,2.343726052902379,0.5485271821178993,4096,0.619992741511678,0.3338472134450582,64,0.9680002096852502,4.1721594463726355,0.3906476373210572,58.33761544146221,2.4083417906553977,6.014037157247544,10.0,0.0
9,0.021345278418095415,2.328041090663102,0.4601686502251821,4096,0.6199927415132791,0.33385303758516743,64,0.9429775592325285,4.052666322267359,0.39063060466487776,68.96068307078916,2.2302183753029263,6.545278372048514,10.0,0.0
10,0.054970743804408695,2.329237892981552,0.832066963263626,4096,0.6199927415128405,0.3333276293860896,64,0.9920460702138035,16.428070292089465,0.3906801155286297,175.99626994299814,2.157114886739475,4.936132784000375,10.0,0.0
15,0.03347479789210861,2.344251293329477,0.6281127811470609,4096,0.6199927415164475,0.33345730195645684,64,0.9625075126376281,4.045887754150724,0.39081473392535965,69.05680798021332,2.5127829379194893,6.192390456151658,10.0,0.0
19,0.026343470145438586,2.3011080505436032,0.5740032795812505,4096,0.6199927415185533,0.33370639164487675,64,0.9512510474648372,3.3701097729652676,0.3906440217517899,46.84437008560289,2.297408226376196,6.635556011928997,10.0,0.0
20,0.02267860599070448,2.333681374371075,0.5151024744547456,4096,0.6199927415186035,0.333776532696615,64,0.9604301677394349,3.2530731944737186,0.3906340427376556,46.37986834767811,2.485351580464471,5.943272705066972,10.0,0.0
25,0.029129496153218803,2.372444891487065,0.5899925925351894,4096,0.6199927415225643,0.33341360193741437,64,0.9660968305107129,5.794090690587018,0.39063541340147195,116.82315361067995,2.3706053852384694,6.514225706628426,10.0,0.0
29,0.014487268041594836,2.338275002624409,0.3021127775651644,4096,0.6199927415210893,0.33320462519177607,64,0.9364132325773957,4.658671295262067,0.3906424717129702,97.39919659791306,2.3219273267518936,5.529868094532236,10.0,0.0
30,0.01563905925602216,2.337562737790753,0.39296871074881545,4096,0.6199927415217653,0.33363556018832513,64,0.9626380763441063,6.216315280637166,0.3906499914938128,81.80557562826326,2.2665256402327034,5.866344043333398,10.0,0.0
35,0.025555626869319448,2.330980841078521,0.5253631714046981,4096,0.6199927415247334,0.3336444998593977,64,0.9820483216176323,4.665627073199765,0.3907293338134536,61.27044959571509,2.4899075661554297,6.150599518093469,10.0,0.0
39,0.019115743502473137,2.35397698088625,0.4278533724627055,4096,0.6199927415269532,0.33380060474167583,64,1.0035768347688794,10.722662507155786,0.3906625256973529,164.18127870883916,2.401881664602121,5.853296872164262,10.0,0.0
40,0.023325912079937505,2.333698075018784,0.5047697769809668,4096,0.6199927415258106,0.33326347964788733,64,1.0331229529549684,9.203469246830203,0.3906968569061147,103.25311163228898,2.4374390885112422,6.6924579641020046,10.0,0.0
45,0.018259192715241568,2.347494962253777,0.4017283061855591,4096,0.6199927415307124,0.3337535305803562,64,0.9822844663873613,4.898538923984775,0.39072157169594873,66.79971427538243,2.3988630070792007,6.390589203432901,10.0,0.0
49,0.01379996010223572,2.313911823327963,0.36449851717365006,4096,0.6199927415259106,0.3331166401290938,64,0.9589433508600553,3.550243024020493,0.3907302592507312,61.30147646590254,2.338114093463398,6.174261610287269,10.0,0.0
50,0.022622859394966888,2.2921335571322263,0.4979515040280054,4096,0.6199927415258475,0.3335122399128648,64,0.9412268080147689,3.459071261987413,0.3906703329016017,35.41245953591825,2.253567725951885,5.887471555040031,10.0,0.0
55,0.012310487394840974,2.3363780810567367,0.3535002074851209,4096,0.6199927415283544,0.33357233881082865,64,1.032558940278348,15.803515399590854,0.39067278268642164,170.07999391367807,2.3340149881848493,5.984892269433726,10.0,0.0
59,0.016531720121451987,2.329369992340679,0.400582077003808,4096,0.6199927415378175,0.3337090525425128,64,0.9790037508138144,5.488797725011443,0.39071893409317343,80.04979262823312,2.4110660104145043,6.823808493693367,10.0,0.0
60,0.0289614463258151,2.3313545800783597,0.5407717475225391,4096,0.6199927415388315,0.3331344722824388,64,0.9771951320495407,5.385042601970879,0.39065793906469454,88.91839936662512,2.3438098156919325,6.677824407791576,10.0,0.0
65,0.027334475222823507,2.362109370774269,0.5682767345592964,4096,0.6199927415398008,0.33368079463831674,64,0.9699306984080582,3.7053429480438806,0.3906340757837186,42.530862117206894,2.401582169298077,7.108829796953394,10.0,0.0
69,0.024551111062882547,2.3471627373090147,0.49887783124323926,4096,0.6199927415387332,0.33387436406015414,64,0.9575241606518257,7.224953264881285,0.39065189998476446,139.17143048276668,2.358927462587348,5.360283258656693,10.0,0.0
70,0.02595478516796057,2.338539694354184,0.5110289387468452,4096,0.6199927415408429,0.33395917205014214,64,0.9970107485748229,7.686337476028754,0.3906962992538937,102.47859955501313,2.4380236703085805,6.010720224400772,10.0,0.0
75,0.01638605857969544,2.361320329654465,0.3789487797389841,4096,0.6199927415370372,0.33351049206903627,64,1.0044342495579368,7.037460902866091,0.39063438281526575,113.0887104508081,2.430027724209131,7.483822151279007,10.0,0.0
79,0.04631109430790237,2.3795851144985143,0.7595391301094445,4096,0.6199927415393419,0.333765235028495,64,0.9759051437845458,4.647852623275913,0.3906743774759696,66.95915526983735,2.3852716865776467,6.065384869100571,10.0,0.0
