iter,td_loss,critic_teacher_error,tracking_gap,mean_rho,mean_rho2,mean_rho_raw,mean_rho2_raw,mean_rho_exec,mean_rho2_exec,min_rho,max_rho,p95_rho,p99_rho,p95_rho2,p99_rho2,max_rho2,clip_fraction,mean_abs_a_diff,p95_abs_a_diff,max_abs_a_diff,delta_mean,delta_std,delta_p95,delta_p99,delta_max,w_norm,delta_theta_pi_norm,delta_w_norm,fixed_point_gap,fixed_point_drift,fixed_point_drift_defined,stability_proxy,dist_mmd2,dist_mean_l2,dist_action_kl,dist_action_tv,td_loss_from_Q,td_loss_from_Q_abs_diff,td_loss_from_Q_rel_diff
0,2.6750612364333062e-05,0.013992514623432093,0.006364813103350026,1.0033639363314462,1.0814808690411988,1.0033639363314462,1.0814808690411988,1.0033639363314462,1.0814808690411988,0.07199137529603018,1.3612383089754465,1.3402998007055718,1.3569009948642452,1.7964035557723432,1.8411803163043567,1.8529697338223332,0.0,0.0,0.0,0.0,-0.0008949346566114105,0.005094085229433139,0.0030838647549412106,0.008030673923411027,0.023437580324781236,4.530368698978302,4.368041053466533e-06,6.171253224929884e-05,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
1,2.582176699451129e-05,0.013992434464784573,0.006301324527614388,0.9999152155651825,1.0757414857001302,0.9999152155651825,1.0757414857001302,0.9999152155651825,1.0757414857001302,0.05542076856403489,1.3611859706715885,1.332162565434134,1.3555518746982256,1.7746571012011485,1.8375208851476459,1.8528272467531546,0.0,0.0,0.0,0.0,-0.0009376229014522297,0.004994259733852815,0.002771664751204537,0.0066337267207339625,0.02268062359919275,4.530364885127194,5.773032651087575e-06,5.639374416026178e-05,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
2,2.7922447387717504e-05,0.013992343569912838,0.006238469858780944,1.000372242409091,1.075734378622987,1.000372242409091,1.075734378622987,1.000372242409091,1.075734378622987,0.038660326407679656,1.3609782097463297,1.3376311680503854,1.3565026640464588,1.7892571417804028,1.8400994776287898,1.8522616874043245,0.0,0.0,0.0,0.0,-0.0009910317907298447,0.005190404933864053,0.0031290659216564724,0.0074273136342172695,0.01970731703704762,4.530359938710829,5.074096107417933e-06,6.560341764650916e-05,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
3,2.5737764860440785e-05,0.013992265912477871,0.00617624100322923,1.0044335966917783,1.0836993816505605,1.0044335966917783,1.0836993816505605,1.0044335966917783,1.0836993816505605,0.04753785246664573,1.3612312898290782,1.3387320682940076,1.3564802848969264,1.7922035513379189,1.8400387633169115,1.8529506244097358,0.0,0.0,0.0,0.0,-0.0009754269038607169,0.004978584860747628,0.0028632888443973865,0.007582421890222114,0.022735034061872116,4.530355903037891,7.2179865062809246e-06,5.560224609643076e-05,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
4,2.810119898264295e-05,0.013992180430019045,0.00611463472385836,0.9954195365558419,1.0673351738862729,0.9954195365558419,1.0673351738862729,0.9954195365558419,1.0673351738862729,0.07232477249819506,1.3611659029780139,1.3343302241971786,1.3567017231228218,1.7804371472097253,1.8406395665071766,1.852772615429952,0.0,0.0,0.0,0.0,-0.0009193288144525046,0.0052207311282578325,0.0030779088142878653,0.00786278275763134,0.0220889049408258,4.530351509772159,5.216654169208488e-06,5.833819712570598e-05,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
5,2.9100064419732785e-05,0.01399209117908212,0.00605364147611184,0.9953414480019269,1.067470089243497,0.9953414480019269,1.067470089243497,0.9953414480019269,1.067470089243497,0.04007388289071345,1.3612874042579928,1.330081495488738,1.3542764453245622,1.769116784690997,1.8340646914026275,1.8531033969914639,0.0,0.0,0.0,0.0,-0.0010789782339498954,0.005285439469939576,0.002826652092360769,0.007725191950607567,0.02383487313745182,4.530347126344779,3.890034236242911e-06,6.285879404674928e-05,0.03127799648004052,0.0,0.0,0.9999832718916286,0.004260152613205559,0.2001264472480843,0.04303038532372787,0.11284009363464599,1.2842178762930614e-05,1.6257885656802173e-05,0.5586889919658625
6,2.7347679469985306e-05,0.013992006819894714,0.005993257084030928,0.9983616298003752,1.0716838958649881,0.9983616298003752,1.0716838958649881,0.9983616298003752,1.0716838958649881,0.036475524073608295,1.3611273392787575,1.3360905941018821,1.3564998131241626,1.7851380765691702,1.8400917431075072,1.8526676337320698,0.0,0.0,0.0,0.0,-0.00100555217782221,0.005131914290755674,0.0029925919282729084,0.008152258642961128,0.021670732371023564,4.53034268021193,5.639975368011216e-06,5.9650932898376394e-05,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
7,2.5156563422370988e-05,0.013991927069799084,0.005933475383927718,1.0058657695151687,1.0863857900353109,1.0058657695151687,1.0863857900353109,1.0058657695151687,1.0863857900353109,0.07952585261221155,1.361060913584582,1.3392993369099153,1.3551460279635705,1.7937227138505345,1.8364207585532528,1.8524868104876968,0.0,0.0,0.0,0.0,-0.0008901816159622929,0.004936004468492077,0.002947109450934121,0.007635082610673703,0.011494430220491188,4.530338485428234,6.186259564583477e-06,5.696269192124016e-05,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
8,2.8980589901614807e-05,0.013991835264595678,0.005874289055528656,1.0023327055226008,1.0800680527142967,1.0023327055226008,1.0800680527142967,1.0023327055226008,1.0800680527142967,0.02625898003745298,1.3611483142193572,1.3364039703314081,1.3563891947912639,1.7859755741107446,1.8397916478101082,1.8527247333021981,0.0,0.0,0.0,0.0,-0.0010037825581125568,0.0052889517371255915,0.0029063567253412386,0.007714216687144568,0.02399718183369273,4.530333797079884,6.8677700267331765e-06,6.498002953020352e-05,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
9,2.5046141812599174e-05,0.013991754480065812,0.005815693415974315,0.999858819383652,1.0723837937648302,0.999858819383652,1.0723837937648302,0.999858819383652,1.0723837937648302,0.06207826264399954,1.3612522550092923,1.3380135488061138,1.357643563131672,1.7902802571190783,1.8431960463983263,1.8530077017678832,0.0,0.0,0.0,0.0,-0.0009420686269695705,0.004915144811160587,0.0028569200459191125,0.007474523007204432,0.02268651867830582,4.530329910843866,5.036335574213683e-06,5.357253510124061e-05,0.02606576628468811,0.007626145006356991,1.0,0.9999841981702171,0.010341057425635514,0.3195237265355618,0.043028328113018044,0.11300324836419715,1.2846240425602192e-05,1.2199901386996981e-05,0.4870970338776873
10,2.7962421525942028e-05,0.013991666228584497,0.0057576817874366425,0.9999488286656647,1.0744095829720457,0.9999488286656647,1.0744095829720457,0.9999488286656647,1.0744095829720457,0.07581602383663366,1.3613661835068627,1.33716910627511,1.3567541228730187,1.78802121877816,1.8407817499347023,1.8533178855960408,0.0,0.0,0.0,0.0,-0.0009874381168844537,0.005194938641722895,0.002798778056617171,0.006649035479638711,0.02200766466739491,4.5303253714697345,7.209697499190092e-06,6.628120667861698e-05,0.028334306832398414,0.0059260383551452646,1.0,0.9999834094407538,0.005331731888412294,0.20738142629141249,0.04303171513094908,0.11294194423280704,1.2064256618631772e-05,1.5898164907310256e-05,0.5685546544157771
11,2.3796118124453602e-05,0.013991591087840892,0.005700250604954714,0.9995401648640454,1.0758123230126055,0.9995401648640454,1.0758123230126055,0.9995401648640454,1.0758123230126055,0.02778808843074863,1.361008427320761,1.336046505423349,1.3572979306967616,1.785020265218841,1.8422576735599323,1.8523439392381311,0.0,0.0,0.0,0.0,-0.0009233078169975221,0.004789949978812396,0.0028678133317793647,0.007061642325631355,0.020627472515900996,4.530321572143796,7.026906658043303e-06,5.230612874150245e-05,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
12,2.786503851973121e-05,0.013991500746414236,0.00564339096882037,1.0028149524214627,1.0812794217801391,1.0028149524214627,1.0812794217801391,1.0028149524214627,1.0812794217801391,0.04845137714796226,1.361739187000307,1.3333874062828124,1.3558970423361638,1.777921980643711,1.838456790198227,1.8543336134122572,0.0,0.0,0.0,0.0,-0.0008702545147644279,0.0052065051233301735,0.0030063028594382864,0.007524165224331754,0.0223530525468432,4.530317108806871,6.601366720780959e-06,6.429913628743186e-05,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
13,2.7450595839135464e-05,0.013991418660074976,0.005587099693469315,0.9952206807294894,1.0651555247145263,0.9952206807294894,1.0651555247145263,0.9952206807294894,1.0651555247145263,0.06377739075047702,1.3609409931596697,1.3316450375157638,1.3552973916510054,1.7732785070306696,1.8368310199980562,1.852160386862428,0.0,0.0,0.0,0.0,-0.0009122726807796641,0.0051592978587244355,0.0029418892732031737,0.007729041870745944,0.02453275254445503,4.530312966856078,6.968238810043449e-06,5.547719010814669e-05,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
14,2.5435647764969644e-05,0.013991341142774732,0.005531369471767345,1.010537895973133,1.0954123622524503,1.010537895973133,1.0954123622524503,1.010537895973133,1.0954123622524503,0.08044041124902421,1.3611931098448191,1.3374763846257682,1.3563400667854033,1.7888430872551455,1.8396583769712715,1.8528466822890097,0.0,0.0,0.0,0.0,-0.000920605757312821,0.004958642233976165,0.002704902751888986,0.007556037481345053,0.02335747178347037,4.53030914777369,5.824222833899372e-06,5.539861270617124e-05,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
15,2.520613389362007e-05,0.013991264018267374,0.005476195772938946,0.9978286837496667,1.0700868399289822,0.9978286837496667,1.0700868399289822,0.9978286837496667,1.0700868399289822,0.10575032055028576,1.3613986616978666,1.3359307551378985,1.357008599283989,1.7847109829563763,1.8414723385307585,1.8534063160727423,0.0,0.0,0.0,0.0,-0.0010403561158210215,0.004911597809867362,0.0028693030113748188,0.007095833784237404,0.023827203331698,4.530305050502187,7.081142332930572e-06,5.444305602781482e-05,0.02648990479373015,0.005779911681773576,1.0,0.9999845280989811,0.01088535520542544,0.35952788173892,0.043025436906295594,0.11295562075731522,1.2935748665471977e-05,1.2270385228148093e-05,0.48680155711042433
16,2.307471910822001e-05,0.013991191175807818,0.005421571907999637,1.0039371080777846,1.0834778642535416,1.0039371080777846,1.0834778642535416,1.0039371080777846,1.0834778642535416,0.05160107749460125,1.3617168348177282,1.333978879510495,1.356760213991802,1.7794996511804138,1.8407982785807855,1.854272738226012,0.0,0.0,0.0,0.0,-0.0007881172374214528,0.004738521956084955,0.0027187686511998734,0.00743909848899983,0.02689414193359666,4.53030148264846,4.988607923850552e-06,4.744899598107912e-05,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
17,2.6788990578099363e-05,0.013991103913502528,0.005367492136713754,0.9963560397277493,1.0714044457955736,0.9963560397277493,1.0714044457955736,0.9963560397277493,1.0714044457955736,0.0632303733829601,1.362028505386401,1.3403339932898155,1.355971457008126,1.796495221088762,1.8386585922362368,1.8551216494851133,0.0,0.0,0.0,0.0,-0.001006630329853391,0.00507697606426489,0.002941931112110757,0.007542017369980077,0.02265765711652493,4.530297151126932,5.622181183570361e-06,5.888159892124102e-05,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
18,2.6084214768345828e-05,0.013991022288076796,0.0053139512674016285,0.9984588089001477,1.0716859486454973,0.9984588089001477,1.0716859486454973,0.9984588089001477,1.0716859486454973,0.07856638524925375,1.3613344176855413,1.3386370460256567,1.3570439866547999,1.7919491409989126,1.8415683818735897,1.8532313967752319,0.0,0.0,0.0,0.0,-0.0009061330131960388,0.005026244893630044,0.0027897351177539435,0.007044208989169034,0.02810890460764918,4.53029297002139,5.064735431267857e-06,5.667220383326922e-05,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
