iter,td_loss_est,cos_w_wr,w_dot_wr_over_n,w_norm,theta_pi_norm,theta_mu_norm,tracking_gap,mean_rho2,p95_rho2,action_mean,action_var,dist_action_kl
0,0.00014356027663617026,0.05598796547179811,0.0009287080235111168,0.10279479448294883,0.15117697294144397,0.15117697294144397,0.0,1.0,1.0,0.015994819532651493,0.03250507732361374,0.0
1,2.5699407009929502e-05,0.056013977595094896,0.0009290725274455647,0.10278738466488564,0.15117697294144397,0.15117697294144397,0.0,1.0,1.0,-0.04905992331285197,0.04634711972432189,0.0
2,3.122731023074915e-05,0.05606943362417315,0.0009300081865151767,0.10278913548248818,0.15117697294144397,0.15117697294144397,0.0,1.0,1.0,0.029938594790250943,0.03995458885040025,0.0
3,0.0002688874737307479,0.05661543727335986,0.0009390063508487664,0.1027827598016821,0.15117697294144397,0.15117697294144397,0.0,1.0,1.0,-0.006995239238740888,0.038702763527945355,0.0
4,2.5332700023202183e-05,0.056642303553288545,0.0009394406816763115,0.10278152732076205,0.15117697294144397,0.15117697294144397,0.0,1.0,1.0,0.0018487339201670994,0.038006388000934054,0.0
5,3.305214731903028e-05,0.05667962071392715,0.0009399880702110153,0.10277370602522444,0.15117697294144397,0.15117697294144397,0.0,1.0,1.0,0.0029905245596586593,0.0458886134399625,0.0
6,0.00021358255644436403,0.05718303683928626,0.0009483712472847618,0.10277743474119726,0.15117697294144397,0.15117697294144397,0.0,1.0,1.0,-0.02232486007821819,0.0537724703200286,0.0
7,3.8872949445294706e-05,0.05722550820121427,0.0009489427365288128,0.1027630436575908,0.15117697294144397,0.15117697294144397,0.0,1.0,1.0,0.007140207072005873,0.041183015144453536,0.0
8,3.022276697363986e-05,0.05725604678303331,0.0009493567587784545,0.10275304451252046,0.15117697294144397,0.15117697294144397,0.0,1.0,1.0,-0.01923002733554844,0.03942644648379915,0.0
9,4.291087216604521e-05,0.057287121272097806,0.0009498856725191695,0.10275452335618501,0.15117697294144397,0.15117697294144397,0.0,1.0,1.0,0.002580702523976422,0.039661754139604544,0.0
10,0.0002841036790140014,0.05784432983685194,0.0009590547257038176,0.1027470133947658,0.15117697294144397,0.15117697294144397,0.0,1.0,1.0,-0.026906409561517373,0.04895998353476074,0.0
11,0.0001455750050111401,0.05812689971025811,0.0009637524785726125,0.10274837432799507,0.15117697294144397,0.15117697294144397,0.0,1.0,1.0,-0.012321127269342369,0.029620355431560868,0.0
12,0.00012711955432239994,0.05838118427351041,0.0009679792226439259,0.10274950681634984,0.15117697294144397,0.15117697294144397,0.0,1.0,1.0,-0.05744780206847033,0.040813321790545594,0.0
13,0.00014424653704195992,0.05866998637462435,0.0009727746673331595,0.1027502473531085,0.15117697294144397,0.15117697294144397,0.0,1.0,1.0,0.00416402179636355,0.04891813435994202,0.0
14,9.094211429787459e-06,0.058686749091928184,0.000973020021110605,0.10274680708616184,0.15117697294144397,0.15117697294144397,0.0,1.0,1.0,-0.011006205021598511,0.03960550508157329,0.0
15,0.0001267396231718231,0.05897124421332874,0.0009777664245530322,0.10274990763456798,0.15117697294144397,0.15117697294144397,0.0,1.0,1.0,-0.0039841909913148,0.04047763211197778,0.0
16,3.286351083473523e-05,0.05899908616776867,0.0009781548621872914,0.10274221968706579,0.15117697294144397,0.15117697294144397,0.0,1.0,1.0,-0.055018169766691744,0.04026221494406097,0.0
17,1.9815407971790305e-05,0.059010695445520525,0.0009783174085515505,0.10273907701469258,0.15117697294144397,0.15117697294144397,0.0,1.0,1.0,0.0018176719237315477,0.0447770016835978,0.0
18,1.3647166335524285e-05,0.05902074091579919,0.000978451722936381,0.10273569335166716,0.15117697294144397,0.15117697294144397,0.0,1.0,1.0,-0.013115476008691958,0.04402354616555901,0.0
