iter,mean_rho,mean_rho2,p95_rho,p99_rho,max_rho,clip_fraction,mean_abs_a_diff,p95_abs_a_diff,max_abs_a_diff,mean_rho_raw,mean_rho2_raw,mean_rho_exec,mean_rho2_exec
0.0,0.6282641040620544,0.42447553895329554,0.87753386735605,0.9002292015517511,0.9348910517988108,0.271875,0.03346041794183797,0.21142739563063717,0.5998242570548252,0.9637168231657484,4.829928360127712,0.6282641040620544,0.42447553895329554
1.0,0.6297092696209585,0.4263093474284747,0.876763873334431,0.9036516915009006,0.952095743603356,0.2765625,0.03474101364834645,0.21679701132344817,0.6564937082490593,0.9971954910746607,5.427604044536381,0.6297092696209585,0.4263093474284747
2.0,0.6302085813941328,0.42722876908141216,0.8820853578382105,0.907120684704955,0.9461095249421174,0.2809375,0.03421616686802549,0.20476387532401533,0.709040294362882,0.9991920277486409,12.225558101521056,0.6302085813941328,0.42722876908141216
3.0,0.6282014868477779,0.4249802655642833,0.8779301534071835,0.9104830391096718,0.9502545210628339,0.28,0.03335871412180217,0.20511787670190176,0.6765692409445653,0.9716875141966455,6.8726318892955724,0.6282014868477779,0.4249802655642833
4.0,0.6338861253325166,0.432162429635366,0.8785170033251682,0.9003318593996628,0.9489797374229839,0.285625,0.03515074850140938,0.21061264892368428,0.6133895698979049,0.994426194327459,5.389729511940783,0.6338861253325166,0.432162429635366
5.0,0.6329859475486416,0.4310200117866303,0.8844381672635522,0.9105610074839839,0.9340804927643023,0.285,0.035560186725727666,0.2167959348210167,0.7056031833299767,1.0051327955293141,9.615421607786661,0.6329859475486416,0.4310200117866303
6.0,0.6305997451742305,0.4270575772975025,0.8780109905218515,0.9037577084238122,0.9347279405869257,0.2728125,0.03461559983144024,0.21262062184445468,0.7086469895658528,1.0671046334292442,19.04853585675736,0.6305997451742305,0.4270575772975025
7.0,0.6260840067334231,0.4214353929570562,0.8763687954961731,0.9010785368232739,0.9278855506925299,0.260625,0.03325761419412666,0.21681595744090962,0.5944882545599797,0.9558044176893893,3.4965114279941245,0.6260840067334231,0.4214353929570562
8.0,0.6293423705929644,0.426091164069406,0.880255184129794,0.9065124826267843,0.9377878717065635,0.2703125,0.03391276112219567,0.21767661217851514,0.7777509925574343,1.1025051336974965,42.38228542178067,0.6293423705929644,0.426091164069406
9.0,0.6336969517243184,0.43151101461119723,0.8850429309131479,0.9067849837782931,0.9499365224950875,0.2790625,0.03245206495620087,0.20258822242090738,0.6233611023147078,0.9460391571921378,4.160564638497829,0.6336969517243184,0.43151101461119723
10.0,0.6308804478140643,0.42799210562930023,0.8811169692987971,0.9070333522325628,0.9328977691447704,0.2759375,0.033799516201017864,0.20332718570464312,0.6000932272135323,0.9421074626176577,3.29210451032626,0.6308804478140643,0.42799210562930023
11.0,0.6290653732122667,0.42545074123284066,0.8750808923512847,0.9012010518354188,0.9475345041752399,0.278125,0.03536753969354853,0.21458776164654475,0.7511144362129123,1.0967774025341024,28.463420354245482,0.6290653732122667,0.42545074123284066
12.0,0.6279788199295873,0.42431037976900393,0.8784780548220068,0.9033756540140447,0.9440170542287503,0.2703125,0.03416064887682011,0.20865962720847256,0.6517955690374445,0.9973290683764418,7.975194997877108,0.6279788199295873,0.42431037976900393
13.0,0.6339396417626477,0.4317391309968795,0.8818319535068574,0.9054474154971639,0.9341742380377078,0.2828125,0.03468096550250612,0.21655192143222904,0.633203079616638,0.9972454337702943,5.832958157492601,0.6339396417626477,0.4317391309968795
14.0,0.6237657085552881,0.4190994352915206,0.8759755053511528,0.8998530085463965,0.9244782934434306,0.26625,0.032414682058695445,0.2081495972838112,0.5897251117794042,0.9474443228252752,3.7621990635484672,0.6237657085552881,0.4190994352915206
15.0,0.632450660646154,0.42975859899633223,0.8819814048678886,0.9084129578237448,0.9478204442807976,0.276875,0.034054818576980124,0.2128710818227627,0.5644175283825063,0.9338097469852715,2.510597022316621,0.632450660646154,0.42975859899633223
16.0,0.6273350204045941,0.4235424978907061,0.8754726721241535,0.8972422120081536,0.926144053099217,0.275625,0.034039983016648546,0.20234079300322425,0.6603953278128394,0.991365923417215,7.43152361771828,0.6273350204045941,0.4235424978907061
17.0,0.6312673835298099,0.42888525939421895,0.8803626113010747,0.9065160756454237,0.9327156175453183,0.2859375,0.03626697097860807,0.221651416640677,0.6503764244491885,0.9964928218041398,5.418624061397196,0.6312673835298099,0.42888525939421895
18.0,0.6326558699749444,0.43035922204942767,0.8794901593400378,0.9044319176623198,0.9412958845056104,0.2865625,0.03409299628341503,0.20837747458126876,0.5921338297400044,0.9801669072417875,4.2674806750852285,0.6326558699749444,0.43035922204942767
19.0,0.630678250171881,0.427447210181522,0.8797179249240695,0.9032855237944365,0.941193701788528,0.273125,0.03279654038910692,0.2075962833949239,0.6840232581691356,0.9512292046332295,6.6043570183457545,0.630678250171881,0.427447210181522
20.0,0.627493677983074,0.42411855710406654,0.8778195564257125,0.9035824968717278,0.9356613532021854,0.2784375,0.03466201809414729,0.2119853709726638,0.6512200709959557,1.000512336297018,7.156126231312359,0.627493677983074,0.42411855710406654
