iter,td_loss,td_loss_from_Q,td_loss_from_Q_abs_diff,td_loss_from_Q_rel_diff,cache_batch_size,cache_horizon,cache_valid_t
79,2.503575625711331e-05,1.1608776304840032e-05,1.3426979952273277e-05,0.5363121375036684,8,200,200
80,2.5008623991884532e-05,1.3065086532200294e-05,1.1943537459684238e-05,0.47757675366545543,8,200,200
85,2.6898982003868273e-05,1.3233572961500036e-05,1.3665409042368237e-05,0.508026996724376,8,200,200
89,2.9245220107429877e-05,1.4189198911295098e-05,1.5056021196134779e-05,0.5148198967498874,8,200,200
90,2.293006746254165e-05,1.052050849074757e-05,1.2409558971794079e-05,0.5411915596003467,8,200,200
95,3.0443970035576315e-05,1.5200558619784268e-05,1.5243411415792047e-05,0.500703797762869,8,200,200
99,2.705493174761323e-05,1.577377046889452e-05,1.1281161278718708e-05,0.4169724538194012,8,200,200
100,2.7629106443465132e-05,1.5038975300301512e-05,1.259013114316362e-05,0.45568361643998995,8,200,200
105,2.9128737222484692e-05,1.614121508645168e-05,1.2987522136033011e-05,0.44586629474647616,8,200,200
109,2.797199951115727e-05,1.3794375521194768e-05,1.4177623989962504e-05,0.5068505733495181,8,200,200
110,2.460924917652784e-05,1.2352868935694667e-05,1.2256380240833175e-05,0.49803958474780446,8,200,200
115,2.5710989412614148e-05,1.3371822303177025e-05,1.2339167109437123e-05,0.47991801915578425,8,200,200
119,2.956902168804445e-05,1.6563359750770955e-05,1.3005661937273496e-05,0.4398407926540239,8,200,200
120,2.506167320274451e-05,1.15276958150652e-05,1.353397738767931e-05,0.540026887997135,8,200,200
125,2.7758900581196467e-05,1.3228941981628533e-05,1.4529958599567935e-05,0.523434224531585,8,200,200
129,2.5161825754819986e-05,1.354254901781482e-05,1.1619276737005167e-05,0.46178194103340786,8,200,200
130,2.629556818324163e-05,1.327628356325509e-05,1.301928461998654e-05,0.4951132650666142,8,200,200
135,2.3059786748707046e-05,1.1867662941982499e-05,1.1192123806724547e-05,0.4853524418369604,8,200,200
139,2.4353129284822765e-05,1.2168552980569503e-05,1.2184576304253262e-05,0.5003289787422461,8,200,200
140,2.5138992931966753e-05,1.2791735822785915e-05,1.2347257109180838e-05,0.49115957598603965,8,200,200
145,2.8442500433106436e-05,1.4186065362537309e-05,1.4256435070569127e-05,0.5012370520692673,8,200,200
149,2.7452962356159847e-05,1.4083251799256249e-05,1.3369710556903598e-05,0.4870042942343425,8,200,200
150,3.038315309641801e-05,1.643833102775623e-05,1.394482206866178e-05,0.4589655992717158,8,200,200
155,2.8687249190245246e-05,1.472445985609207e-05,1.3962789334153176e-05,0.4867245807207285,8,200,200
159,2.464135248302455e-05,1.1253879363355667e-05,1.3387473119668882e-05,0.5432929515087098,8,200,200
160,2.7205031902062353e-05,1.3123641440975267e-05,1.4081390461087086e-05,0.5176024241316771,8,200,200
165,2.713752688775508e-05,1.426012003130511e-05,1.287740685644997e-05,0.47452396490339277,8,200,200
169,2.4675105110105993e-05,1.3136783150474019e-05,1.1538321959631975e-05,0.46760984028823094,8,200,200
170,2.770732293712075e-05,1.3619772367676e-05,1.408755056944475e-05,0.5084414182277791,8,200,200
175,2.6301627544501127e-05,1.2095494043842447e-05,1.420613350065868e-05,0.540123742404251,8,200,200
179,2.2387653864934495e-05,1.2576910235978502e-05,9.810743628955992e-06,0.43822115922215676,8,200,200
180,2.881511739132531e-05,1.508792162569903e-05,1.372719576562628e-05,0.476388680955324,8,200,200
185,2.7991931956279852e-05,1.2514549429716346e-05,1.5477382526563506e-05,0.552922983334533,8,200,200
189,2.7322439643117563e-05,1.268715155041253e-05,1.4635288092705033e-05,0.5356508527009086,8,200,200
190,2.8132881144077683e-05,1.4740224814729407e-05,1.3392656329348276e-05,0.4760499381759054,8,200,200
195,2.653024700123421e-05,1.2002433263275827e-05,1.4527813737958382e-05,0.5475943641716768,8,200,200
199,2.8435085575604228e-05,1.3242797496618397e-05,1.5192288078985832e-05,0.5342796679331957,8,200,200
