iter,mmd2,mmd_sigma,mean_l2,num_samples,dist_action_kl,dist_action_tv,action_samples,rho_mean,rho2_mean,rho_min,rho_max,rho_p95,rho_p99,rho_clip,rho_clip_active
5,0.008643929577555332,2.3598796652562917,0.3154685814847656,4096,0.04332775432430517,0.11322200748352135,64,0.9993546049570295,1.075049577902849,0.0629729205420973,1.363312867156025,1.3390799177218624,1.3568588822383705,10.0,1.0
9,0.01235905410481275,2.3578088391800187,0.35323413774560214,4096,0.04331779996925244,0.1133932593521943,64,1.0044343842695906,1.0814046303218747,0.05560121399243567,1.3640865607495953,1.3330206298822969,1.3559093445611987,10.0,1.0
10,0.006014527233527911,2.376861112074154,0.24540703797792993,4096,0.04333299771843997,0.11337175072347397,64,1.0055725165580713,1.0836760577723181,0.03717280847784468,1.365391986423542,1.3388302632002576,1.3583215171016723,10.0,1.0
15,0.006992559219416772,2.3575993094229353,0.26093872483518094,4096,0.043287071308710866,0.11332243599611835,64,1.0032632422665166,1.0834198239957116,0.06532447000827915,1.3644423215360837,1.3388017735984135,1.357694204984176,10.0,1.0
19,0.006473026093612777,2.3547243969199414,0.2485922441645857,4096,0.043280363617512405,0.1137985745025214,64,1.003323323862516,1.0811195166460954,0.07851538619135849,1.3650503109960408,1.3378694192890714,1.3577376774503536,10.0,1.0
20,0.009864516440601268,2.358064712076528,0.3324036603658194,4096,0.04327580546464297,0.113376681497176,64,0.9954338123071135,1.067639561647516,0.08445817280426936,1.3631016414639512,1.3358151395763211,1.356891824190808,10.0,1.0
25,0.006340776527610337,2.367147238125943,0.21561334124714085,4096,0.043263470514197745,0.11283712708965042,64,0.9968616237073369,1.0686767969401512,0.03916616708785733,1.3645171008564416,1.335931308111191,1.3579305921262863,10.0,1.0
29,0.006907103497719502,2.3639365376005377,0.2257659764328647,4096,0.04324176616541611,0.11313380596816738,64,1.002264823765189,1.078758058795168,0.05021020135101292,1.3657597382439157,1.3366264920165376,1.3573776549676095,10.0,1.0
30,0.0054522675219604855,2.355325269102667,0.22592866081754145,4096,0.043251202797968666,0.11325846998555386,64,1.0034951373615,1.0794603504062104,0.051155438733081204,1.3631797181622913,1.3347619529942594,1.3564888891328994,10.0,1.0
35,0.009789052146772614,2.3602653213421503,0.3265906206131268,4096,0.043238717589216664,0.11328125001914593,64,0.9953623070157479,1.0673010376543375,0.07537926963415618,1.3650056135210258,1.3381085533725998,1.357719328166313,10.0,1.0
39,0.005316716159200929,2.3508751522043383,0.21156569954178456,4096,0.04322126246910066,0.11307583873161892,64,1.006160146483296,1.0892245531702764,0.03877183782704594,1.363266419040572,1.3399571764996407,1.3581563270394736,10.0,1.0
40,0.007116614550241707,2.353187244742122,0.2570622528638106,4096,0.043218973802433544,0.11328624190481741,64,0.9940737295614175,1.0651296634610774,0.050187756148490706,1.364597987765804,1.3345072829709401,1.3571030246648506,10.0,1.0
45,0.008100078097105334,2.3597286676104603,0.3110788742749105,4096,0.04323730823489005,0.11314311848002598,64,0.999974277949105,1.0763874952747587,0.06995416446424868,1.364413680868984,1.3382119760441373,1.3579399899092275,10.0,1.0
49,0.015725785615538945,2.3515126580347987,0.4704061458517269,4096,0.04321091085519503,0.11323891202528943,64,0.9949473424963419,1.0636059707489172,0.06815683340134573,1.3634422206723114,1.333849188736316,1.3560268629981702,10.0,1.0
50,0.004152908735731042,2.3613375637518272,0.1774308526502287,4096,0.04321563088176954,0.11321588483500697,64,1.0070090219180166,1.0874805095868278,0.09696756840530585,1.3655546544472337,1.3384077684393325,1.3568481939364418,10.0,1.0
55,0.014472545613153587,2.3625253768601255,0.4084015771259139,4096,0.04320046748925926,0.1132226689138851,64,1.00235435842366,1.0799310471596457,0.04167763063789714,1.3632141661532315,1.334694055977621,1.3565862477357664,10.0,1.0
59,0.010172627962477754,2.3752405033322987,0.32892813705860807,4096,0.04319143711867897,0.1134587139272053,64,1.0026144525749427,1.078730704709898,0.06210362424508197,1.3633974389494783,1.3315656876182582,1.356910793547507,10.0,1.0
60,0.006401447273396421,2.3519692554430494,0.2487129969172485,4096,0.043180079725175416,0.11305284579511955,64,0.9978515297045419,1.0709884665639375,0.05820736124153423,1.3622982737157308,1.3352059065960606,1.355730991274622,10.0,1.0
65,0.011788129676820303,2.3563036018826624,0.38292951751104837,4096,0.04317239155328222,0.11269640597768277,64,1.0031350059104005,1.081978189015583,0.08898584258774309,1.3630047933554392,1.337739663716035,1.3565842883646484,10.0,1.0
69,0.009163662006000606,2.363664562370894,0.30188371775176326,4096,0.04316855671245336,0.11296207805164232,64,1.0018643692585742,1.079410743950815,0.038517084210475776,1.362580314874731,1.3375634996135382,1.3565426334699031,10.0,1.0
70,0.006692584840994331,2.3630717205777283,0.26090752970319525,4096,0.04316632757969831,0.1134475182045206,64,1.0003934142762114,1.0763807614951366,0.04600444152251047,1.3619445511273818,1.337877238118995,1.3567175281681658,10.0,1.0
75,0.004271488730003048,2.366544025878461,0.14955303428329975,4096,0.043160824603028725,0.11313935011331891,64,0.9975970898048943,1.071332304302219,0.0495591251639082,1.3619625040076402,1.3360181579560089,1.3574194329452378,10.0,1.0
79,0.010414200841696641,2.371559095025161,0.3540574327790004,4096,0.043149592913428556,0.11352262852866227,64,0.9988874320648811,1.073426305411569,0.060346106446374066,1.3626914156296985,1.3367506326395036,1.3564068582876483,10.0,1.0
80,0.0057713338449653095,2.3586464512493275,0.24764582890636255,4096,0.043160180739686874,0.11328658984789917,64,0.998348933800971,1.071590718784924,0.05800846320105612,1.3630691023398633,1.3357362268814916,1.356175489285624,10.0,1.0
85,0.008706155731299403,2.361603741789409,0.3151979883866963,4096,0.043148297967036495,0.11298792352596776,64,0.9995048524688614,1.0718151541383827,0.06916625235900596,1.361687464781815,1.3340596944180034,1.3563642802855729,10.0,1.0
89,0.006519706430813121,2.351200688101607,0.2643551784915371,4096,0.04313195680130061,0.11316007705264133,64,1.0058021622828353,1.086003662541144,0.016129211664909424,1.3625992295878655,1.3388229639886786,1.3573588937129861,10.0,1.0
90,0.004654541594423245,2.3662092036259934,0.19240085273421362,4096,0.04312384782772026,0.11324371421408957,64,0.9979802871936326,1.0742882918382697,0.02111865887094866,1.362482316433615,1.3398766789074228,1.357376224749964,10.0,1.0
95,0.008233607239106044,2.354613036374681,0.30384513987448564,4096,0.04312074881857171,0.11292253780779023,64,1.004098708098408,1.083708060884713,0.05302666328103029,1.3616470301940733,1.337358893623502,1.3566961091817482,10.0,1.0
99,0.007537242006601552,2.3575854189789975,0.2932760715570414,4096,0.043128543166622,0.11300475010079114,64,0.9968472517903888,1.070471620499352,0.080364092374091,1.362970671395365,1.3362371031198708,1.357261903344239,10.0,1.0
100,0.007696917469365627,2.357168968483567,0.30289478787868496,4096,0.04312978043274376,0.11311556559627593,64,0.9988518129276837,1.0743692736982262,0.024790680968803276,1.3611286440012258,1.3378552673502038,1.356714954991678,10.0,1.0
105,0.005999179920381126,2.34498685605158,0.2466159914752635,4096,0.043117324540364294,0.11308605907339084,64,1.0089082476322333,1.09260399899182,0.045562039897939575,1.363113323554779,1.337061813720577,1.3566675175210834,10.0,1.0
109,0.008911365461132026,2.370777867339983,0.29567353250278294,4096,0.04310565251914394,0.11339534445499391,64,0.9957057454189706,1.0696536926707068,0.045045853926822345,1.3615697947929395,1.3354966621052453,1.356965332912304,10.0,1.0
110,0.0050233989951217195,2.3647062494007365,0.21056851723631764,4096,0.04311419831449366,0.11279208307406102,64,0.999512062148411,1.0721142742072303,0.07060840692355898,1.3624088450221403,1.3365724636841427,1.3564486485957936,10.0,1.0
115,0.007023446677410838,2.3663424938087423,0.2404082165388159,4096,0.04310758354919053,0.11315777549010078,64,0.997824845639858,1.0708380900235985,0.08003290304431854,1.3620967471831897,1.3346390919738633,1.3559771063430353,10.0,1.0
119,0.005557230044904049,2.354483699699922,0.2119382913229332,4096,0.043100975340728424,0.113015876008349,64,1.001595643293948,1.0800714869840364,0.047556737079887515,1.3614286504772861,1.335693317720223,1.3569895264462952,10.0,1.0
120,0.01025576708625131,2.3552205655139202,0.3510030660138881,4096,0.04309655110921022,0.11334717099480847,64,1.0048183266711033,1.081686364814468,0.07284829566744741,1.3611204159917525,1.335152949030343,1.355658237500954,10.0,1.0
125,0.00956893207994236,2.3644460458475587,0.3220486098696821,4096,0.04308758346526133,0.1129315000265676,64,1.0014450814077938,1.0778874595635712,0.07901331103543004,1.3617132051878769,1.3379579653329032,1.357221842400898,10.0,1.0
129,0.007265698288273614,2.3610180204246847,0.23321303947867988,4096,0.04308884204428606,0.11319637770727373,64,1.0004668731541109,1.0790005644792746,0.053608739915913674,1.3634637955236264,1.3392966349958688,1.3570802246444686,10.0,1.0
130,0.006977986254335877,2.362040951417695,0.28040383404238195,4096,0.04308932101181318,0.11293970264597478,64,1.003920225688884,1.0836676787580868,0.0658974614183582,1.3613870077814618,1.336606522311119,1.3564115052274535,10.0,1.0
135,0.003227652551188065,2.360464935910071,0.14969940096111906,4096,0.04308531375543155,0.11314761640322772,64,1.007747909720754,1.0898037299420915,0.05973934804882984,1.3618464375916117,1.3369024603437998,1.3568850219014625,10.0,1.0
139,0.015138990991966583,2.3469506309830943,0.442857362917584,4096,0.043080919420729655,0.11307936591392724,64,1.0020584056838966,1.0779012662293135,0.10233302027072122,1.3624425380205998,1.3359857528065693,1.356188578647822,10.0,1.0
140,0.006781989038101011,2.3467306248072224,0.2502876000995685,4096,0.043082680064067964,0.11285861284025148,64,1.000280462703837,1.0776246107064842,0.057445406455335205,1.3619620855261931,1.339149375722037,1.3563162524122097,10.0,1.0
145,0.008565115140980573,2.352766290670376,0.28948000417478476,4096,0.04307566456569177,0.11281130543500353,64,1.0034452254167818,1.0810282678603018,0.08923075858386613,1.3619754526281194,1.3363844137827008,1.3568142169298767,10.0,1.0
149,0.004167689689420939,2.344692863529401,0.15114570345947353,4096,0.04307088713111701,0.11309274639569333,64,0.9988897940883994,1.0757200767928008,0.040169429238163405,1.3624313592700954,1.336502511702038,1.3566181528918622,10.0,1.0
150,0.0068633765953122206,2.3673273343679586,0.27079510717151223,4096,0.04307533182097988,0.11300942984663936,64,0.9937703784485179,1.0623039006461523,0.08673973778536517,1.3614762420399729,1.3347077041968962,1.3568111070523958,10.0,1.0
155,0.005201869145537885,2.367917907193315,0.23689459420507802,4096,0.04306722090813826,0.11317021349288063,64,1.0010961962538334,1.078710585629417,0.06616236584194769,1.3617694941547922,1.3365002822540528,1.3556177398784999,10.0,1.0
159,0.006132154720367433,2.3667780203718967,0.23231055315554072,4096,0.04306215110597851,0.11314364741413939,64,1.0029361281468396,1.0789856137086191,0.07025664264047062,1.3613365206688728,1.334920565947146,1.356805535264018,10.0,1.0
160,0.006374262775839967,2.3650892484315946,0.2421174157740895,4096,0.04307026342962118,0.1129302020016835,64,1.0039032472332132,1.0808444216309452,0.06758589835417919,1.3613745867251905,1.335359075945877,1.3538692186597405,10.0,1.0
