iter,stability_proxy,stability_proxy_mean,stability_proxy_std,power_iters,batch_size,stability_probe_step_scale,rho_mean,rho2_mean,rho_min,rho_max,rho_p95,rho_p99,rho_clip,rho_clip_active
5,0.9999834670479821,0.9999834670479821,2.831364115066851e-06,20,4096,2.5e-05,1.0012007656078676,1.0783201537719895,0.01630093588915995,1.3694174914739923,1.338457337404397,1.3583941532237367,10.0,1.0
9,0.9999842929380617,0.9999842929380617,1.0067052505616184e-06,20,4096,2.5e-05,1.0026859914609942,1.0816994772159183,0.009578754408947364,1.370801000180027,1.3385049820025747,1.3581170933492672,10.0,1.0
10,0.9999840579185337,0.9999840579185337,1.2003303982415898e-06,20,4096,2.5e-05,1.0006059497034228,1.0769014821541216,0.014697038640849714,1.369603708976716,1.3368773861090535,1.3574618827409248,10.0,1.0
15,0.9999841741745021,0.9999841741745021,1.1009916012736184e-06,20,4096,2.5e-05,0.998374853967865,1.0726930281963154,0.040013492803531184,1.368787720020288,1.3368112433977677,1.357487708759232,10.0,1.0
19,0.9999834809372627,0.9999834809372627,3.5383815263879995e-06,20,4096,2.5e-05,0.9992804694229935,1.0751947755886417,0.02854965764816853,1.3691982190186622,1.3374369930296324,1.3578160712421858,10.0,1.0
20,0.9999822598609676,0.9999822598609676,2.3065060581530885e-06,20,4096,2.5e-05,0.9980438677551715,1.07239377702465,0.034694782792058634,1.3688544797089488,1.3373644902871191,1.3576212042430675,10.0,1.0
25,0.9999836881207103,0.9999836881207103,2.961953639827851e-06,20,4096,2.5e-05,1.0003456040474537,1.0770387864573265,0.02069328840409369,1.367842438915743,1.3380242421675705,1.357503636876162,10.0,1.0
29,0.9999842832030285,0.9999842832030285,6.453968561277589e-07,20,4096,2.5e-05,0.9991906070419126,1.0742474191537594,0.03405001888810472,1.365590357674644,1.3366635120006254,1.3578459055539216,10.0,1.0
30,0.9999837310246609,0.9999837310246609,2.5579520498459097e-06,20,4096,2.5e-05,0.9972466050481033,1.0707588014852676,0.03202659323899417,1.3687191269423638,1.3357934230360482,1.3573091588858366,10.0,1.0
35,0.9999836454650936,0.9999836454650936,1.622733520543632e-06,20,4096,2.5e-05,1.0010737934904337,1.079258190120723,0.036103102202081606,1.3660048621787013,1.3385320832131755,1.358142192637942,10.0,1.0
39,0.999982300504974,0.999982300504974,3.023126840850942e-06,20,4096,2.5e-05,1.0022980570560618,1.0805564990273093,0.025225018555592928,1.3662822509904415,1.3375232811983018,1.3572796277866543,10.0,1.0
40,0.9999830751644512,0.9999830751644512,1.5123930946446984e-06,20,4096,2.5e-05,0.9976499910475655,1.0723727358893673,0.03436138951419361,1.3661369473854401,1.3375194309191514,1.3573779406195592,10.0,1.0
45,0.9999808449252814,0.9999808449252814,4.816258312435413e-06,20,4096,2.5e-05,0.9997109168767153,1.0757319149246092,0.009164728387286124,1.365815133728627,1.3369923443867135,1.3573015968898396,10.0,1.0
49,0.9999843686360058,0.9999843686360058,1.4236864100668212e-06,20,4096,2.5e-05,1.002910861118572,1.0821115874948761,0.018752435194114958,1.366959294148587,1.3381255406630397,1.3575497473789768,10.0,1.0
