iter,td_loss,td_loss_from_Q,td_loss_from_Q_abs_diff,td_loss_from_Q_rel_diff,cache_batch_size,cache_horizon,cache_valid_t
5,2.896999836490923e-05,1.3066006687620914e-05,1.5903991677288315e-05,0.548981448910004,8,200,200
9,2.6625336166747606e-05,1.1942249431415177e-05,1.4683086735332429e-05,0.5514704732130347,8,200,200
10,2.5725332878513916e-05,1.1832980618592949e-05,1.3892352259920967e-05,0.5400261417617657,8,200,200
15,2.5479604981272904e-05,1.3035307856142129e-05,1.2444297125130775e-05,0.4884022783821465,8,200,200
19,2.738343068111346e-05,1.4392782614586876e-05,1.2990648066526583e-05,0.47439812117794,8,200,200
20,2.5728218995457055e-05,1.2714629361995986e-05,1.3013589633461069e-05,0.505809968259324,8,200,200
25,2.2697876805716004e-05,1.0019599704245148e-05,1.2678277101470856e-05,0.5585666540527741,8,200,200
29,2.1906454550876556e-05,1.0546383921755503e-05,1.1360070629121053e-05,0.5185718484357157,8,200,200
30,2.5549681881543822e-05,1.4354838985145922e-05,1.11948428963979e-05,0.43815977624694635,8,200,200
35,2.8409004831272544e-05,1.4766886375655618e-05,1.3642118455616925e-05,0.4802040246267171,8,200,200
39,2.883196708089292e-05,1.4127074684944712e-05,1.470489239594821e-05,0.5100204351195036,8,200,200
40,2.8985478106275203e-05,1.3173082865931726e-05,1.5812395240343475e-05,0.5455281842296117,8,200,200
45,2.364689533648161e-05,1.0996849482017802e-05,1.2650045854463809e-05,0.5349558863631352,8,200,200
49,2.522686689983779e-05,1.2791468376215144e-05,1.2435398523622645e-05,0.4929426461477309,8,200,200
50,2.4215579645969133e-05,9.742327302239562e-06,1.4473252343729571e-05,0.5976834977864655,8,200,200
55,2.5256353705607192e-05,1.305119639331355e-05,1.2205157312293643e-05,0.4832509654623645,8,200,200
59,2.932841799228164e-05,1.6183428548065704e-05,1.3144989444215936e-05,0.4481997442778981,8,200,200
60,2.88968788345696e-05,1.4819217485039165e-05,1.4077661349530435e-05,0.4871689233333117,8,200,200
65,2.4598845287618117e-05,1.4004931200927977e-05,1.059391408669014e-05,0.4306671294047534,8,200,200
69,2.8529711094422844e-05,1.3635429069096417e-05,1.4894282025326427e-05,0.5220621399225472,8,200,200
70,2.468044284668471e-05,1.2994996370809294e-05,1.1685446475875418e-05,0.4734698866007223,8,200,200
75,2.3660090391014593e-05,1.193350570526384e-05,1.1726584685750752e-05,0.4956272140956894,8,200,200
79,2.4581948781844686e-05,1.1362291153583923e-05,1.3219657628260763e-05,0.5377790729929561,8,200,200
80,2.4587141439832384e-05,1.3063358937511417e-05,1.1523782502320967e-05,0.4686914308652355,8,200,200
85,2.6933968756439378e-05,1.3254946725426446e-05,1.3679022031012931e-05,0.5078724993969761,8,200,200
89,2.9338484943634764e-05,1.4208046107583417e-05,1.5130438836051347e-05,0.5157198425590148,8,200,200
90,2.3350117988418188e-05,1.041861252673757e-05,1.2931505461680617e-05,0.5538089986566547,8,200,200
95,3.0339742990159457e-05,1.5092930298898728e-05,1.524681269126073e-05,0.5025359870782675,8,200,200
99,2.7266079596650295e-05,1.5986002764421347e-05,1.1280076832228948e-05,0.41370365667144654,8,200,200
100,2.73922265105369e-05,1.4802475613772633e-05,1.2589750896764268e-05,0.4596103530292216,8,200,200
105,2.909197785071572e-05,1.6135496847719343e-05,1.2956481002996377e-05,0.445362672468748,8,200,200
109,2.7295718578533626e-05,1.3118021408710817e-05,1.417769716982281e-05,0.5194110251771382,8,200,200
110,2.4974690939650795e-05,1.2757488518438286e-05,1.221720242121251e-05,0.48918332766296624,8,200,200
115,2.522590990126789e-05,1.2845595580425889e-05,1.2380314320842002e-05,0.4907777110636453,8,200,200
119,2.9736413844585694e-05,1.6522295191826568e-05,1.3214118652759126e-05,0.4443749916120134,8,200,200
120,2.4550674362762647e-05,1.1914934728080766e-05,1.263573963468188e-05,0.5146799410873698,8,200,200
125,2.6485811123669392e-05,1.3177484253157926e-05,1.3308326870511466e-05,0.5024700511670683,8,200,200
129,2.482833379039307e-05,1.3335199330507456e-05,1.1493134459885615e-05,0.46290397724283455,8,200,200
130,2.6411068448942384e-05,1.3388179746460513e-05,1.3022888702481871e-05,0.4930845084006196,8,200,200
135,2.3750734819773444e-05,1.1863421779623715e-05,1.1887313040149729e-05,0.5005029583443903,8,200,200
139,2.435030787254936e-05,1.2165586251059621e-05,1.2184721621489738e-05,0.5003929184495381,8,200,200
140,2.4209238568703975e-05,1.2525757215061484e-05,1.168348135364249e-05,0.48260424715488925,8,200,200
145,2.7947611446262327e-05,1.3614625706099203e-05,1.4332985740163124e-05,0.5128519039175349,8,200,200
149,2.7383064756054562e-05,1.4188615000285771e-05,1.319444975576879e-05,0.4818470785981477,8,200,200
150,3.0025651284850088e-05,1.6080150761992258e-05,1.394550052285783e-05,0.4644528903156299,8,200,200
155,2.8345230099479716e-05,1.4397610763221393e-05,1.3947619336258323e-05,0.49206230774307014,8,200,200
