iter,w_gap,w_sharp_drift,w_sharp_drift_defined,converged,num_iters,batch_size,tol
19,0.1971046037312429,0.0,0.0,False,2000,4096,1e-07
39,0.1955775504196975,0.040718969739002235,1.0,False,2000,4096,1e-07
59,0.20044781381125404,0.04175557771729821,1.0,False,2000,4096,1e-07
79,0.18751938806117976,0.04711187592713028,1.0,False,2000,4096,1e-07
