iter,mmd2,mmd_sigma,mean_l2,num_samples,dist_action_kl,dist_action_tv,action_samples
49,0.008801590869221165,2.3601655677194415,0.31554951110716606,4096,0.04299523720565431,0.11295117615864926,64
