iter,td_loss_est,cos_w_wr,w_dot_wr_over_n,w_norm,theta_pi_norm,theta_mu_norm,tracking_gap,mean_rho2,p95_rho2,action_mean,action_var,dist_action_kl
0,1.8847610742784858e-05,0.002135788901169421,3.424358331475933e-05,0.09935906352005436,0.14465681429922603,0.7071067811863745,0.6833122007434145,1.727183140219645,8.627989904042023,-0.0020330590228748785,0.1478880972093642,0.5081067549946428
1,0.0001039966147007406,0.0029983136427753146,4.807485973630553e-05,0.09936365906402746,0.14462442554689006,0.6403677524594774,0.6149690045085894,1.964711048785786,7.570731470499658,-0.016965589675795673,0.11385490336525096,0.4760131047646415
2,0.00014666718409084395,0.0036117472782031712,5.7911255073925206e-05,0.09936472481282078,0.14462381578946798,0.5806207009796447,0.5534571443104969,1.8535722408692683,7.40233753865723,-0.033803987891486295,0.12744707138158445,0.4787992275837543
3,0.00010232837424444495,0.003962066471015298,6.353653102338249e-05,0.09937756544383249,0.14462532731452304,0.527192689800262,0.498107291906667,1.9433830673031092,8.39824275376695,0.005517023876726757,0.1253587519256251,0.4828920031337238
4,9.078914215692352e-05,0.004601183735285535,7.376081038371009e-05,0.09934424525015839,0.14461632021724974,0.4794787708624165,0.4483009450634956,1.7876475424736606,6.927079564042102,-0.015163272208718364,0.12013251883958129,0.47294090535803524
5,7.116307701397762e-05,0.005083847301903929,8.149377753150573e-05,0.09933872070897128,0.14461630902812006,0.43693737357142565,0.4034639961315113,1.6714513862172995,6.6433377305507255,0.009853805019774273,0.12366475873302032,0.46004030289927467
6,0.0001458449940743546,0.005360328612653816,8.592681023902448e-05,0.09933993845652914,0.14462285698505958,0.3990785301761045,0.3631207907692755,1.474341672999491,6.144439770355686,0.014192739849260465,0.12807241250440557,0.45823600715963525
7,3.674589391458964e-05,0.005414641989149422,8.67977527242164e-05,0.09934027212008952,0.1446238711801903,0.36546126750674035,0.3268069285982818,2.0059972595260067,7.884874287796689,-0.029352856912099524,0.13245130950872952,0.46139393253466127
8,0.00015255134273135275,0.00623719515805905,9.998855675362819e-05,0.09934535768788995,0.14463465288910582,0.33568701040416593,0.2941207951399668,1.7051768674017869,7.542129955263123,0.02111600121665822,0.11930676579473944,0.4556984036527679
9,0.00020015723134529987,0.00706206877895684,0.00011323083436366667,0.0993617828935632,0.14461966933456036,0.3093920231921949,0.2647022407839769,1.8319833333768833,7.983895188328413,0.01300112665838072,0.13027055601093893,0.45633174179117975
10,0.00011651316481993027,0.007402586221620612,0.00011868965096210741,0.09936100811936266,0.14462997406121084,0.2862471749591018,0.23822001265600162,1.6101977741884892,6.722069360079621,0.005012416168536916,0.1256220587058235,0.4511291815575629
11,9.379968435135194e-05,0.0077177543566852745,0.00012375079935879525,0.09936734187615652,0.14462978526815012,0.265948085026296,0.2143918091704862,1.5888696970462346,6.726322216802394,-0.00862518406380725,0.11930542546600491,0.44970651477966206
12,0.00018083441640790937,0.008438028408463362,0.00013530151832229665,0.09936840024041367,0.14463007996441574,0.2482150726668625,0.19294943161996259,1.5396197458735965,6.931976109570632,0.001395405126256996,0.13077636162759296,0.4498323924042717
